"","sexrace","sexp","sexd","racej","racey","race0","agey","age0","prace","page","pj","py","p0","jy","j0","dp","dy","d0","y0","lp__"
"125",-0.275053411665294,0.431530063273842,-0.0601798355686018,-1.09341943908939,-0.0456752898193832,-0.248750974510374,0.121126404757018,-0.251977306844237,-0.0550018204302994,-0.0661052047929313,0.114729125259331,0.0727015528609281,1.82083322788387,0.0770752230021123,-3.12626206937911,-0.124663786069782,-1.6328132910318,2.13806155726017,13.3995651277833,56810.8040761307
"126",-0.307018359547916,0.384975838098645,-0.0808859798578923,-0.987168069806244,-0.0326184397916068,-0.264675856852853,0.124212712319749,-0.25317860826941,-0.0604701455408029,-0.0674714557488208,0.118935148783413,0.0710762706017318,1.8509954258718,0.137119457950495,-3.19612122656633,-0.121743905361896,-1.64452733903713,2.15101986105256,13.5498466537351,56811.140509523
"127",-0.241740310526879,0.395665202512452,-0.0727054181226092,-0.934608923628128,0.0106429389650401,-0.241038883763478,0.161871598437823,-0.221783288333454,-0.0606435273783867,-0.0657423896366282,0.115946674027132,0.073022134625253,1.85508236383228,0.0976108399259489,-3.24074386688995,-0.124512929725235,-1.67583194057036,2.14507688091703,13.7986459561206,56810.1504715313
"128",-0.236615598087218,0.408622141948903,-0.0790591103536487,-0.869157158945469,0.0293459238134351,-0.259995849839775,0.155341921658192,-0.247670551015339,-0.0648897469569626,-0.0648287439492473,0.114577119532306,0.0713812311995939,1.84673765891179,0.132649475243125,-3.24662326499097,-0.124540472548125,-1.68430037106876,2.15417869794815,13.8523422409669,56813.3324666062
"129",-0.33184414664672,0.419660174707474,-0.0790319469074583,-0.808470466222361,-0.0833504170785018,-0.225275263903126,0.151588688033589,-0.277920790448747,-0.0632562841190508,-0.0592919210063181,0.108377646781936,0.0591612519755492,1.83174467539218,0.0229158680188286,-3.08734225475094,-0.123995409611278,-1.58238222687565,2.14715460401869,13.0554748024101,56812.9775571953
"130",-0.286902418617293,0.392049426640979,-0.0621029341740748,-1.02123247780335,-0.140603659489574,-0.213083100988787,0.0898859692813197,-0.272669146841769,-0.0622377122711426,-0.063340649424343,0.10768020846306,0.060300049436362,1.85747508359665,0.0593289970635618,-3.0818315642512,-0.123883330761624,-1.5829140843509,2.13951507618581,13.1020643904549,56812.6391936859
"131",-0.266078827504763,0.395390455219164,-0.0703968907473297,-1.04909627065347,-0.11659235147763,-0.251010937131129,0.0497834595148216,-0.265350537385523,-0.0656001585726685,-0.0630802278842971,0.107390218087984,0.0625815583661422,1.85800179698719,0.169983252153211,-3.07655692755895,-0.124496963383787,-1.55236776478949,2.13930700959294,12.8400128455429,56810.5901280776
"132",-0.255453714331388,0.405415007295467,-0.0763471837063882,-0.949074155416752,-0.1641940560558,-0.228569144160787,0.133305851892348,-0.299604001598135,-0.0719154214579811,-0.0547207730680565,0.110329246580137,0.0616166949391569,1.818321042409,-0.0501466075113821,-3.14677723036954,-0.120712610153066,-1.64244427030691,2.14549555147007,13.6108791778835,56811.6381123928
"133",-0.299800042014178,0.413865885247602,-0.0621092643075493,-0.964578731494057,-0.174011046584102,-0.221532615935993,0.136081946839393,-0.268111941687099,-0.058575169473603,-0.06109699630434,0.11528159532747,0.0650347738661144,1.8280199615695,0.0508887353257245,-3.19910120397061,-0.122924631524686,-1.66450566348581,2.13984848933834,13.777078153709,56813.6591054413
"134",-0.266431422573605,0.423273375343632,-0.0735554468168395,-0.9673816989726,-0.143774932609186,-0.245944308792848,0.201396183142132,-0.27025094120739,-0.067248300851158,-0.0592174707386619,0.10772469257874,0.0618310692265071,1.8229587369868,0.105757450221343,-3.10663724911373,-0.122695434661204,-1.6558711143584,2.14870054265953,13.6837425281445,56814.9801615704
"135",-0.294019511388883,0.401011917144925,-0.0750577899461685,-0.817723708165319,-0.0882964883590123,-0.273255319642147,0.217251340584389,-0.277740950504156,-0.0737943784898192,-0.0589806390343583,0.111293662509199,0.0629667413983192,1.82606659835525,0.0376565836667696,-3.18443719709641,-0.121908717747688,-1.64341236143188,2.1449571123605,13.5833621859869,56807.5682547636
"136",-0.301577616381753,0.410056467749344,-0.0711765254285579,-0.814865806737236,-0.0786203028653437,-0.251461268968442,0.211825738089196,-0.276039972247083,-0.068394552981292,-0.0588558796060464,0.110989112241832,0.0636919883337868,1.82009664229514,0.0400565795871824,-3.16501746957844,-0.120441644294452,-1.65156238635399,2.1450680433822,13.555014166995,56812.2975040352
"137",-0.292610239111643,0.407682080653214,-0.0710883174181533,-0.796015816002968,-0.080658464610255,-0.257476465178322,0.209064010671169,-0.279482353719426,-0.0637801104581373,-0.0602300591351301,0.111216451146451,0.0638582501899493,1.81868252604707,0.0957123208470696,-3.1652073709716,-0.120954579706981,-1.6441076311669,2.1461017212533,13.5690264718477,56814.0475424199
"138",-0.204887270264628,0.433599642540466,-0.0774001641976473,-0.880349183123853,0.0902119161459033,-0.313597485759588,0.129626293009139,-0.227590253110847,-0.0696823946617587,-0.0659205803359998,0.108220668698294,0.0829117248951379,1.81552867225921,0.0366575343833535,-3.10133709336631,-0.124320599999995,-1.59146623113318,2.15136798111677,12.9684986551045,56808.1747972426
"139",-0.357397887440316,0.409745962564778,-0.0656483559114271,-0.950259224671955,-0.162553057996161,-0.128725025171505,0.178723561215629,-0.288428820357309,-0.0628536578837252,-0.0537417860677366,0.109893481238951,0.0602967113175134,1.8395306224806,0.210790913524643,-3.13359071037695,-0.123933701089674,-1.66319212839647,2.13410203888598,13.7897338728547,56808.6305369969
"140",-0.211305991333714,0.403050104426458,-0.0891597814233181,-0.753778786429959,0.042448358993761,-0.334030235675698,0.115975279405393,-0.230758401551202,-0.065290960871708,-0.0644769561223308,0.110479680719538,0.0761099137989272,1.82465377131482,-0.00314403315647597,-3.21359906761814,-0.121291218265398,-1.59425011926682,2.16087085162173,13.0322575251682,56807.3780257272
"141",-0.195292461344661,0.385916628317292,-0.0812273870429429,-0.814602330917444,0.103855783449507,-0.305710373037071,0.115020272584685,-0.24771928995368,-0.0560188825028362,-0.0648402078638397,0.112423394447477,0.0636374101167435,1.84642269116934,-0.0910661396541482,-3.18090996338095,-0.122857262802075,-1.59044437101459,2.15192202432451,13.0333948936799,56808.0746810435
"142",-0.240584062672068,0.396985269567513,-0.0670357815231355,-0.764666172681794,-0.0790375684552034,-0.291368734192332,0.105213754429459,-0.252640624291109,-0.0612398110807301,-0.0633945473493066,0.11080613687435,0.0689673802152193,1.86852919097186,0.0634191956939222,-3.16431637607344,-0.126535968656517,-1.57991967956556,2.13798161434239,13.054249829819,56812.1944510887
"143",-0.27374544157648,0.392007427884207,-0.0638889444817096,-0.888865280534104,-0.0760731051910849,-0.268420852197282,0.127696578619228,-0.264199062096447,-0.0576022321684216,-0.0640668441788487,0.108238861100913,0.0675921364162947,1.8499600232077,0.000837985236185321,-3.07824883781179,-0.123505373323563,-1.59023454503467,2.14112808429208,13.1061517691768,56814.030938931
"144",-0.285470052612837,0.408599225783603,-0.0753054515623043,-0.854126330337532,0.0105112434277477,-0.180104046085083,0.208897929317364,-0.266157381628574,-0.0695776870774662,-0.0625273768082859,0.117240166043382,0.0725506339280636,1.82185124063483,0.173173980978834,-3.21966037107325,-0.120805077955202,-1.60541245518609,2.14674281688077,13.1331065717956,56812.9019742496
"145",-0.351256213848798,0.443491371739181,-0.0616072309081081,-0.900492585722875,0.0678466097478686,-0.163324102304758,0.238161003792179,-0.262094682607327,-0.0607875903640789,-0.062119782109626,0.104178605003887,0.0812160830665711,1.7972967856526,-0.0439265994149133,-3.1436220429405,-0.122156095396385,-1.62686178997793,2.13413517977123,13.2694683457014,56809.1920063674
"146",-0.349840264746986,0.447809252572894,-0.0628307425767085,-0.899769723698118,0.0646401426383079,-0.166152015101331,0.234577507692385,-0.266638450706904,-0.0611469042494158,-0.0625017339763427,0.104632816699579,0.0799651692928374,1.80476501955067,-0.0384216833660033,-3.13039634857012,-0.123919109644339,-1.62973536496128,2.13503440615983,13.224625497657,56808.3734173409
"147",-0.344392289996278,0.413280129367703,-0.059437694760263,-0.811826159579489,0.0724819530319106,-0.190154927264628,0.248478728799093,-0.278035859661591,-0.0644396477846799,-0.0624210360238961,0.113470176298,0.0741089711141499,1.79496404224652,-0.0194119290362941,-3.12518368412175,-0.11881170925582,-1.62983340527829,2.13784439085152,13.2283446520557,56807.3342796057
"148",-0.322389620622999,0.419451072213252,-0.0568460038241544,-0.824768197734154,0.0744780779044167,-0.15224121224995,0.213755151347606,-0.274651248478963,-0.0684690287006696,-0.0633152828356059,0.110666856551275,0.0761477463962235,1.79114195106263,0.0543787812384689,-3.15697578624701,-0.119675993645441,-1.64459291139062,2.13595059781786,13.3572863137909,56807.4026547444
"149",-0.320281526562106,0.422513253665906,-0.0654866988559272,-0.851188397649114,0.094247841337782,-0.21057120155733,0.188789307659373,-0.259057328352478,-0.069298167089123,-0.0644487686514933,0.111250572761648,0.07708231330548,1.79782449271133,0.0405770590907941,-3.1562095667985,-0.120867494462769,-1.64590204123126,2.13706811041524,13.3928029475428,56811.1984747182
"150",-0.313797449537718,0.425284065482416,-0.0590503795540483,-0.870233671082621,0.0599459250197068,-0.170051958861774,0.179559488126323,-0.253214816973745,-0.0675403143721639,-0.0588339604555251,0.107623948685118,0.0924790563607607,1.80823983714717,0.0426458583579577,-3.10031474268942,-0.122464763236993,-1.62156923299308,2.13701448929827,13.2237837908466,56809.1804220835
"151",-0.312022232921702,0.436881300597641,-0.0663401035163392,-1.11593391825524,-0.0313045818312834,-0.237632623821048,0.158290351619944,-0.260523708516841,-0.0605052075578907,-0.0595523476560775,0.100648678197807,0.100214016480311,1.81278161265059,0.116418925375824,-3.04610557739785,-0.123711246041225,-1.59369232302072,2.13645286946248,12.9684958202428,56805.1120369434
"152",-0.227108147730775,0.387262091268327,-0.0851175975063544,-0.93907588956331,-0.110012610117292,-0.273606181927,0.153788888878225,-0.270382437177002,-0.0711436183624328,-0.0604468279584949,0.111100523184411,0.0369479818330255,1.8546344636031,0.040768959206215,-3.14868792688717,-0.12298828641858,-1.6636378203486,2.1579250274994,13.8674954771029,56808.8518022223
"153",-0.277086836132711,0.405259113363157,-0.0760309126785026,-0.877209654986147,0.131750014453937,-0.248929811184689,0.176879938791129,-0.287505908659842,-0.0587201723186251,-0.0583381780075242,0.110048834539617,0.0706269623779348,1.86076942715015,0.148216634910188,-3.12956278462434,-0.126125584135977,-1.67303996956706,2.14805187858364,13.6988965283281,56812.7738634876
"154",-0.23618289343044,0.437272129498371,-0.0720092407698033,-0.980543635747734,-0.245757902656264,-0.287813724046369,0.129195421527906,-0.246418655413856,-0.0642516057088022,-0.0603200548650174,0.111817261762113,0.0731322574883467,1.81939027018333,0.126438554798509,-3.14371649371872,-0.124769734931135,-1.61966794280684,2.14721312631817,13.3985860942038,56810.9581259426
"155",-0.25134605133158,0.404043327888362,-0.0697657319717796,-1.02794095002264,-0.0547821635532076,-0.287012135205319,0.227579934745888,-0.270502031489051,-0.0610629149195467,-0.0676155069000161,0.114888609041379,0.071588844433112,1.80634513774845,-0.0907111605386575,-3.17431789174038,-0.118804064873894,-1.61281974269805,2.14012816402941,13.1632374478204,56808.4640689561
"156",-0.264023295154628,0.420372249420814,-0.0849466244111503,-0.892780312436544,-0.128174285802051,-0.196431974948899,0.0785438955364573,-0.252387438793332,-0.068318637383234,-0.0578449098437868,0.115392793956484,0.0660485759921782,1.85619458319943,0.289432371080741,-3.22954041996344,-0.12705980173352,-1.59833506497053,2.16063470972379,13.2501623352909,56806.2681261616
"157",-0.196867894947702,0.422229849503698,-0.0668039669617345,-0.969518614718648,0.0957121806620988,-0.215159507015835,0.208727948066549,-0.286415434389431,-0.073886273118438,-0.0646900947117568,0.104941886848607,0.0811002752514898,1.81218265639427,-0.0275191437623363,-3.04113271332625,-0.121745901914916,-1.68376052897458,2.14320763880761,13.7305141209258,56806.0540678094
"158",-0.253771064074361,0.416649157771294,-0.0663665411381537,-0.893035708896853,-0.185557769164911,-0.240302094309135,0.0811718929556776,-0.222468696843514,-0.0572210423977384,-0.0652790534548638,0.113900256712128,0.0558814523020967,1.82870074118794,0.0766316095305104,-3.1818322432787,-0.123219554716124,-1.65092752864287,2.14274807877739,13.7209462396158,56809.7075009984
"159",-0.210341484975108,0.391869551664605,-0.0632270095494113,-0.799967608283195,-0.254865104357742,-0.237817877005982,0.100194170722639,-0.29072077044821,-0.0746849422410622,-0.0620746250135352,0.107162900363472,0.0637259467196293,1.8518587440402,0.181573376558919,-3.07966332524791,-0.123494939771387,-1.63206732208632,2.1395507488922,13.5489170794546,56808.207870822
"160",-0.145312782971241,0.39465147980903,-0.0754470698016987,-1.00608245656523,0.138676955503306,-0.357534784765337,0.152150409567242,-0.258708833726231,-0.0569987015645543,-0.0639894791009044,0.114898958583575,0.0634724154894992,1.83333866116307,-0.000886027275291547,-3.21382097442836,-0.121708042956013,-1.63945431157468,2.14955621076052,13.4645674651655,56809.592733601
"161",-0.293973183336657,0.42016965061761,-0.0610719446981838,-0.841078256077125,0.182360175093516,-0.231751483617881,0.222353339929115,-0.289767327623002,-0.0668248381783162,-0.0563951452828772,0.114720990981604,0.080164900457445,1.83908809242886,0.0463862284269027,-3.14722668762244,-0.124483383606492,-1.63366458162841,2.13748400211479,13.2865619552486,56809.3206804259
"162",-0.262199822260661,0.431625168056281,-0.0771073591666579,-0.838660240719458,0.127075119958911,-0.205083395827304,0.172904424526629,-0.282350898766488,-0.0734611353643684,-0.0597875805226865,0.110951248695507,0.0684073944000798,1.83235601369787,0.0507654211652674,-3.08154278469946,-0.125515861179175,-1.59648540829985,2.1430645649394,13.0522657333028,56809.4193718473
"163",-0.131580960726402,0.411027655200873,-0.0755921945067776,-0.955732809498661,-0.196330596995748,-0.389434900510635,0.149287676034761,-0.231856645046913,-0.0570261960000577,-0.0703990015279971,0.112007000599818,0.0576348321181076,1.85974857738041,0.12789262790043,-3.17145931183971,-0.126647622726986,-1.65184662197879,2.14469128647181,13.6994258377112,56807.6134455525
"164",-0.220111267181509,0.399433754622083,-0.0787282884870318,-0.954887141823067,-0.0124200833959,-0.329442160996537,0.132109414643659,-0.25620052675293,-0.0600790745980261,-0.0616404802852625,0.111253541452587,0.0590642825755039,1.81564609386679,0.17462086594828,-3.15825636915098,-0.119990834308802,-1.66699739177186,2.14713103507254,13.7285165958301,56812.3587201003
"165",-0.113854014558524,0.423114115156655,-0.0948134765415798,-0.84481710062766,0.0144389244917277,-0.383704146458564,0.158359558363024,-0.294655107113213,-0.057211124911531,-0.0615760182596494,0.114689616141734,0.0680321479379172,1.81733786413208,0.198015185762528,-3.18758030114275,-0.121543259193185,-1.62040686942204,2.16902959366971,13.2841505399291,56806.2688735541
"166",-0.0927280535558565,0.39887603214108,-0.0712297892253086,-1.05089275186967,-0.0719764862724311,-0.356959271737361,0.0622502292265943,-0.251016531153989,-0.0639951720945502,-0.0596409177393097,0.110452301991417,0.0687841646685088,1.858319390829,0.204330332185928,-3.09764173020734,-0.123921141498363,-1.67274600187476,2.15067397676855,13.8734081926664,56805.9008916792
"167",-0.279960532228575,0.429439484815528,-0.0744255593013781,-0.868396328408262,-0.197887204949731,-0.214696752144117,0.12010198825073,-0.277088418012057,-0.0637137253202716,-0.064875207676252,0.102551932210685,0.0484557985026424,1.79859712885868,0.189409713181651,-3.0806726478654,-0.121153656067778,-1.68100034996972,2.15353490487276,14.0221057404432,56808.382246957
"168",-0.286725652508153,0.433443849619823,-0.0776533752038537,-0.876657913334155,-0.20168282216781,-0.201248593400367,0.141763859263063,-0.276053072478463,-0.0645912533758098,-0.0625522975190683,0.102444165464053,0.0488934147371475,1.79976502320876,0.173617634227814,-3.10347440145472,-0.120771519127315,-1.68221794129631,2.15204942050993,13.9663625379078,56809.4599151003
"169",-0.276890556197755,0.431113675656314,-0.0772129023099455,-0.891713569931618,-0.194089869067481,-0.19585905267937,0.142045684168466,-0.277871948053167,-0.0641287122055321,-0.0602668649284508,0.100638317081745,0.0494770936123901,1.79888430456892,0.135706013056249,-3.09432685980919,-0.121422145051915,-1.67725114534702,2.14789371426423,13.9936793010516,56808.280156833
"170",-0.286168927262463,0.431007628562988,-0.0721100227690297,-1.04827757643799,-0.100248604947479,-0.26002742179284,0.167697154064253,-0.238567168008418,-0.0653084876070991,-0.065379329222456,0.103922411805906,0.0638166747201645,1.80859150636832,0.0462166479133285,-3.1173972475796,-0.122734265438938,-1.57588184125105,2.13804502314038,12.9834322615792,56809.8241254761
"171",-0.183349560269062,0.396641158757754,-0.0859095522285029,-0.805895162811867,0.0171212991187446,-0.295198108492901,0.192558416453408,-0.274946673568814,-0.0688069827084341,-0.0559471782931368,0.11239620470004,0.0594739940996366,1.85281980642563,0.203175430594179,-3.12307542838763,-0.124091143038999,-1.69917630041556,2.15023858785792,14.0537617608992,56808.496062854
"172",-0.271855120087659,0.438562492910391,-0.0660666799257097,-0.93217739834375,-0.0853198606058118,-0.28580078878167,0.122737053351903,-0.239234375319213,-0.0565055705671355,-0.0620766095665428,0.115008673606467,0.0736186368999782,1.79253619781716,-0.0108656466749993,-3.13782556751214,-0.120824042998999,-1.57797328190216,2.14737200225722,12.9252066487014,56807.6534683697
"173",-0.205498992831462,0.428078324982033,-0.0732920638942226,-0.928492487178006,-0.0635923539341384,-0.235681090389511,0.153866939086441,-0.282027510001077,-0.0755291359953046,-0.063424632640794,0.106117596757052,0.0647784768616316,1.81248626229237,0.167530933422681,-3.13543187258402,-0.122723210836396,-1.62178864537617,2.14231903280162,13.4079664615408,56811.5036798208
"174",-0.209185382461519,0.422738194349019,-0.0859526326334873,-0.855002233790688,-0.165578462403176,-0.283117806120476,0.119140808036355,-0.259941808670118,-0.0724439672268932,-0.0593859020014808,0.108153800019002,0.0681039655287703,1.82195584552801,-0.0245687057226014,-3.1352608575751,-0.123041830289849,-1.61453163573065,2.15595015067711,13.4103605708215,56812.085561185
"175",-0.329288677880365,0.413895902143104,-0.0626704372162634,-0.911516578034021,0.0622351734658345,-0.207823695587758,0.219137395375259,-0.278630737595026,-0.0652107978144251,-0.0656159341322337,0.106475285363161,0.0645047480979026,1.84689980023562,0.303422788869276,-3.08588338823766,-0.12513219545098,-1.66783181122727,2.13730269283092,13.7363678302165,56809.5849588826
"176",-0.243792321437734,0.42281991091324,-0.071740215277495,-0.971260315129889,-0.0698023897041586,-0.178952688371905,0.132210250637968,-0.256823817567523,-0.0824831354557648,-0.0579047842779889,0.106895448153518,0.0670081555558423,1.79711162968619,0.189193914409819,-3.06158649666344,-0.120167801783716,-1.63259804955154,2.14039047058109,13.4048315108049,56807.8255294335
"177",-0.354124661116006,0.431178388968043,-0.0695154056220425,-1.13597263734179,-0.00605725165193889,-0.175828027737313,0.142812618274047,-0.269659052081904,-0.0699187638637414,-0.0652756414689649,0.108233539895989,0.0616479297470508,1.82494696349223,0.237430362974923,-3.09507187603854,-0.12376324833626,-1.62458965783036,2.14769342184625,13.281968910878,56808.9400512879
"178",-0.226457902674327,0.402038451497536,-0.0647316921433524,-1.06797080776034,0.146387290165824,-0.323350104594321,0.139337406062758,-0.27816465323279,-0.05947255265818,-0.0613932152929192,0.111926353228958,0.0744610112210938,1.82401257226563,0.067432801478447,-3.13979512191165,-0.121188904262457,-1.61659527737214,2.14292356660092,13.2550383292373,56810.8175806244
"179",-0.27676953709962,0.429940774889387,-0.0742415323191769,-0.737546684799733,-0.00472771011807625,-0.232353291806512,0.147995695171972,-0.23383059897272,-0.0670184721624271,-0.0682429939085386,0.111217133774099,0.062879924725869,1.82520002468921,-0.0152750990576976,-3.21174952700381,-0.124323070555318,-1.65238125346823,2.15107978341223,13.6519373463023,56812.3679799838
"180",-0.283663303351086,0.399410072052829,-0.0662512065663058,-0.881654856370444,-0.0710783177946424,-0.231656931037407,0.198513279138656,-0.295735679021538,-0.061069381889255,-0.0526451044002315,0.110348589082401,0.077014763251286,1.848647669434,0.192667825696615,-3.18152261800762,-0.12391893588156,-1.65571536329906,2.14181009563935,13.6094703466263,56811.656528747
"181",-0.26634554169287,0.410599656207322,-0.0562788053393365,-1.16091944363289,-0.11605034802739,-0.212539287779171,0.13025117895166,-0.253232538499531,-0.0632561288296435,-0.0702315069238139,0.114455077252156,0.0637391253462497,1.82787067404538,-0.118933598093616,-3.11379051756943,-0.122635498629653,-1.62783478169981,2.13309328187886,13.5203188920324,56807.4638186757
"182",-0.278803841691568,0.41634802024357,-0.0486166906023066,-1.29373381788227,-0.00805215787929668,-0.255141190618991,0.126918206114646,-0.253291331335355,-0.0590407865204215,-0.0569885152021197,0.105556323648594,0.0691787231719729,1.82818441245728,0.0728557691500598,-3.08328918953636,-0.123128971275886,-1.65146086134188,2.13033785819717,13.6225768833898,56807.1634975794
"183",-0.291569017298309,0.397221895771294,-0.0614477588586595,-0.881094057543131,0.0628561118109653,-0.204760547845626,0.213510156139668,-0.273413641471454,-0.0693988490017542,-0.0687769603383256,0.108360140621025,0.0605167973659143,1.85142682455555,0.00591387348964792,-3.08208045818599,-0.124245093450334,-1.63687289219383,2.14154242328179,13.4201629627788,56809.9564158768
"184",-0.280166987286242,0.414966868495658,-0.0595221955169788,-0.855125262135718,-0.04973199890292,-0.220263984589676,0.11938726163253,-0.234960343599042,-0.0655059016714918,-0.0596474112752536,0.106850986336071,0.0739653309261507,1.81455102088983,-0.00768317692865797,-3.15822043548272,-0.121608008621665,-1.62208887004607,2.13563354182529,13.3470694097681,56811.2079160271
"185",-0.232408962939073,0.412638058391017,-0.0764219097987329,-0.764826296164872,-0.217951086376493,-0.313834399299976,0.21324621379347,-0.270119399167658,-0.0589253221098845,-0.069487819544876,0.120288347995669,0.0730812462504531,1.84013680295928,0.00772012151268814,-3.23201453578487,-0.124488526754529,-1.67642671418942,2.15701183067553,13.8276619485354,56804.64144337
"186",-0.225869268632462,0.408597357476956,-0.078268532496689,-0.625271641995295,-0.187550126131409,-0.339329487468816,0.21714247126595,-0.269997167289411,-0.0539952470624526,-0.0652760544360389,0.120524702959459,0.0639133466662242,1.82885820805525,0.029232306690335,-3.18508879082582,-0.12273966383773,-1.6708931616521,2.15281545618472,13.7927160702733,56804.2843924748
"187",-0.218894319256013,0.428854528412505,-0.0840810963493885,-0.968509036787259,-0.16054940480087,-0.265842202849634,0.138111767380515,-0.279088752941075,-0.0648950128734471,-0.0547787029057259,0.108858521929918,0.0543260903048944,1.82014829303576,0.0495415174795214,-3.25629284781661,-0.123173586448566,-1.65231178814561,2.1492067728463,13.6955388981564,56806.8978756173
"188",-0.300761816352914,0.379171158996962,-0.0642081010360719,-0.88433160337686,0.125691952176019,-0.188651394114576,0.208108822084937,-0.231925885146609,-0.0664143492199469,-0.0738198063962026,0.105881433222883,0.0658777668406248,1.85322396269899,0.15542697124719,-3.05423425203038,-0.12184190460576,-1.62978650397648,2.14358846986662,13.235851307335,56804.8132431241
"189",-0.30613133273534,0.421806341870664,-0.069477900436656,-0.703762632629122,-0.0249311264630081,-0.228294909591378,0.263737310771168,-0.252256131231579,-0.0645947769948076,-0.0618436016984364,0.107261658571143,0.0753245101437577,1.82883524814949,0.108659201402975,-3.13490111487738,-0.124276702490131,-1.60741377728815,2.13252392263294,13.1521143812839,56808.5176551048
"190",-0.319293737676857,0.399135217619265,-0.082100771827871,-1.08896855550636,-0.0308671173995159,-0.224267083863116,0.0907713946616188,-0.258424569513947,-0.0684877789227774,-0.0588259644048169,0.107444454281645,0.0618901794971263,1.82331350947328,0.103735742132819,-3.0933512537173,-0.120815851083362,-1.65132132580851,2.1537391611657,13.6844828894211,56812.5785220549
"191",-0.282987990885568,0.420278318651169,-0.0815143288147341,-0.999065529815604,0.0391209079783108,-0.248985623597161,0.133925475346178,-0.310758779528566,-0.064083243990384,-0.0559784250639651,0.104130053323617,0.0711415289439579,1.84050423557847,-0.0117661763158612,-3.07159184467173,-0.125055875661073,-1.68128188123146,2.15311175252874,13.8729549503274,56810.4678166785
"192",-0.281882884401328,0.404516057530669,-0.0795095549377362,-1.06205545157757,-0.0026134503361946,-0.262932516347908,0.143300983086661,-0.305982740901748,-0.0574570960574018,-0.0561927413228376,0.105168939474004,0.075994376483095,1.82976620805039,0.0356006188902049,-3.07638366030513,-0.121324691273823,-1.69314426016738,2.14971057990267,13.9038055419395,56810.5311510462
"193",-0.207233627346301,0.40158702775838,-0.0830381369879035,-0.86539512880186,-0.0163036838007544,-0.254766266221463,0.107173209092211,-0.255836912456281,-0.0726109719979553,-0.0620169026027598,0.107850496768964,0.055224016720767,1.85494771422491,0.145743178301745,-3.11532925461487,-0.124221623553533,-1.6554896817317,2.1555370836463,13.7310228657562,56813.38242573
"194",-0.277056155549137,0.423401495254701,-0.0699313108162072,-1.00067372450715,-0.0425329020521157,-0.222545066258944,0.200713519069265,-0.272295270014146,-0.0663737641780002,-0.062568711076379,0.115158415071054,0.080047521268572,1.82530291594247,0.0152957850934689,-3.11080643032147,-0.124131496510912,-1.5812989699452,2.14673221760517,12.9500573686365,56812.1625261298
"195",-0.266561045848611,0.435996437537593,-0.0905854604099402,-1.1079942355026,-0.0429749511871331,-0.290591214311801,0.10339252870089,-0.253452417197528,-0.0552584285645834,-0.0606626146369113,0.10653349087139,0.0796082730527522,1.80431686111433,0.118635539597316,-3.13724655715239,-0.121832757998334,-1.64090455778538,2.16314008515236,13.472304716195,56809.3949262694
"196",-0.330763543663122,0.401254603555522,-0.0592687549442368,-0.676103041253291,-0.025525390561686,-0.205652798480826,0.140577771622524,-0.266888609870578,-0.0571977978167429,-0.0655956456246573,0.103816416852905,0.0884363066753502,1.87159795218214,0.103392448637933,-3.11900934237677,-0.126700375278295,-1.6412105774843,2.13374627084562,13.5056733931405,56806.4315743566
"197",-0.189456824720795,0.440362005111291,-0.0882572334996953,-1.07826551186092,-0.0556826714476346,-0.322318482383005,0.153393807796874,-0.271143505882543,-0.0634371668940235,-0.0660336587011343,0.118911541232425,0.0568041689172148,1.82479608621932,0.1166816663789,-3.19548744730857,-0.125657500896952,-1.59317041925228,2.15720915417015,13.1067965037295,56808.0112061975
"198",-0.331864522404942,0.391477102765727,-0.0708514282115643,-1.05926085161772,0.103909923937951,-0.203988044831708,0.168092278212897,-0.241308809151419,-0.0651453919826823,-0.0603210848314724,0.108371216307931,0.0742548145459139,1.82646132754406,0.352010285526599,-3.0736810162294,-0.119495595804729,-1.65479975772037,2.14254584587816,13.5124213693335,56808.6025267188
"199",-0.265030458321327,0.386399332380332,-0.0618279760690513,-1.02044140573722,0.000289901017007037,-0.230558898427132,0.216412597646678,-0.266811163822816,-0.06636733993555,-0.068377459664224,0.101859614932775,0.0745887402275874,1.86164958543884,0.0731573763521917,-3.0329392224072,-0.124208288464871,-1.6309648692557,2.14165573072852,13.3046528144076,56810.4638051323
"200",-0.277426357569026,0.405800205435729,-0.0594285485747043,-1.06994390588371,-0.00866013486438323,-0.257247619292815,0.15080554600363,-0.239191116536599,-0.0554653764825593,-0.0617851088322327,0.109638500516767,0.0687926689136173,1.84204591733812,-0.0530395367737205,-3.06633332506743,-0.124167083195865,-1.62598948367217,2.13485751002525,13.4218283687638,56811.5864982482
"201",-0.253170837533259,0.404304634016688,-0.0683830643609143,-1.03396642226646,-0.0747842203504078,-0.251602525624645,0.137650153891595,-0.255484673531444,-0.0678921461584562,-0.0675276098385487,0.109013690396671,0.0622031594881562,1.85652851277584,-0.0473606419686284,-3.08770628144422,-0.126083891475448,-1.63777263532779,2.13808014962474,13.5013024828664,56813.2015355189
"202",-0.182791610258857,0.372307561931352,-0.0872476159069117,-1.03420648776648,0.06619925384669,-0.324736902297954,0.131405135472449,-0.262424875642918,-0.0585632269785872,-0.056855945727023,0.112842930197205,0.0700162884180728,1.86630753905282,0.143943514410591,-3.21032111983625,-0.122207401846562,-1.61684889060017,2.15444445388454,13.2613419466358,56808.2468206828
