"","sexrace","sexp","sexj","sexd","sexy","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dp","dj","d0","yrace","yage","yp","yj","yd","y0","lp__"
"134",-0.16278142423332,0.410905372133103,1.03960204979056,-0.0273869453873247,0.420069338042242,-0.607723189712357,-0.16782319978695,-0.113637531637514,-0.356513012001615,0.168124600805338,-0.496614375118343,-0.0655840610228746,0.0863676595529058,1.30265736788319,-4.00152354562365,-0.065147567595937,-0.0826937984367294,2.3121859766859,-0.199653904750486,0.109388553030711,0.513275420471422,0.719741213087026,-0.495882327940851,-0.526347356962097,56632.6541841401
"135",-0.256119767212373,0.391100404143509,1.00825258288405,-0.021128965889917,0.542923406476108,-0.793846997422423,-0.125715537430713,-0.133620639098215,-0.36703311020841,0.352468621340225,-0.497875468796952,-0.0655470952422028,0.0984568914821753,1.28362350859203,-3.74033569217017,-0.0624358896700261,-0.101123885146556,2.29719146781192,-0.0816984118355871,0.126857077063848,0.550803774167069,0.37000176431918,-0.478589826903391,-0.62820479242625,56634.3016782708
"136",-0.158815270800999,0.389748867485132,1.15710715248982,-0.00485610619196688,0.540044978107514,-0.768474745011509,-0.194462324720322,-0.10286764688031,-0.357347695951494,0.138886821025776,-0.501259897540377,-0.0655437792638173,0.0923551204588349,1.30409624706731,-3.73678761020455,-0.064106340022849,-0.104043145022628,2.28923168435569,-0.173812631870019,0.118972378475971,0.532716950969854,0.425003794278071,-0.494395307525201,-0.664621049605443,56634.944775496
"137",-0.246399538120738,0.416664176626393,0.784656923036709,-0.0409551338393786,0.447586406535571,-0.947146878138735,-0.173887333497967,-0.0871341614226547,-0.357717800071311,0.313744717538362,-0.50300879438142,-0.056939121338448,0.097098910210172,1.31404920559311,-3.9341331270215,-0.0669711587867803,-0.0682349322247518,2.30316885125345,-0.132814732680712,0.124558736077715,0.505452052689963,0.768847099978808,-0.48109540847373,-0.559173261419527,56634.6687910526
"138",-0.148795710717333,0.413391975350053,1.1315381417463,-0.0271366416664737,0.36519361127679,-0.993867039382015,-0.147687035696496,-0.105780631480989,-0.362853145128615,0.152130386105216,-0.51503818506409,-0.0655020241849527,0.0962950968644217,1.32766457835166,-3.77457203911341,-0.0675576773749983,-0.0840709828172189,2.2999398789504,-0.279314323935993,0.138544662831976,0.504105919572379,0.315993198924983,-0.50401720128045,-0.505634965275898,56628.8230621544
"139",-0.24767601356542,0.419360665609825,1.1806341270803,-0.0189093870808021,0.523809576637976,-0.782632632383779,-0.177164826585826,-0.0674480193676927,-0.355022326550213,0.343346073486753,-0.495097121350421,-0.0541772653806364,0.0927225789688799,1.27339219964619,-4.2681810700917,-0.0637830333885061,-0.0791632085396883,2.29309645549387,-0.138074102873222,0.11457097142037,0.548912708378013,0.725874731333565,-0.476932888054014,-0.650488772359569,56634.2114552389
"140",-0.206930833520217,0.390964973341278,0.985732750988857,-0.0259343735611458,0.587005735587543,-0.896912024171047,-0.119666801602525,-0.109729587640069,-0.355295314922943,0.263950271206336,-0.509952561534303,-0.0710441937736999,0.101275695692796,1.25153021130983,-4.12542936661533,-0.0577574533259496,-0.0548421371426551,2.30405284024829,-0.162371501331933,0.134095568687655,0.548403090211062,0.584195987905814,-0.490404546768598,-0.674125107399338,56635.4414355131
"141",-0.243789070051579,0.440898854943802,1.42283549580436,-0.0134806266562991,0.410010864158704,-0.832186351218908,-0.126749889723338,-0.107774313983737,-0.346185878233853,0.143403056357071,-0.482988390196469,-0.0718553392984107,0.0913837217130923,1.30945569306309,-4.06027509240952,-0.070358254370269,-0.0938315344643543,2.28584943846593,-0.146422132216586,0.108012643541249,0.502553785796761,0.424798141754361,-0.486978507158553,-0.515868734159749,56630.8615750942
"142",-0.267660920513419,0.378276145593956,1.02925544403274,-0.0326718026419668,0.523586645013335,-0.796438074031994,-0.176439971065481,-0.0507805597855736,-0.366844261594912,0.347543988341906,-0.487423805346005,-0.0601130101892538,0.102225590921175,1.30592701519963,-4.67713501901122,-0.0637557437966041,-0.0294944225655371,2.30314602395979,-0.217352691012418,0.13619680203476,0.557863112428181,0.933160940140324,-0.489072615942112,-0.641857464337492,56627.8823691017
"143",-0.368554495207297,0.37557642992332,1.10110796590118,-0.0216137494519904,0.487962814573627,-0.667850186872798,-0.00571530957918959,-0.053824218195713,-0.365773322080378,0.346553598683255,-0.496461773362521,-0.0579641940111058,0.0996904720967006,1.25021097838908,-4.59875482736225,-0.0574281308656472,-0.0349417627550445,2.30051294875703,-0.2025479740888,0.110681351141012,0.563860102015008,0.808635256467686,-0.491042147053508,-0.573275656408003,56628.3241541719
"144",-0.435514412865032,0.373691228852381,1.26044852223114,-0.0271176063416311,0.427577147465313,-0.667968630686499,0.00481487614907547,-0.105442130304165,-0.376148408019632,0.297933365065268,-0.497986770756615,-0.0567017881784891,0.0995124890827417,1.26487547207979,-4.70849235515855,-0.058070437450376,-0.0341010290946086,2.29529041065977,-0.207036935113215,0.109305777429082,0.559938505666903,0.833265566584349,-0.486513697582662,-0.562552581205806,56626.3945811333
"145",-0.234936700149858,0.394675434753424,1.04521664608223,-0.0396522358192825,0.445533668756555,-0.701927990194436,-0.117503798820403,-0.119306120553505,-0.340286095391256,0.220203330728814,-0.491317816606721,-0.070295151012744,0.0948280176117383,1.28302005868531,-4.44086276277843,-0.0610902901706154,-0.0408873859778317,2.31085306224456,-0.2088564276992,0.121666562305305,0.528660602358406,0.914992377789222,-0.495403577202459,-0.566620529804261,56631.2207745448
"146",-0.182046821871743,0.431962013324439,1.29086376820585,-0.0233405746558191,0.378181439236191,-0.784386843015919,-0.146505044659156,-0.112678215285833,-0.345916118168649,0.279623590499596,-0.527226783308015,-0.0663222519654746,0.0928009527133042,1.30183927350663,-4.3387971218037,-0.067431996667509,-0.0668797852902752,2.30325505444789,-0.173213047760115,0.136682940252485,0.510777690398116,0.643390708555148,-0.49014069881939,-0.501316541308682,56635.7259816636
"147",-0.311668531434853,0.389197568570528,0.735776768332966,-0.0286086453647172,0.471954749720099,-0.896470031174747,-0.15039006557009,-0.0723330219528857,-0.369726306133648,0.196569216609798,-0.480203524237833,-0.0595376971133435,0.0975537642016822,1.29580964636963,-3.45994750291752,-0.0622603393406294,-0.0912487528255635,2.30263637333371,-0.180843728843462,0.139008115765427,0.532297049582374,0.467336788209166,-0.496719948658552,-0.594267724201443,56633.0094088584
"148",-0.265912774191973,0.402556050108847,0.665544152231785,-0.0243407856448319,0.4392382629104,-0.89741626725571,-0.136959288398879,-0.0587118063469967,-0.371816009760752,0.214088712842684,-0.483821517939472,-0.0655908810789245,0.0987184475540529,1.27328348223369,-3.39331205288375,-0.0631935653222728,-0.099591974629376,2.3076899458958,-0.164900095811627,0.144414173274499,0.540890737030904,0.477130168082999,-0.496084108309797,-0.577185568346045,56630.1367312746
"149",-0.198715361295833,0.430671381099515,1.09610567227136,-0.0232950823312015,0.465469217669298,-0.87716156732855,-0.188323868795591,-0.0868998089874557,-0.350629770621249,0.241551119449072,-0.533993397209136,-0.0571235140718158,0.0891188153934413,1.31154334622429,-3.85897162535275,-0.066020373920181,-0.078066071983907,2.30096213791762,-0.195367908484235,0.121244557553087,0.501168621002868,0.543396535081455,-0.483352370288844,-0.616526194850247,56631.261857482
"150",-0.279962301880991,0.368852551569635,1.06668944712658,-0.0047342871114551,0.423192917555974,-0.852905454508396,-0.072053154285602,-0.117795800574934,-0.358297600092927,0.223251914454093,-0.50373471551858,-0.0692535004622647,0.101159518409628,1.34050613086759,-3.81097751452869,-0.0653125228638237,-0.0884975729351892,2.28837861801,-0.137592970198968,0.176146846872932,0.53591420890507,0.46210287769442,-0.493216041099826,-0.56728304269941,56630.0305834142
"151",-0.281120281039772,0.460943528127769,1.22625652422743,-0.0328744362773461,0.551307329143404,-0.871383967204789,-0.161388883884311,-0.0518760083891292,-0.363728216705696,0.261128034018312,-0.461353051859907,-0.0546391797677345,0.088120913270515,1.22880352719182,-4.09594031346475,-0.0633432747775367,-0.0844338145658025,2.30536231266941,-0.20445772705162,0.113329481696511,0.531265551230576,0.727141696111869,-0.491235295356955,-0.661646195860155,56629.0358477338
"152",-0.147772638936646,0.355444559788573,1.19558252146317,-0.00886008772160444,0.554508090593656,-0.77594068321925,-0.164773974298784,-0.0959293695105129,-0.349526411472508,0.225444636064995,-0.513897067666601,-0.0801325699085386,0.102579123510872,1.30744802459415,-4.23666895289886,-0.0628090518286084,-0.0533901943361098,2.28645432459592,-0.160225576414354,0.148541254317771,0.549223328862194,0.517708500146499,-0.486180506340148,-0.632389171473478,56628.3607515724
"153",-0.278750785222767,0.393474658911215,1.13725128056164,-0.0142637142030966,0.483332746290567,-0.805202079942103,-0.0934992346737792,-0.120497858805376,-0.362700605502888,0.26504558560331,-0.513090996439958,-0.0586438428214067,0.0983815008168654,1.34532339870578,-4.32539848117174,-0.0680093685639934,-0.063509370024234,2.29289391753024,-0.147218092986344,0.134178256033445,0.502214250957182,0.71084397732092,-0.487294768109508,-0.567480167946546,56638.0914481016
"154",-0.254543792185909,0.418674165756443,1.09378514538116,-0.0235925460974076,0.501720610212217,-0.63696890513354,-0.157542803113837,-0.0984963594249365,-0.357294649929569,0.184273339546502,-0.491952824171706,-0.0553644772888666,0.0924573034416216,1.22736523760962,-3.7585748284454,-0.0599227611764545,-0.0905966311744864,2.2928900530566,-0.187419042310626,0.0916570024215033,0.561713985087579,0.416084915038373,-0.488652218669879,-0.583982761834232,56636.3511194824
"155",-0.296043325147623,0.41653920838957,0.928820865351428,-0.0216093372986806,0.48253817857634,-1.06758608788401,-0.12164215966477,-0.0578392105316483,-0.366223325056629,0.2419508824426,-0.486745634276836,-0.06348603001645,0.0898919349048777,1.24025673944329,-3.36180540998316,-0.0596193743555503,-0.118803730273184,2.29769545916965,-0.16776684716304,0.0842066979937587,0.556571410965279,0.37216713893052,-0.489129934610311,-0.608500604104863,56634.3827651762
"156",-0.224323458978972,0.39818008278043,1.28870604531319,-0.0203391783097652,0.412469658371764,-0.718215476200812,-0.11976412172607,-0.112177513576987,-0.354482562007859,0.277997670127771,-0.513714274303114,-0.0714186792109037,0.0956665469725408,1.33661821028862,-4.77107183744513,-0.0677313235004225,-0.0235735174866563,2.2919952641139,-0.149166233292267,0.14113939904201,0.50760996181122,0.832900812668728,-0.485626213985231,-0.547013915484274,56635.6035166227
"157",-0.274904714302589,0.433994128485385,1.05766524127202,-0.0182462807044342,0.530885155847733,-0.806906993752608,-0.0961847656061258,-0.0672644209719222,-0.3430705698776,0.252712500613209,-0.483505758773468,-0.0607083379733677,0.0892488836666836,1.2497119329913,-3.5729398352407,-0.0627804653356223,-0.0941326208300095,2.30011484038175,-0.285660369213892,0.096794529694116,0.538758214423319,0.301601103243261,-0.49636340710248,-0.630621930379052,56632.4013500953
"158",-0.175832410742539,0.396724491739837,1.17196083219973,-0.0156077429003765,0.345685875009633,-0.916383222464555,-0.155764260762125,-0.144137131846542,-0.355679924099431,0.232705050684492,-0.502020533315708,-0.0753296005612371,0.0930498245016887,1.30874773670167,-4.69128653992834,-0.065532152282659,-0.0192890929030088,2.29199463575102,-0.128657668226184,0.128864352144255,0.520973884823522,0.862217738330932,-0.489877225872963,-0.481144367743747,56631.4626930833
"159",-0.111197343527806,0.382276616075461,1.12746044327906,-0.0200318720859408,0.268795332914927,-0.969738620848194,-0.196924372701984,-0.134340693070885,-0.34640129851296,0.285147711217334,-0.51689517754468,-0.0615143822734621,0.100766856638577,1.28598403115439,-4.47482913415669,-0.0620682233564331,-0.0357106793885264,2.29129435251029,-0.19006045005108,0.173978246174961,0.54560053738962,0.822205867461464,-0.482352174732356,-0.384457889907342,56623.5171435318
"160",-0.110195271176293,0.37327514706438,1.00705184967367,-0.0147464725887,0.283737940225103,-0.906455487776295,-0.208850171652709,-0.150064906756254,-0.34186957971507,0.315359381461631,-0.525192842477349,-0.0586748610804057,0.102482863244285,1.26880952519874,-4.47231483718241,-0.0585400473994879,-0.0311149163977218,2.29009609814259,-0.201676824032086,0.158079384166996,0.549468886705244,0.773235274553325,-0.485387995723842,-0.365493283260703,56619.5765544842
"161",-0.223617929041375,0.414029936769834,0.964189412977917,-0.0265205250524455,0.449314475417348,-0.776292318465321,-0.213343361784568,-0.00363471543481776,-0.374439044283893,0.170479337086552,-0.514386091267856,-0.0663060465350775,0.0854605126117183,1.32038888388089,-3.68898704340851,-0.0657319798292831,-0.0821162476681627,2.30267421171508,-0.131300950077153,0.153970469079498,0.51098837069096,0.505828035305634,-0.495952487848109,-0.530826060269939,56629.4954661182
"162",-0.258841372521596,0.411238221038482,0.968808848629352,-0.0217286650186378,0.617032271973723,-0.891676965833154,-0.0784315962744843,-0.14301720410175,-0.347105102244152,0.269517995710705,-0.491533824102256,-0.0511848783572648,0.101534358093858,1.32295784217648,-4.036742555585,-0.0667338047775087,-0.0710445532254211,2.2920900076104,-0.247830687500318,0.0926782445491224,0.488752383202879,0.659380843525588,-0.476078324266384,-0.686117906933505,56630.3702315682
"163",-0.229391158337971,0.399207227891837,1.21302921885616,-0.000843353189464699,0.57101890201376,-0.746452764800357,-0.203097509574609,-0.0160022934459918,-0.364769043377988,0.317858111663076,-0.491247055003713,-0.0672229056964512,0.0966545299798815,1.27551381668918,-4.31314875978254,-0.0624321343003679,-0.0655869348777778,2.27889849470629,-0.146127259524718,0.115135941570303,0.556505241804632,0.649062482216028,-0.495396659839038,-0.643975814916716,56631.9312570174
"164",-0.334124899427058,0.430746540162171,0.852385038332278,-0.0461105134300331,0.449849387752827,-0.942213868358001,-0.0451361949378852,-0.0608377137766189,-0.374752152112974,0.227403912612637,-0.498387287575016,-0.0657188286538651,0.0930607833520099,1.28994657912291,-3.72252814068412,-0.0650335364817216,-0.0756226003919243,2.31707230009855,-0.207761805094982,0.120996735040501,0.507670858461663,0.576339865606656,-0.490166307829925,-0.543265561972905,56632.1028879579
"165",-0.344516893193899,0.414413276179062,1.17083950890423,-0.0238730628357938,0.486469080451976,-0.684081525357086,-0.0183366135860557,-0.151907924168436,-0.359934820456663,0.215706073776069,-0.479755904063964,-0.0514636254483262,0.0870020985906246,1.28867080841215,-3.82389031099503,-0.0650523589212471,-0.100747484652676,2.29893941514565,-0.212788961750795,0.0994040456516491,0.535264771970061,0.560231547168954,-0.480091431117572,-0.612502896147641,56633.6834190394
"166",-0.406061784212258,0.428321171098999,1.14003726416169,-0.0290577451113398,0.496252918668183,-0.696749898120165,-0.0148881590320626,-0.141457387853645,-0.366793950734774,0.215341679506354,-0.484338953686766,-0.0561598089278278,0.0902990993861758,1.27521076654081,-3.85228892639452,-0.065121109887237,-0.100088021234976,2.29893274397291,-0.161314071997803,0.0814890579288993,0.544850826839612,0.514166253979118,-0.474930505268425,-0.551510001723444,56629.574965298
"167",-0.389815152311978,0.404110736560339,1.11753735378237,-0.0317439945469204,0.488819369447359,-0.736004797566911,0.0334077970024113,-0.163018971325414,-0.365886183097436,0.206147415464023,-0.477731596340732,-0.0561828202434797,0.0843944882674098,1.27113055416904,-3.84062944075602,-0.060657241441514,-0.0960710028219701,2.30226463080988,-0.161546874840692,0.0793977384172189,0.552975006737828,0.663877719551803,-0.471077174451658,-0.586076597450902,56625.9452578856
"168",-0.311791624125303,0.409498403449744,1.0478299447805,-0.00846613929713465,0.49954263049624,-0.881055773919385,-0.055210243949479,-0.0706078901192861,-0.357375814333463,0.134125885075463,-0.491514996189762,-0.0739763835749734,0.0930865626539685,1.31201261191342,-4.1092321271202,-0.0663056071529719,-0.0524645036930184,2.2973694547492,-0.140717056683588,0.119530001633319,0.520360883197087,0.688152901996135,-0.502721426614893,-0.592207301731181,56633.723052188
"169",-0.17384994789083,0.406093536245142,1.05428059436091,-0.0232089963312689,0.498350027180055,-0.762965345869251,-0.177938357974753,-0.0422634502726333,-0.346190027083779,0.26774523742197,-0.492028422203124,-0.066671633553008,0.0995599526456792,1.25616921698245,-3.73587985054072,-0.0615770844260163,-0.0917973788582844,2.30212197020262,-0.227371449984569,0.118182154798258,0.541253347891087,0.369911691249803,-0.478981594054452,-0.638447570919416,56632.6977261345
"170",-0.184913438617232,0.397285924315353,0.988435142251012,-0.0428340718915433,0.343084803653602,-0.915806604050908,-0.207408809853967,-0.0792001224968139,-0.351620211701061,0.314031224887536,-0.486018429073774,-0.0482006791815876,0.0963921334136824,1.28007772057937,-3.92179463879233,-0.0621299014941928,-0.0887641192274029,2.32258012753587,-0.233232958461375,0.0976202074620566,0.538198397414679,0.532053680914766,-0.49362821595312,-0.458917204101925,56629.9952250525
"171",-0.319309844168411,0.432051801011491,1.18713815654858,-0.000976339990203141,0.587385818570436,-0.724419917882166,-0.0501984162962685,-0.135413388855171,-0.370258561999331,0.255682673320628,-0.51344521266174,-0.0643950686171988,0.0914511846563931,1.283404299003,-4.28021191986612,-0.0652562878418777,-0.059029460628594,2.26853309099012,-0.155559186871852,0.136403562674028,0.523917561868353,0.607964334918854,-0.481610970958845,-0.692492865574859,56631.2868700387
"172",-0.235049254111813,0.373750259740945,0.888413950974547,-0.0482279480237189,0.443435227014396,-0.888949718612876,-0.187818451696339,-0.0708462121657635,-0.338427677800834,0.194229053745912,-0.490292267857035,-0.0562802192374429,0.0966087930506582,1.31564507074932,-3.71216180564522,-0.0636685627303425,-0.0774383556445964,2.31613968765344,-0.168691277460116,0.103376990050668,0.527505062037332,0.553521520712403,-0.494027914068175,-0.564733244720568,56632.0508948379
"173",-0.309851914784813,0.407259424132765,1.47835764115165,-0.00890776460899487,0.45060089494516,-0.704528556828175,-0.0892491062119013,-0.103505152814405,-0.36507568100519,0.226519989135146,-0.506043112025732,-0.0634043875561557,0.0930328387682505,1.3226088697527,-4.35098502826653,-0.0668652071036051,-0.0843792634854872,2.28383612601987,-0.139768080611977,0.124553622931905,0.512992190307748,0.574378989892866,-0.489813504475673,-0.563689360993315,56638.2581513964
"174",-0.239371384152394,0.43481141348655,1.1682122348535,0.01631029186243,0.428088538805688,-0.761197733871603,-0.161645630840942,-0.0929587776107095,-0.355467913286349,0.262021520237301,-0.479855828025608,-0.0532977570942466,0.0962574586017818,1.25263292199343,-4.13669612876219,-0.0623801418642565,-0.0726510601152585,2.26591361114309,-0.187053961486137,0.0827894960177461,0.530372772499056,0.571032165718963,-0.500923398706592,-0.551345376283196,56632.5520688684
"175",-0.218451788078014,0.434779588402442,1.30693379556059,-0.0089379129714709,0.48111870127963,-0.863507401605823,-0.163102044830262,-0.0866076858876412,-0.360847453103936,0.329773150651556,-0.476667448498874,-0.0640142961258576,0.101541480244661,1.28026339027283,-4.34293269171069,-0.0655440017186388,-0.075335697950553,2.2814027486145,-0.15749485342982,0.0916395191935828,0.523828568099575,0.499166070213165,-0.478485938611123,-0.612397729214796,56636.3531669385
"176",-0.319961106776758,0.385742594546952,1.15845838901832,-0.019527918543294,0.396732995354044,-0.673543117642381,-0.100107923803666,-0.0925414715934337,-0.363726804803547,0.248022760128115,-0.50783566787295,-0.0588298719668177,0.095939708440358,1.32945394712087,-4.36779879739341,-0.0652356961565426,-0.0562370976699467,2.29678985522782,-0.136611546203814,0.11521383918416,0.510998602016246,0.704155629184377,-0.494800390930354,-0.47942223272756,56636.3292012156
"177",-0.242428575192473,0.429078972617112,0.896890517549982,-0.0161761389621609,0.457866813181391,-1.06598066074443,-0.0787196401476621,-0.118456035367232,-0.348826826852689,0.21090412105817,-0.493170973270606,-0.0691011911803604,0.0931995123986736,1.29825909142584,-3.62511584139175,-0.0648223855919575,-0.0910090860433678,2.28748746278035,-0.156931171144298,0.135981036996122,0.492986053513681,0.517054603205156,-0.477780245168935,-0.532725320996194,56632.9740393109
"178",-0.262027979525327,0.421262746443822,0.675578630948467,-0.0193498462484889,0.39914603411014,-1.05861846841605,-0.151515004565608,-0.119599185627327,-0.352444007180688,0.268386105279245,-0.492618951614319,-0.0659970382459055,0.088146381891558,1.29830652981129,-3.45561634005514,-0.0650300165605626,-0.0912450754958815,2.28784905397433,-0.145630546192294,0.130126061818902,0.504449850201472,0.561429366790203,-0.469624408469656,-0.538720047399272,56630.8542159802
"179",-0.335088154932185,0.417459459006466,0.861818594720599,-0.0327565432943962,0.453436528212368,-1.08467320467449,-0.051758280697447,-0.154817857776743,-0.357453914224481,0.177766002615761,-0.495057915832068,-0.0685550959445404,0.0876270551972271,1.35316172562348,-3.29348846797277,-0.0713295976128007,-0.126858721808168,2.29454262189928,-0.0860179043342119,0.123621737185222,0.49506878343248,0.503741406233781,-0.471885031701763,-0.57019039186388,56626.092326702
"180",-0.248843663069954,0.403649297288895,1.27021989869391,-0.012025692172537,0.355875560437866,-0.597149913406375,-0.151562537097406,-0.0525689565662155,-0.35383794508943,0.322279812910419,-0.458479388787799,-0.0613847448401735,0.106792396873579,1.24156417854863,-4.746789602834,-0.0605694734647136,-0.0387146991805179,2.29214531177398,-0.261598566137877,0.0435886956741442,0.563947488404681,0.734826814970168,-0.507320343433023,-0.444736449304648,56623.286677688
"181",-0.237922579736579,0.407791102402047,1.20226419014888,-0.0116441241999497,0.346915903214147,-0.605005949028729,-0.188411810136639,-0.0501568320378965,-0.353375383485042,0.325968337199164,-0.452184381055825,-0.0622428040179134,0.109064729370107,1.25588421079469,-4.74034670011513,-0.0614616920863906,-0.035663997433902,2.29100042912171,-0.276512556485563,0.0318378270734389,0.556455676455275,0.676558106697649,-0.506911922410759,-0.447868930907593,56618.3472391063
"182",-0.145671395789315,0.41996381312983,1.0786380287207,-0.0169287439362986,0.381841640114466,-0.726691306526936,-0.180621393506116,-0.0456934031933094,-0.353541334263006,0.288449442269544,-0.466529798115111,-0.0545795569566454,0.102319970987473,1.24129855958939,-4.4031869629078,-0.0586534551982037,-0.0543867983849049,2.30108546130768,-0.24718343837753,0.0269155940074413,0.538875619352893,0.702345010624013,-0.506046760089,-0.479963487067598,56622.8087808551
"183",-0.208765278325987,0.415186200017988,1.27275316453889,-0.0304934099187514,0.415405696582669,-0.803880234127936,-0.109260494097683,-0.115258365382131,-0.357056363799598,0.179455009334514,-0.460604991990643,-0.0566936046884425,0.0849558789554837,1.295288392551,-4.32338986649915,-0.0670857324650268,-0.0587951948658179,2.30425421373431,-0.223341855214194,0.105362448987046,0.533665247314072,0.754715443443696,-0.483207030441846,-0.522842219392765,56632.4446963893
"184",-0.256519144245713,0.413756869887381,0.832751941849619,-0.0333509832016824,0.487901094521607,-0.950095917431917,-0.167842124976796,-0.0204090079646416,-0.362613436103985,0.193154821567248,-0.506810330640553,-0.0629763688269594,0.0924131729257245,1.25089288636511,-3.88171190019468,-0.0595463167676816,-0.0655579935326478,2.30526055476744,-0.0903313132009645,0.0997976472358875,0.542493094425922,0.748374034003529,-0.470212900289213,-0.601605024040637,56629.0243551271
"185",-0.231540005946999,0.415011359105795,0.960086447668514,-0.0395458865368091,0.53525517309212,-0.989539895509807,-0.207596297066815,-0.0318838862736317,-0.365860322276048,0.279321980368306,-0.521872400987195,-0.0651061156611313,0.0906984998943607,1.24946465687523,-3.8972414382112,-0.0600083464579017,-0.074856829126348,2.30265675329267,-0.122404357106868,0.108505195916736,0.558701914987978,0.717495486188896,-0.47286394352018,-0.587438510340752,56626.4520762549
"186",-0.245528925561992,0.390227347782644,1.24045732952008,-0.00980683923918067,0.356038043186525,-0.65303691114695,-0.0414432153887716,-0.122360387229294,-0.337918074067054,0.298746208321202,-0.523206659519529,-0.0724326216443182,0.0913616628625181,1.34744229248698,-4.20738471754355,-0.0694037820642401,-0.0915232277250407,2.28395634484565,-0.248133748837476,0.109544377342589,0.499209335839495,0.643888768804736,-0.49335113266318,-0.506086285917858,56625.9087709336
"187",-0.307910369832605,0.413676218356941,1.32426225175093,-0.0256475499101173,0.459154503186704,-0.965116351856112,-0.0957194629881962,-0.122862546980069,-0.366568494576208,0.140557872399351,-0.449500016294221,-0.052188739308317,0.10345725818171,1.30107471416555,-4.1281626191716,-0.0650397367705651,-0.0629524259945674,2.29429640423081,-0.182368088389277,0.09584440142855,0.511949628630664,0.412282045041458,-0.48349356099278,-0.602974443370779,56626.9754220486
"188",-0.249944550196602,0.38324480604126,0.850339187461891,-0.0322904264170241,0.526737200591392,-0.928389566909031,-0.054715629879824,-0.159873262406928,-0.348669209267687,0.286041760849407,-0.506830256715188,-0.0670622194739105,0.0826006419235252,1.32767308112929,-3.80004718303141,-0.065139077876209,-0.0928513031677202,2.29965638878985,-0.20238296992622,0.0833457905126488,0.517476548365714,0.754236427065983,-0.481983529525532,-0.648996499653277,56627.4159119899
"189",-0.273274269342544,0.428167382800432,1.30983306058824,-0.0159346255215806,0.428154958351275,-0.662170984026179,-0.204715750534417,-0.0427249729579704,-0.353301555342936,0.30287270445996,-0.524501996344781,-0.0518445519385191,0.0875533673774916,1.25489493960405,-4.21500236118774,-0.0634690319643218,-0.0998952327060114,2.28971822099308,-0.165073087728953,0.123042701864808,0.537970060155378,0.664851479424685,-0.478489352332481,-0.545844375651176,56630.4306295406
"190",-0.215022450663053,0.399257930807591,1.27342447311986,-0.0174980293192332,0.433681852676894,-0.727070712799066,-0.188426702865814,-0.0912111313687053,-0.359720183220162,0.30488850752827,-0.528352946933187,-0.0557741962903077,0.0951016420788168,1.26624937079579,-4.36518743188787,-0.0610966782744763,-0.0513505789600776,2.28340043364946,-0.158906965025464,0.17128746180606,0.551408490307387,0.658240454400351,-0.470348031649864,-0.521434674769673,56631.7927420999
"191",-0.316422534618323,0.41034444574877,0.795630001124095,-0.0261868078078798,0.523970125806821,-0.6524833446746,-0.0885532398247176,-0.086112759249021,-0.36246715611989,0.19977609444229,-0.471637797943786,-0.0554771784966334,0.0973657815305154,1.32180813472796,-3.72687070210519,-0.0671532609592101,-0.114351398390642,2.29682385006415,-0.221933203756424,0.0751854990173023,0.520764075891972,0.700294354110315,-0.483950784864456,-0.602774687331872,56628.7655579761
"192",-0.285157532098396,0.407276873694321,1.44254999596301,-0.0173376299369002,0.435920318769134,-1.01598820870166,-0.154868409620661,-0.0793171333114719,-0.364479016573504,0.249525018052136,-0.534090699511978,-0.0612066422690371,0.105008922281328,1.26242998577415,-4.53276498112935,-0.061745620154257,-0.070210249483272,2.29448513418438,-0.105705000685775,0.165395817788063,0.546344608019254,0.732804829909225,-0.492084221218573,-0.576187252287414,56631.1335633881
"193",-0.157022705568563,0.413972364622724,1.09737927291972,-0.0379648893529896,0.488469025578545,-0.65604129723077,-0.165754306148725,-0.0947122842841806,-0.345871690310706,0.204556390173985,-0.504320849072975,-0.0589865887073298,0.0852891857885401,1.28169242251636,-3.99828098547207,-0.0644566277822302,-0.083280680429804,2.30812655665854,-0.266933597765955,0.146582574947481,0.522319252387146,0.620198930781154,-0.485132048947859,-0.612594099839777,56632.9770914114
"194",-0.254040675814098,0.423343131552594,1.09319043075333,-0.0165286684653754,0.454426594692519,-1.07327189626612,-0.159437582715808,-0.0695602255929239,-0.365792655387454,0.289036663395309,-0.495530330943578,-0.0615145823735934,0.104890057227392,1.17862462472113,-4.27647296726402,-0.056171194425848,-0.0537793119771809,2.29124518074519,-0.105855371873142,0.104213704111536,0.581488091233609,0.512784785550352,-0.493985891939633,-0.54592812057033,56628.5124449991
"195",-0.189542738673337,0.461872463008669,1.18917673310653,-0.0124723350699507,0.459092289747725,-0.78607082837912,-0.187445935921583,-0.0914487216809917,-0.359709838803027,0.243904540756721,-0.47914995246431,-0.0547437105417539,0.089986213806068,1.19925677110599,-4.09764157378518,-0.0595496048783273,-0.0743450683835998,2.28346216066553,-0.185932338802476,0.101778023145058,0.562064552902626,0.709144735510737,-0.482421832451741,-0.546161489839,56630.8790907007
