"","sexrace","sexp","sexj","sex0","racej","race0","agerace","agep","agej","agey","prace","pj","p0","j0","dsex","dp","dj","d0","ysex","yrace","yp","yj","yd","y0","lp__"
"129",-0.288759123442566,0.454907908469003,1.38614089358602,2.00804139741491,-0.991285097017189,-0.088844661838984,-0.0885177802642628,-0.352163429520873,0.287562767111593,0.107350105952176,-0.0615969023561323,0.0984284303298679,1.27310880977021,-4.47313773418985,-0.0827525022639027,-0.0658319286279909,-0.0692796200818681,2.27876631319038,0.248063071922787,-0.148765282275189,0.513322901620824,0.642985197609336,-0.488386685744252,-0.258604587026501,59780.6653966778
"130",-0.190050543348411,0.362846327420197,1.06381014815369,1.85998422816125,-0.678053536809036,-0.140242052794279,-0.0928100440839307,-0.361409251124558,0.219892635904135,0.122526591386507,-0.063949970793515,0.0938338274449506,1.33572207946773,-3.65732845521151,-0.0666621743329297,-0.0657874732150028,-0.114549112646649,2.28185249148143,0.336053895541825,-0.192079188016152,0.530576811399844,0.413371942303515,-0.494155832951629,-0.282452920195436,59779.4471750455
"131",-0.212726761702909,0.372100451750261,1.23980778052098,1.76183866248391,-0.746229327951909,-0.184850669131443,-0.097351790388609,-0.353495349447664,0.224427866698616,0.122387303965671,-0.0608674959740396,0.0898475223728271,1.32884419222879,-3.84962268189232,-0.0511626246866126,-0.0651779045410803,-0.108236952474376,2.27673472315427,0.212337496000071,-0.185019025595369,0.517956209435379,0.505113041274376,-0.483511370497164,-0.224817839205665,59779.5587075591
"132",-0.27038083716571,0.437834596953778,1.01559304177316,1.92599086500775,-0.914234054828979,-0.144863917507414,-0.088240728912368,-0.357611440139969,0.250549236803931,0.103472871850187,-0.0620759259859681,0.0991824624950284,1.31167815967864,-4.09839917776649,-0.0723885800041141,-0.0672162996439932,-0.0558994183570208,2.27269332179183,0.338129870872668,-0.193435066288082,0.476533578333185,0.571494097335746,-0.47829945818861,-0.323874963921861,59773.1686053486
"133",-0.192548577217505,0.402145231600954,1.33420914073657,1.71126978486295,-0.774959789910695,-0.100134590116234,-0.11927226031931,-0.35839198558612,0.220561664877459,0.137907640405137,-0.0649012857952593,0.0922389201018785,1.26477925094049,-4.27296347187547,-0.0527136094690253,-0.0599914119228833,-0.0783159333602567,2.27752901479119,0.410165757168989,-0.203858900039349,0.530347667466401,0.75438128359897,-0.494018161877692,-0.283194474649406,59779.3616060408
"134",-0.29761428750423,0.428214219515234,0.94580149660922,1.77823143177235,-0.89114715443464,-0.155770276939501,-0.0667707374436846,-0.355682715422247,0.270252877813671,0.13395926669909,-0.0568540941770348,0.103678827992627,1.23582218554278,-3.86912316458351,-0.0581409614452464,-0.0597944171612506,-0.0809623241094591,2.27679427080798,0.376574388198608,-0.128622106012419,0.530598381183169,0.534561764137655,-0.488875823048574,-0.283061198116965,59781.125027481
"135",-0.342089433730771,0.374011380605177,1.25226101393271,1.90167994602662,-0.850636408578191,0.017520814008483,-0.0936379380726944,-0.357429807743273,0.137640442805044,0.105037467711289,-0.0618733816247186,0.085446504853578,1.30699152927035,-3.55865810630335,-0.0696554974292115,-0.0614586286717978,-0.124411778225538,2.2840502948343,0.0958461521640585,-0.290818317668711,0.527996182101277,0.439038441699054,-0.505787841791941,-0.219041659777935,59767.8077802073
"136",-0.284040592800413,0.414306695814426,1.10626349467827,1.92941838293971,-0.633003920602618,-0.0515098411733698,-0.143245749193949,-0.348991736165721,0.165703030522632,0.0541261092043823,-0.0610148722130103,0.0927474686842387,1.29390638105072,-3.86194653674835,-0.0815059257189016,-0.0657958550494557,-0.0770650824866032,2.2781508420736,0.299700769873572,-0.243986331765401,0.535629785275439,0.50499741367619,-0.482679865592328,-0.236131283323914,59775.4046811059
"137",-0.301929040016223,0.435359416002459,1.11362879966426,1.82800222071562,-0.678905958003912,-0.0653230951981034,-0.09087267103805,-0.358677499005073,0.291399217710654,0.0966294375562942,-0.0598522370375587,0.0860546257721197,1.27581375918216,-3.89559858263992,-0.0602366605695828,-0.0648296746868962,-0.106209910348313,2.27797052834559,0.260944969399411,-0.262853013529037,0.517579248753118,0.573784779192591,-0.49137641286442,-0.252810793713131,59779.9746079674
"138",-0.254019825951437,0.404790726336047,1.11013428825669,1.67839927611125,-1.00524618948533,-0.167367014719675,-0.0770843789435301,-0.372547713014582,0.34092643950888,0.0987904921451708,-0.0665766292682076,0.0975819257527178,1.33401650212134,-3.95581158122069,-0.0484020002410009,-0.0670635623460828,-0.0842788409034679,2.28582711659248,0.322313211719723,-0.119340157665652,0.511779781425902,0.405691825576689,-0.501293732663178,-0.252551742421185,59780.4480964748
"139",-0.303664757241155,0.377139641047955,1.00428001947277,1.56614151191887,-0.986441800533148,-0.147494471268871,-0.046538137473363,-0.362859666024819,0.277245990929877,0.122634194168524,-0.0572624982603287,0.0900846242402382,1.36128626252265,-3.71322163702518,-0.0370574797931922,-0.0693926488717318,-0.103422739511296,2.28173730275046,0.372484756780693,-0.176640594845821,0.505153056433287,0.529147969379996,-0.496811886326156,-0.260851111248517,59778.3127279535
"140",-0.262119715515426,0.417016075058466,0.996979540969672,1.59725208537282,-0.992486988504289,-0.105256972411822,-0.128019717399626,-0.356256189783387,0.244635615027092,0.162745005189594,-0.0659593970711277,0.0968436174205804,1.33855660266534,-3.9175078080218,-0.0391357201897069,-0.0678342710118323,-0.0656407644727416,2.27489734307858,0.376298758697557,-0.160333901106735,0.493958036809765,0.548899080235693,-0.48045810882659,-0.337585982421881,59779.9188446388
"141",-0.359558655972046,0.385099063012692,1.68964311722666,1.61937961384376,-0.719836391715519,-0.0688514006471267,-0.105354911702304,-0.346615396995421,0.207429038697628,0.128450584100651,-0.0727935995210738,0.0959221689859726,1.30008000743782,-4.3326733110934,-0.0372914852749466,-0.0640390686643766,-0.0997835122722336,2.28333018369425,0.355169517786012,-0.139789153768357,0.54054919458633,0.489064607854375,-0.499375862952597,-0.246676458689241,59773.6011276896
"142",-0.252944782973704,0.424645864513835,0.918007314653212,2.0001302534515,-0.895141928206935,-0.093833904677136,-0.0847053087731598,-0.367371874162742,0.270945544881115,0.0968127135610774,-0.0549985741307627,0.0966278330223433,1.30941027736218,-4.53222754827555,-0.0785919790735176,-0.0676930791788246,-0.0224582265198226,2.27039245681904,0.158957325250352,-0.244044998545677,0.516111788748122,0.896785373520922,-0.478451859336836,-0.255970079488086,59777.5195401464
"143",-0.242821077894828,0.398739879314109,1.24705081060047,1.81358501505712,-0.911245770840536,-0.113994842430293,-0.0882183615147927,-0.358006686037583,0.21848730674127,0.107551101530903,-0.0604822463962174,0.0965344047150682,1.2669089439358,-3.50669703456936,-0.0641862838496314,-0.0613956190418017,-0.124596609366895,2.28261245692549,0.326625972784988,-0.141514146700723,0.541048989422243,0.152903342388939,-0.497643702674498,-0.292769693729994,59778.260209011
"144",-0.237683760771585,0.412299870741016,1.30764758587205,1.75892880026927,-0.906204362605209,-0.147786749940937,-0.100718396753384,-0.362993513184096,0.14727664852393,0.102662174401984,-0.0690242503854968,0.0982372583882214,1.26374093622974,-3.50667437006579,-0.0577830303758267,-0.059225277412615,-0.128877379109071,2.28513938727353,0.316970148064144,-0.178154649875868,0.521071750043827,0.143082995626581,-0.499747409544919,-0.276873815007852,59773.1702070421
"145",-0.303781782595066,0.405386151061852,0.865595065958617,1.87033726966055,-0.782666850838969,-0.0854658467479417,-0.112096675462772,-0.354893414364145,0.320730729567881,0.15230903646457,-0.0673120386625906,0.0967178634407789,1.31707438674265,-3.99652851674319,-0.0619679694577311,-0.0694634652188714,-0.0607967565751557,2.28035502004511,0.215810099969696,-0.178695512604161,0.533900029313224,0.634261898079302,-0.495237096559776,-0.292726219468552,59780.1546183527
"146",-0.139967588564664,0.419679529405911,1.5106832983764,1.75221103058007,-0.789128840617699,-0.196600331950601,-0.072817327795617,-0.354424374948019,0.16573135485134,0.102376279964936,-0.0542289348779002,0.0967021912257206,1.2821526331486,-4.57599102158166,-0.052234275569432,-0.0628511377927107,-0.0676082419344113,2.2726595555196,0.26765394927532,-0.180925847883542,0.538376422313111,0.759762666281194,-0.485995589338656,-0.252177127149528,59773.5110114454
"147",-0.286242700652236,0.428872743756873,1.30502892972741,1.87743384408636,-0.850509330145256,-0.0909732398765889,-0.0751558966780395,-0.354049193288362,0.256353396920105,0.135156159975998,-0.0659995833198803,0.0942669064671463,1.28786651564896,-4.25646323488271,-0.0632163437480421,-0.0638083525558808,-0.0649881978347869,2.27605634157851,0.189215118720642,-0.154124725083475,0.514631116987907,0.512350871959249,-0.479449054614957,-0.283973064666805,59782.8018884948
"148",-0.286827119803095,0.423526641120296,1.27531566763869,1.93921115770299,-0.876479771816809,-0.0960643249866315,-0.0906925588451017,-0.357274018135159,0.229477916593561,0.137725977074573,-0.0657480690287084,0.102763573615129,1.28551794376522,-4.25238322946065,-0.0761713615349524,-0.0646526502972595,-0.0641663748874395,2.27607435914901,0.202289673918487,-0.187962610171962,0.513585431120674,0.530402531052476,-0.487245238267185,-0.263604825052206,59783.5645774304
"149",-0.167952206412078,0.421666933310562,1.18178431158621,1.96908768111117,-0.85359136455472,-0.285234191147842,-0.0399979299245782,-0.362070830320457,0.25466115682528,0.128583455286409,-0.0597445074375457,0.091514551186197,1.31488841111746,-4.28172634716731,-0.0786874126521463,-0.0681912093063066,-0.0582185942278346,2.28122071824079,0.175110190865243,-0.0663468587953607,0.512496018743511,0.672937534801629,-0.490034250952658,-0.321577557603785,59778.1925046572
"150",-0.110886277740826,0.365086195445523,1.0239983035664,1.97894747371048,-0.961916307376294,-0.239169281628025,-0.0808788399210327,-0.358340296292549,0.266414128668712,0.158392256467514,-0.0538140127710298,0.0969746462899764,1.28390973432648,-3.97206788664665,-0.0789737497677494,-0.0604190352179747,-0.0772413045189085,2.27433599618207,0.206524565007754,-0.235390858190059,0.551464772588758,0.651368294138639,-0.486786973161959,-0.277289414836004,59777.6706074892
"151",-0.208467339132589,0.432603589882965,1.1875180875422,1.87417817366782,-0.819061723694392,-0.143835021050234,-0.0768139930503455,-0.366425468846702,0.236479887220439,0.15234940767666,-0.0638808922038427,0.0888221863929336,1.2626762532841,-4.13352833617267,-0.0669447241943086,-0.0635984368753063,-0.0744380971862461,2.27970352080377,0.189007467972867,-0.227162442133766,0.539703309090952,0.704426130642196,-0.481099826618273,-0.312971412943154,59782.7628053011
"152",-0.202733517506919,0.433859890073786,1.16534910647264,1.96886917911688,-0.843961368045532,-0.164685360764034,-0.0862161608008987,-0.366565460926631,0.220512118731963,0.167919484043289,-0.0668552674325786,0.0899797764043088,1.24368407837494,-4.15253839602733,-0.0710071184498794,-0.0609503963313444,-0.0727726326096214,2.27713284942785,0.198103242020705,-0.229706824253513,0.523345060206641,0.713496086472622,-0.476151646006266,-0.300734565017199,59778.4218321616
"153",-0.233476468817027,0.427081956795263,1.18891054307329,1.95996137488614,-0.789915269093362,-0.195681537507868,-0.00710241737874186,-0.3493984409976,0.162876175019795,0.198259160777351,-0.0577516409485013,0.0901443607784467,1.2254981102761,-3.98695498416282,-0.0775567287699401,-0.0632524560602403,-0.08603413865139,2.26914759936225,0.196938624551325,-0.173188543444116,0.571147893530744,0.64693683523494,-0.48020260492113,-0.35952229062609,59768.9191231113
"154",-0.218130984528696,0.423683031171311,1.15965790138622,1.79011349601076,-0.804652656391178,-0.191832735688337,-0.0674672672700484,-0.357884932577787,0.250877580277683,0.19602647989216,-0.0622347940170027,0.0892479585234792,1.25900330887755,-4.00426353012571,-0.0540146849649849,-0.060540529583993,-0.103109037589375,2.27662436884306,0.203452303245645,-0.180666413281857,0.529730800328113,0.814856521878681,-0.486062428149271,-0.325650792609123,59774.697386447
"155",-0.286879299984982,0.415056006170646,0.894313062794802,1.89047177880746,-0.876291319501501,-0.0461370558978297,-0.137579014063936,-0.354809935944023,0.241559778999468,0.10780238803608,-0.0612244168107806,0.104188590266713,1.29795383107515,-3.91874199440501,-0.071944069332169,-0.0639474439828645,-0.0567632854583267,2.28530716533874,0.325956184881161,-0.181517462884774,0.513547921309296,0.414523658483059,-0.501321519534623,-0.262034175598464,59779.5712599585
"156",-0.249610769720336,0.422030010428927,0.968251683194174,1.82309506599046,-0.745312520485289,-0.0504242632260655,-0.0808106494231001,-0.359686354687511,0.263195565474334,0.0921871094350369,-0.0645973174805199,0.097905501928392,1.30000802187773,-3.96328678723436,-0.0591312887252488,-0.0659965905506976,-0.0828565686698057,2.27642254594373,0.197889937369213,-0.261775164245184,0.527851812527505,0.641498541947824,-0.491137804918605,-0.25610296075354,59782.4407293368
"157",-0.310509754347783,0.389295340195645,1.2311370722163,2.08651943297796,-0.873097176704055,-0.0940617410690372,-0.118967719079821,-0.345563833545666,0.315050339874931,0.10313961956407,-0.0507577072008437,0.0965885327723686,1.2986282347586,-4.00690705697684,-0.084639590790775,-0.0636139911708962,-0.0928201442258291,2.28051231187301,0.210942607555194,-0.152289654945782,0.519943918380367,0.377169638611342,-0.485615398207742,-0.258039586811775,59779.0982723628
"158",-0.284939916954048,0.420341629173267,1.12430108176305,1.89260096408141,-0.760880224871835,-0.0845125988894739,-0.102601798937309,-0.366070519260156,0.142770941457932,0.154979803242915,-0.0768030555341797,0.0946581002792596,1.24673214319135,-4.23637848712959,-0.0731777118716329,-0.0603576386245076,-0.0649701637777294,2.2845371681337,0.297767790327299,-0.196110384728542,0.538718294550784,0.781415175819213,-0.487281264740269,-0.278541989718073,59776.5538178824
"159",-0.317278046288219,0.384689866903299,1.18376507909823,1.67997684936198,-0.86022910511484,-0.0525146839949207,-0.12273000200617,-0.347723390203366,0.32248851677816,0.102898435056825,-0.04692869874124,0.099562766178331,1.3440634103016,-4.47346921820734,-0.0543721484243229,-0.0669012742251151,-0.0574867263156016,2.28038184735017,0.358786240619237,-0.154946306318843,0.498194416882558,0.771729985555778,-0.482050068934364,-0.26027184547279,59773.3918499122
"160",-0.202969084925707,0.427281134285009,1.50564924922159,1.76913362459634,-0.751374544888869,-0.171053620322401,-0.0956034667329284,-0.364191960550181,0.211184626809676,0.136143168371293,-0.080519878645132,0.0903352662091395,1.23801628387309,-4.29864431107276,-0.0567297202946975,-0.0616245729758047,-0.0900893602632215,2.28813924860799,0.274904813834136,-0.179571105690692,0.533352858921089,0.544822636905209,-0.501149633791338,-0.281843499212839,59771.5109603643
"161",-0.323168065106437,0.41489670208445,0.769655800736954,1.95366720974005,-0.774813106738632,-0.162956765767577,-0.078267350678623,-0.354991087404937,0.196060483217495,0.0838887626211609,-0.0481323392079408,0.0979025791888827,1.26231480690366,-4.08957064459384,-0.077459930878451,-0.0635002159699661,-0.0377889486285564,2.28362190354754,0.192989947199698,-0.118647572462172,0.546292938660742,0.783647016309374,-0.491937109657889,-0.281212091886817,59777.3758090376
"162",-0.193196270570331,0.403512097003152,1.30166510975619,1.77851245025157,-0.93795914671107,-0.0933914177244796,-0.0906784348578186,-0.350651761648229,0.308730351267787,0.167437706505009,-0.0713614304529323,0.0944877567138579,1.29573943888835,-4.00324415373134,-0.0527154827625881,-0.0650565298791011,-0.0973768903066574,2.27950942146811,0.287803467892619,-0.262096177784205,0.542004162942093,0.501967833606172,-0.483399128360596,-0.293412090496366,59778.0157702768
"163",-0.3551118501377,0.413125644089697,0.961440988636026,1.69334490190725,-0.714588946906702,-0.134752498854467,-0.105459365108884,-0.361362756591345,0.181915881980629,0.0790843679434523,-0.0468937236696542,0.093406875541873,1.31793669349032,-3.75976034393856,-0.0480721843099839,-0.0678844110081688,-0.0753261551208103,2.28674305516371,0.275027634907059,-0.0943171412700886,0.521666710379595,0.440836116441445,-0.496124753585648,-0.231013688542662,59776.1809166288
"164",-0.12263356941045,0.409772889366885,0.808189492759866,1.7077075666366,-0.960337258587041,-0.194616095728055,-0.0899261793095868,-0.363128814768778,0.277144741978163,0.0717588240466394,-0.0725727772726703,0.0979874768439598,1.30903244084308,-3.80285521407356,-0.0548473474073704,-0.0653607549758981,-0.0850588578953576,2.27105757950889,0.344534398626828,-0.203207537550074,0.508903937189481,0.674840337445467,-0.48198043056487,-0.230544131585867,59777.8174352433
"165",-0.170295677037634,0.381819067749728,0.866979041253819,1.54562012740419,-0.995173008232046,-0.213899414548023,-0.0855136538586459,-0.35931660986763,0.254985208192363,0.102287309274278,-0.0618390788372509,0.0945832529370674,1.32902709838286,-3.80613871985267,-0.0286335564233737,-0.0654728588706956,-0.0903623025156642,2.27918960569407,0.38073996010037,-0.142726561009585,0.520393932311607,0.635925989029481,-0.496792022709249,-0.227381888491964,59779.0395311493
"166",-0.317223981658209,0.430482499471634,1.29332513939022,2.20851384276496,-0.766953982550829,-0.00746405469150395,-0.117210944308005,-0.342109450950984,0.276321825937773,0.116461394582852,-0.0634452286001723,0.0972744839015645,1.25477262669215,-4.2391446238227,-0.0950758353297418,-0.0635345634854097,-0.0969773089239906,2.28454407837054,0.0599838181177941,-0.189270081415703,0.544305063272711,0.624551919002711,-0.501087948976209,-0.294512558377383,59776.8275405241
"167",-0.286152260063569,0.377689184812715,1.36234727458389,2.32170371420701,-0.651344146872833,-0.0751848007760195,-0.0981662019908326,-0.356041084407073,0.191376390191353,0.0989577665039626,-0.0574562684639778,0.101991616121616,1.30571269036976,-4.72449495234787,-0.114127417732786,-0.0636216403147285,-0.0285974813722979,2.27723710186913,0.0784366680247826,-0.228377042668893,0.532429371005351,0.641068840234364,-0.487193042142221,-0.232811297509582,59775.5767581032
"168",-0.256906158999263,0.380104474196297,1.32689469552193,2.08693221630519,-0.84581329674918,-0.133839939993541,-0.0575993499327305,-0.363297900647301,0.309438770374034,0.106013145079854,-0.0633948066694061,0.0993446307052051,1.28588184341597,-4.44574891723875,-0.0806973673198334,-0.0622503772339319,-0.0694002083215761,2.27262478141343,0.129492917865015,-0.181262319830417,0.542255133103174,0.680517618665885,-0.480133932787026,-0.283109497509223,59780.2454411637
"169",-0.186737660978633,0.42845879817108,0.728771354992677,1.79622468737939,-1.02038054267028,-0.16827429702416,-0.121424078147472,-0.354037063777253,0.200756471366751,0.105083122634012,-0.0593463443387026,0.0922082566152957,1.29541004095308,-3.66224752647923,-0.0600381726693671,-0.0665619302751652,-0.0591655119037261,2.29238296783687,0.248779052590185,-0.152731856209535,0.498213078793244,0.646110996842766,-0.51036099336244,-0.255851928403336,59774.2137065946
"170",-0.193865802734354,0.445459446744172,0.59331390260272,1.85279955500673,-0.953955978428247,-0.147217499470764,-0.125045369533173,-0.347456742748069,0.221507565635849,0.101766846033375,-0.0543959582487032,0.0894390543346553,1.30048134088073,-3.68739242855198,-0.0555601968798422,-0.067627825660157,-0.0574852814370931,2.29132750294405,0.185179138475912,-0.140796034769698,0.497724038802063,0.648872794781726,-0.511477000423553,-0.260705059617928,59769.3491698333
"171",-0.220121269059257,0.375287381749624,1.06519229846022,1.71842813783986,-0.559723461188015,-0.110646001396672,-0.0753320395316215,-0.36304657540739,0.338117168022808,0.140331606364314,-0.0668694656207768,0.105679554178957,1.3596902544683,-3.78451069186443,-0.0485135799130718,-0.0673613102083549,-0.106991401808136,2.27953567455951,0.347690932286335,-0.238065778929673,0.506473430740629,0.354163544829813,-0.491338707994402,-0.292527683079317,59776.145270434
"172",-0.132759848842069,0.368243303430038,1.22324638135643,1.50949725340222,-0.779314631726985,-0.267530993296527,-0.096338464398359,-0.361179411903506,0.336834859628317,0.134623684570484,-0.0544849289698804,0.0991722961795943,1.39136302259645,-4.30929042753514,-0.0291118139800072,-0.0697315894829242,-0.0597164500045784,2.28274010556734,0.377400587869992,-0.117987841833021,0.502723219598261,0.539312256712322,-0.497895246290473,-0.297765335450069,59775.142908446
"173",-0.308006778131203,0.396156392575736,1.27970170338878,1.57428070393932,-0.98869979889973,-0.0318817592578724,-0.0522737904397042,-0.359261693699872,0.219725385733605,0.134484568211015,-0.0712048012295669,0.0891330015922301,1.33474615059242,-4.04062032750884,-0.0379446352780435,-0.0669194378599307,-0.0888044097857207,2.27942974330271,0.410167066241538,-0.233698601605286,0.520653733604582,0.646365377101963,-0.48963257838553,-0.276033657989087,59778.5094528399
"174",-0.190790865424713,0.418837415813421,0.794481849708601,2.1107935431562,-0.728595609240467,-0.148863385854819,-0.0745517488363428,-0.361639593937679,0.274512993585539,0.107399185711477,-0.0771333598698919,0.103104794069842,1.29740112967002,-3.69906790023163,-0.0921794920668266,-0.0666801549000448,-0.0907305551354052,2.27917058781037,0.189822736739554,-0.147812406315444,0.532508302417304,0.511298680517183,-0.496988409319803,-0.26104600180972,59779.8012488116
"175",-0.284058585519676,0.417627011871586,1.48032445906447,1.96372196120958,-0.943173345136696,-0.0977373409184426,-0.128774360558526,-0.349751244538882,0.259088460706026,0.115018911848118,-0.0529919613807536,0.0915915541673922,1.24588500532083,-4.47935543713569,-0.0781267942825121,-0.0621418526308377,-0.0734772346753245,2.27616989657376,0.267712949324101,-0.210281040229754,0.554626722696816,0.712277537443522,-0.481592238088903,-0.269098587645488,59781.228144409
"176",-0.206124754919189,0.414358891472021,0.879545434165556,1.7429679529872,-0.885697063212429,-0.21253137536885,-0.114377445825699,-0.355275009135632,0.296349450520971,0.120826123970693,-0.0578579961168411,0.0964574594887808,1.33366101534665,-3.61020122649813,-0.0503623522426606,-0.0693069488046234,-0.105925108585689,2.28177507899085,0.23220065624884,-0.0731408548623133,0.505996484000589,0.540301257145171,-0.498560224145959,-0.272715068058142,59780.1401323421
"177",-0.188458063673347,0.412117118496927,1.00755845815056,1.53608601220575,-0.87167492939786,-0.198347723054144,-0.0381386608357951,-0.360189267424434,0.246955125453345,0.0981656894909468,-0.0642155390076988,0.0965560575442134,1.25935031608761,-3.94194067713211,-0.0367058057930905,-0.0616048342388197,-0.0722933067023511,2.2773916295285,0.434810564325332,-0.2270293113009,0.52890051004534,0.497001971775976,-0.484154544904313,-0.27760067779353,59780.3810420018
"178",-0.233738117965022,0.395733213691308,1.01109663622053,2.06965068193978,-0.806757141321672,-0.152027294108995,-0.118278300230655,-0.362510154350251,0.263209438100071,0.10845024638913,-0.0679451311571532,0.0905571724851868,1.29134182350399,-3.87879945467756,-0.0872044983419876,-0.0608511187156637,-0.0839495640726227,2.28137727714563,0.231730024389113,-0.136162316034527,0.518503603729473,0.544788015345984,-0.49376769381424,-0.293302287767212,59781.5545928206
"179",-0.234147026882944,0.407941473641336,1.05108833516624,2.15275705054379,-1.03596013999946,-0.0538339972860815,-0.0835752299370477,-0.342459981721683,0.270591091517101,0.0713839934115185,-0.0709995658894968,0.0919538134467141,1.28550714242323,-3.84124641520249,-0.0942331906639768,-0.0656428161834639,-0.0827622546369161,2.28067360044626,0.16222500740814,-0.313615104510691,0.547804357313395,0.615196191724932,-0.498363290656016,-0.200365456802846,59771.8383375599
"180",-0.252409926783284,0.41125524925213,1.60685653048995,1.91587839707657,-0.969805886187815,-0.157787132121127,-0.0872923649926398,-0.356808171383184,0.240141224113386,0.131503315039241,-0.0499312012876644,0.0958953465161789,1.2725801798855,-4.12869438721615,-0.0723680760867441,-0.0605872660888652,-0.0896041450431317,2.27840830057219,0.176028072836662,-0.244158897996739,0.514360076863641,0.303751430877146,-0.483800685977585,-0.309220550501525,59774.563201893
"181",-0.267315872244084,0.420951629336879,1.49820393906163,1.73254323048349,-0.748317334098302,-0.0770075190988626,-0.0905754085829334,-0.357655565522731,0.272283293707823,0.175939183792058,-0.0610496619592024,0.100611239812632,1.3310827745876,-4.53612590188394,-0.0557952628642096,-0.0705498189664088,-0.0714967357199649,2.27166324942063,0.309841116106049,-0.233450643943298,0.521920915393344,0.690572398331645,-0.480473837798188,-0.295465551012662,59775.9245603193
"182",-0.164831867722461,0.423936870620328,0.707877891907084,2.1139307404505,-1.06218192216972,-0.148214163897142,-0.116357212377011,-0.372034562968768,0.214542226955935,0.091031618078249,-0.0621422588275232,0.0966739794097038,1.25385349485501,-3.4425914097616,-0.0850359298366313,-0.0603145291777476,-0.0928772517386569,2.28557032157047,0.130591264057131,-0.276160490314677,0.52473909485011,0.563382267268747,-0.49267113859235,-0.235257926332778,59773.8639270687
"183",-0.327856880419038,0.399075479861857,1.16842399830651,1.7842541968481,-0.697880352170235,-0.13642469758414,-0.0471051443783683,-0.336189621894946,0.270053148859474,0.1225847321547,-0.0577036134752548,0.0945624166952194,1.23772880233702,-4.10356356934336,-0.0587303931604946,-0.059119136213433,-0.0707024442728244,2.27019148314121,0.280997712307614,-0.155305793035314,0.560761216170351,0.588220152198377,-0.491059366653492,-0.258460497612483,59777.5486145333
"184",-0.202031545219507,0.425344662970612,1.21277649159934,1.93147973986428,-0.897698902508688,-0.0948931725794636,-0.145993832070963,-0.377482331294955,0.262723788775718,0.107810539752858,-0.0736368892654089,0.0944684378515455,1.34078628539924,-4.20745558435042,-0.0722627767842325,-0.0703530460606032,-0.0663622366899588,2.27527876441117,0.24413455977585,-0.210281930676151,0.498194715386976,0.631892105784591,-0.499751151771495,-0.242431569066793,59776.4373820444
"185",-0.349489668680199,0.406473496787583,1.36080004726598,1.73461324376702,-1.00419216844344,-0.121487785585158,-0.0823844198547604,-0.343874620845102,0.187658552092421,0.153222900581415,-0.0581444705490115,0.0969227491872483,1.29244517449114,-4.0719526165511,-0.0524439101915438,-0.0644028629342367,-0.0882233458023331,2.28025910874483,0.319714696829518,-0.0885678009047532,0.511192495269884,0.377204095694684,-0.470233030363276,-0.326527376487129,59772.7248536287
"186",-0.264876668077177,0.444763162436881,1.44217775214429,1.74833350743593,-0.497372170908244,0.0189138223429518,-0.130895596263369,-0.363767329454651,0.251416582756071,0.136360203123648,-0.0666593595905609,0.0919175419127814,1.19269587716701,-4.50711150845333,-0.0522059290315012,-0.0566151712599478,-0.085815340804552,2.277782322587,0.284409135780986,-0.274300430934922,0.560061363451803,0.728012925125808,-0.494629927860599,-0.284317414331635,59769.8807924051
"187",-0.182032346173747,0.38581416874421,0.798297965672728,1.90314515244349,-1.17443733711379,-0.226824257773195,-0.0496942787901398,-0.352293425691878,0.238464674735879,0.0972301322346794,-0.0571942510324682,0.102934592494979,1.33075635926106,-3.68817217232458,-0.0686149327420865,-0.0673198572420829,-0.0781439519036333,2.27475998031699,0.23282712941704,-0.110153299055271,0.522655236712017,0.499918223700342,-0.489852709756802,-0.246645878110077,59777.1312810476
"188",-0.200555560254023,0.388408190247523,0.981706736696466,1.79534422420838,-1.00365084737336,-0.195255495963757,-0.0704979634091985,-0.363577571714536,0.141647474300439,0.092386395249891,-0.0645506304570377,0.0907662288318138,1.32540810277101,-3.66493459519023,-0.0579624859354581,-0.0644385438982579,-0.0783405154638278,2.28106033739604,0.281515022698494,-0.10595251134546,0.512885639009365,0.458039168624497,-0.484750242935307,-0.25913329037169,59780.9369247223
"189",-0.283957207177933,0.421021292827495,1.0606647874517,1.49094269768306,-0.73883576103284,-0.038335244690367,-0.102362463389275,-0.355007995918073,0.344359921835634,0.143039262712981,-0.0679130539790665,0.0974065606773592,1.27596474636493,-4.3894629884775,-0.02530830018481,-0.0637528605594193,-0.0689151870512346,2.2837083832333,0.424823778486689,-0.263613434322282,0.529769296700376,0.813755885369124,-0.491723301509135,-0.285473195219283,59778.0186462473
"190",-0.210390671170085,0.420063918938398,1.10371145343994,1.78254390931464,-0.809994710557163,-0.134961468678399,-0.149216632930404,-0.358678771105584,0.26802545361901,0.163322707128335,-0.0536792890347067,0.0913468018910964,1.24476042304237,-4.34585807335226,-0.0536408181313202,-0.0629725391795588,-0.0436367532378067,2.27832414959066,0.295754113672213,-0.249534698428191,0.546747539992352,0.652238293521873,-0.497158430813322,-0.310566986079522,59775.3828096956
