"","sexrace","sexp","sexj","sexy","sex0","racej","race0","agerace","agep","agej","agey","prace","pj","p0","j0","dsex","dp","dj","dy","yrace","yp","yj","y0","lp__"
"123",-0.264969105543889,0.426443598106143,1.06479388156055,0.223355420356571,2.24336815447386,-0.933299613822452,-0.0731660521934068,-0.141307350968453,-0.347808605096071,0.278238170277016,0.0560650640035249,-0.0573109945563462,0.0997677322890385,1.22425466249146,-3.90257189811,-0.0951118342433155,-0.0588567798454617,-0.0862420928202168,-1.66351877665073,-0.134020123530177,0.540495875332904,0.501451258253821,13.8986399190348,-2040.47500159581
"124",-0.201359728255243,0.419796067263485,0.865400141317839,0.455251603440842,2.25242283974773,-0.890325902799764,-0.111659466877903,-0.105361614383382,-0.361620294066167,0.301783358615013,0.063876712277887,-0.0724221731209903,0.0932842690978257,1.27944451223314,-3.91169653417189,-0.0966179137230372,-0.0634708992988657,-0.0550032358218912,-1.66818883383456,-0.209254909520792,0.519509263953279,0.640157930507255,13.7242418361023,-2041.1875383638
"125",-0.208298663538095,0.379653241553747,1.30218386543125,0.124474811569744,2.1562818148234,-0.721160723471374,-0.190361582439197,-0.0912513021439799,-0.350421298500899,0.245679514082908,0.106813558207731,-0.0543052564020028,0.0991061375970107,1.27445618072675,-4.44167415448508,-0.0833105475933848,-0.059728459967331,-0.0581226001826554,-1.64159220497837,-0.0699200366381219,0.543923013470368,0.690786873504458,13.7745203874016,-2046.72614567705
"126",-0.263944530496271,0.400530407303837,1.18523194960847,0.151944226332508,2.2706988137492,-0.928869923471516,-0.167431309995719,-0.0583948487008849,-0.353360953247228,0.27042576586778,0.055419628848965,-0.0623766913224936,0.0966553589005474,1.29422192457432,-4.17031426857352,-0.103480824626024,-0.0641408951406894,-0.0696617899788433,-1.66743130549981,-0.17774317072101,0.545439090260775,0.676312395772825,13.9442162611934,-2036.78984560591
"127",-0.179206435648739,0.407668543166784,1.19838255373791,0.222903729810548,2.26610059110273,-0.624548497391996,-0.202644511796312,-0.0383712788821348,-0.35098330152474,0.19176640909849,0.0605019279815885,-0.056359626816909,0.0933779323267924,1.2721799103443,-4.02544813988303,-0.102088972552433,-0.0607879023410944,-0.100666296479846,-1.67885653431298,-0.172852311933656,0.52488719361396,0.576415438505263,13.9819688268877,-2041.27889785165
"128",-0.344948638690624,0.406801465672648,0.900776080326215,0.181835374003279,2.30333111078537,-0.928351585003157,-0.00225589560537534,-0.15967709270136,-0.363102981168163,0.28820259052576,0.0821894005078029,-0.0644281913920845,0.101090315985148,1.27382235274748,-3.82983589703408,-0.103829915802234,-0.0620610456328707,-0.07783656912829,-1.7082229661996,-0.243467971029635,0.524320680625627,0.551066065110828,14.1948396694958,-2040.33340415007
"129",-0.120197377408851,0.410195256765762,1.10494628764288,0.312148899134353,2.14654313352937,-1.07787276132199,-0.241422355935515,-0.106525448431551,-0.359675736119475,0.206369943600531,0.00780935484015059,-0.0575824203517375,0.0947139197888529,1.29400911037511,-4.15479681372968,-0.0889366795403108,-0.0642617230661617,-0.0497690336609839,-1.62293124888547,-0.287928369243677,0.518888094819347,0.66278992349923,13.4165719596719,-2043.11828214346
"130",-0.356158564737807,0.394290221324327,0.974214013211968,0.184761982857121,2.19260684999114,-0.66533327960287,-0.0641833404675343,-0.0672617497587007,-0.354475052616944,0.318750296459685,0.143137548223884,-0.0669509413645461,0.0924148164928818,1.30346028962001,-4.09438651608808,-0.0922936799196504,-0.0649289606548477,-0.0664592538677344,-1.66734049471865,-0.033107949675709,0.516074064040092,0.70923425098627,13.8324242665631,-2043.85437831874
"131",-0.268577879293734,0.408460281820474,0.991893406281296,0.210825527713559,2.14627490337017,-0.831951064572315,-0.147419592587582,-0.0898834770045301,-0.360226230098602,0.271377059964911,0.165120644749551,-0.0605188564896405,0.102456774646667,1.31178328601582,-4.05088470108273,-0.0870771070474338,-0.0645704509929095,-0.070905724540441,-1.71918723784455,-0.210677920021846,0.520581334529785,0.551881983260024,14.2167286922821,-2038.86636549064
"132",-0.446915140549753,0.42474968669395,1.11044499402027,0.30254280068634,2.59313015054548,-0.648387999979541,-0.0237237275028825,-0.0693525853165563,-0.353653257961141,0.207086668565343,0.167840439069419,-0.0651135306571781,0.0960775183342886,1.29090412418625,-3.95265644950516,-0.13995600185959,-0.0670073696634916,-0.0839556614377119,-1.66989153311258,-0.184610137565073,0.515827198631727,0.548858226484545,13.7838697662338,-2048.30858270629
"133",-0.244143891180197,0.399799217472578,0.901379749471517,0.160081385910131,2.34696547084383,-0.663980970016207,-0.119758783311929,-0.161956698526546,-0.360297201895395,0.273632321935297,0.120219482743269,-0.0642532919464353,0.0987044686679705,1.25400232918265,-3.9009877980745,-0.118846057232899,-0.0617652742294493,-0.0728621796554499,-1.64875636840051,-0.225660917669667,0.554525220143957,0.583714306658547,13.7257442060174,-2044.3383227482
"134",-0.217543778279535,0.41203057501629,1.35819873670252,-0.0496963478681537,2.18172881824416,-0.664338317476032,-0.132804156876886,-0.107926089703779,-0.364809475320912,0.178463205741926,0.184219777802829,-0.0647025560836703,0.0937793030638348,1.30891684022719,-4.2398644568827,-0.0859756880607756,-0.065635467073454,-0.0748155629317951,-1.6744292365409,-0.0830630632767182,0.515957929573382,0.563157490610756,14.0583115101,-2044.97930186453
"135",-0.31642686484474,0.39530760650437,1.0597937171135,0.289385365539375,2.41648541587885,-0.997736988854633,-0.125371234171342,-0.0749062294329761,-0.3592259224371,0.297989584174054,-0.0169629721191727,-0.0585093355698983,0.095562641176625,1.26250536971041,-4.03669342571434,-0.112816004550415,-0.0601062416136173,-0.0646519220519087,-1.64552046377576,-0.256063394024446,0.546921211383198,0.631077843515275,13.7212516908227,-2044.49892201284
"136",-0.162824794486582,0.418178283994853,0.996120150297178,0.179672761646952,2.21521530895466,-0.65572230741751,-0.180258945968849,-0.101603702274975,-0.354205937205896,0.141742988072709,0.128014951001436,-0.0626567858058294,0.0916346635156744,1.23839841931235,-3.89786156978852,-0.0930346465041014,-0.0613308229369513,-0.0756432002810563,-1.69282145744255,-0.135717406083402,0.548872841470462,0.580159579428188,14.0749810052486,-2039.10602907358
"137",-0.256868685283821,0.383369657162171,1.08308030769351,0.223061934598733,2.37389573223607,-0.836375046505139,-0.0892797015671954,-0.131596554933281,-0.356452168266906,0.35091856461771,0.0366280371407171,-0.0599831785461039,0.102789949981892,1.31729491484716,-4.18319743206972,-0.116777869114027,-0.0624664080919098,-0.0681009288685809,-1.63027919011023,-0.293144560715152,0.510873125565883,0.613739543908934,13.495082639667,-2043.10504855758
"138",-0.129176616014865,0.401742914713722,1.16148814057889,0.219433295940248,2.23261441593348,-0.943638575053328,-0.187145263322175,-0.1345022433877,-0.355627088177258,0.219203334367191,0.118921276867759,-0.0636523747751706,0.0910733815055424,1.24886969655508,-3.93327334320703,-0.0974813270761803,-0.0583380551137093,-0.0675126137063644,-1.7013630118715,-0.192532923545856,0.544222564151579,0.43652937347912,14.0943431515306,-2039.26405884981
"139",-0.250999015563753,0.436403317766003,1.15413533804022,0.150068899998798,2.13724794301568,-0.580746613041245,-0.099757710141309,-0.0925333986507135,-0.358922963735844,0.247802663449876,0.12555922956605,-0.0661105959668148,0.0985831278030086,1.20680229081133,-4.23767918147891,-0.0863046788355577,-0.0592710437211125,-0.0787783456879081,-1.65385072773372,-0.137297194440723,0.546973110264025,0.772665849781209,13.8136830942258,-2043.39766321499
"140",-0.240399752764462,0.402381385441207,1.39931182028135,0.231631856796177,2.41993285587378,-1.18706933569679,-0.159956688109223,-0.104457292376678,-0.352780288846355,0.190355712738787,0.0344165961427115,-0.0584595283002776,0.0910176267009062,1.25606277077063,-4.42671637769021,-0.119012967244047,-0.0597219501718931,-0.053639107225754,-1.68635900987378,-0.20559726653465,0.543070021093863,0.624435173177039,13.9546578787559,-2041.77294495479
"141",-0.20010239464018,0.392942560810702,1.06494750680983,0.279223704450281,2.11972693667084,-0.897029080658925,-0.127081405835167,-0.116215531172366,-0.349496859720792,0.243991406112613,0.0590755920649983,-0.0601041922821507,0.0922803844088765,1.27039362984438,-4.14420840570845,-0.0896405285177131,-0.0622104594538361,-0.0553760844982631,-1.67678060598085,-0.27175636503023,0.556033164350598,0.770118269288995,13.8982022167577,-2039.5699540295
"142",-0.285305106739215,0.425250208921526,1.30828303319295,0.143904708086002,2.41489502874952,-0.885510278972059,-0.154046672389211,-0.0620680421610539,-0.356308683951607,0.270943785216672,0.0621750315935634,-0.0685434096599324,0.0908063056744701,1.31916428590636,-3.8454676844182,-0.117472293526876,-0.0665666715601113,-0.101925793243708,-1.6643318105856,-0.0873233816065914,0.497032737907016,0.450635211152887,13.8809381599694,-2041.02928732892
"143",-0.244705252906463,0.394138751628859,0.800263985379712,0.167670921133171,2.15762962848368,-0.741352834330336,-0.0849868296660383,-0.0952791915316582,-0.345167742750707,0.233928897706307,0.069337824629153,-0.0615779938958587,0.0988574044598626,1.25733305059345,-3.97058322707006,-0.0854980680982297,-0.0612731272002169,-0.0668693627221444,-1.66350124518669,-0.299610197760219,0.558730379548107,0.650402065765125,13.8425501605488,-2039.99873602229
"144",-0.194004956992494,0.446068372512202,1.2065233538754,0.216294476456465,2.00701073537748,-0.797228266358422,-0.152265037977935,-0.0796917079282206,-0.36927798231604,0.183269927320056,0.0657571175698117,-0.0686637549397479,0.0990400830743007,1.24916303039058,-4.45825230245778,-0.074821358455402,-0.061818656397635,-0.0471309280830547,-1.63370350281472,-0.202810723390284,0.521619050669998,0.672254923492239,13.4354010961662,-2046.74586177329
"145",-0.255804528896235,0.370441073832419,0.924060966711524,0.287912687188949,2.54891271182627,-0.928542588946665,-0.140054829616361,-0.0753888330944777,-0.342339037285344,0.308363225059799,0.0975172511246789,-0.0530211459021648,0.0910987111543072,1.2917547867042,-3.7277408179051,-0.135442177106477,-0.0615550766373912,-0.0928853211300403,-1.65906353946602,-0.167113725525365,0.529439827839094,0.473974010366343,13.7218227385164,-2043.26849969334
"146",-0.250769554198587,0.430023806993274,1.00972129050194,0.213696253668555,2.33548630312463,-0.792154756085794,-0.0928387134443002,-0.117672782483629,-0.372131172488911,0.266086390998173,0.0628732642584672,-0.0740753587406672,0.100860920581966,1.25611879565092,-4.09678869767116,-0.110328658670697,-0.0606408200529856,-0.070671352172397,-1.68828776244434,-0.136031862874596,0.524120021224825,0.604081702728991,14.0415285608491,-2037.06255308738
"147",-0.203576950018175,0.375379158607286,1.18895612897447,0.231987994195926,2.27549891659182,-0.879400307186023,-0.193135190164489,-0.0649670233966277,-0.342279848726856,0.202728606296543,0.0724427230698238,-0.0480116534180375,0.0967824584751135,1.30655439949661,-4.05053118634184,-0.104634867307039,-0.0636582451021532,-0.0851543261360976,-1.68895855484304,-0.16492405549734,0.524656860904389,0.539658106714252,14.0416175854529,-2040.12258190423
"148",-0.281810249076265,0.428843013171617,0.972280221917194,0.22694922877646,2.3057056517085,-0.678504986391397,-0.106129392296354,-0.102087964913039,-0.372790838175968,0.278907102613904,0.0770659560237389,-0.0720973663406712,0.0995193878276358,1.30436313008562,-4.05032637567093,-0.10466290782657,-0.0657998291754037,-0.0789450374731485,-1.6261270815944,-0.187991765252803,0.503867869333522,0.706123912744436,13.4729774303372,-2039.59815639773
"149",-0.373384811356079,0.391081248826392,1.20824595012209,0.263829554599878,2.19602025737354,-0.96185938511283,-0.0162186707809457,-0.111454736646193,-0.345916214742974,0.23478656235783,0.0624271937437054,-0.0522008260223475,0.0896723929601369,1.23250255018692,-3.92589568718766,-0.0917019732083329,-0.0562624496236204,-0.0845650748003241,-1.66826155763439,-0.229857888528757,0.554559615461119,0.556167667101017,13.8341991716327,-2041.31057597463
"150",-0.220192484447925,0.420860040706821,0.884121995002495,0.184276666968671,2.13202128549063,-0.670006921097083,-0.139340064500241,-0.0912471145866008,-0.36775160808912,0.215446573885731,0.0895050094480673,-0.0720890616920859,0.101862383478629,1.31488030333528,-3.65317705356403,-0.0872555122241885,-0.0662435125633137,-0.0903546949715434,-1.63773276055363,-0.150764027809193,0.492124861475944,0.438143161302491,13.5694525628813,-2040.65425392713
"151",-0.293772651798514,0.385707645294353,1.25681065603453,0.25433087932465,2.41341779488735,-0.982178603205659,-0.125337427750326,-0.057858279268425,-0.34605753709327,0.256222055544013,0.0402367794680183,-0.0608870928789511,0.0886078006392661,1.26886710142541,-4.25854191585529,-0.116286966724345,-0.0627119139860767,-0.0590559019913748,-1.68214562920654,-0.168368809724493,0.560745309371879,0.722228365807967,13.9858362779653,-2039.55204195294
"152",-0.226840400608018,0.39994521733894,1.39294588906865,0.283200144298015,2.33356084140043,-0.992327439047438,-0.144670242749253,-0.0741900928142118,-0.353228829462851,0.319509757621167,0.0732847744244781,-0.0591845728889606,0.0958947399772912,1.2577826005183,-4.43996694377834,-0.111548871466133,-0.0596183678187312,-0.0640510734979358,-1.6726540028409,-0.228430618174692,0.542037836150912,0.681384675732332,13.8267770761351,-2037.03075008729
"153",-0.210202538219458,0.407012569851017,0.813915031441828,0.149122668474664,2.16153890791011,-0.560070913984353,-0.127852909972464,-0.118685934740155,-0.359989036260377,0.24407594533262,0.106953653661681,-0.0675568888741994,0.100104094728905,1.3114165278355,-3.97942974429824,-0.0907596773127105,-0.0657488715087353,-0.057411654063816,-1.67707103041972,-0.127227996265353,0.509514840574274,0.631245367613362,13.9452792332393,-2037.75067036197
"154",-0.246378303252267,0.419173456953451,0.932047574890522,0.40261108238421,2.3966472902095,-0.857534118754742,-0.0996768920373411,-0.107323143780995,-0.362957878927967,0.361509975642726,0.0838716136066816,-0.0490031363697107,0.100557314783171,1.27384729555449,-3.81723872695452,-0.114285996476878,-0.0634478246969224,-0.0938607544597184,-1.67265759975185,-0.240248874573838,0.538925914534008,0.51920045491122,13.7341885141844,-2039.72847523259
"155",-0.306860086413138,0.401527412796854,1.15177346602954,0.113583667148109,2.31267617825877,-0.797044664303262,-0.125142692986493,-0.0732138262730446,-0.349828070287008,0.212837008027184,0.0482796409213716,-0.069333479273901,0.0948835451300607,1.33032145301467,-4.0822683019936,-0.107577728920208,-0.0677515238999615,-0.0725826515557199,-1.70574375751181,-0.160504713104072,0.517697843132607,0.673641607291712,14.2779319878292,-2037.76210623569
"156",-0.207587602749318,0.421042440954821,0.758063861915787,0.200497015955929,2.14886279116315,-0.745005356768495,-0.235115779822595,-0.0577266201362285,-0.363994037341256,0.1805158319252,0.0805133786356201,-0.0600769664868369,0.0923757841581245,1.24989074656454,-4.34311468766643,-0.0847877110302702,-0.0606408160092856,-0.0253168221169733,-1.64761703536317,-0.197017869241684,0.523461130618128,0.963695499251084,13.6727182089901,-2046.67671116952
"157",-0.166960646019548,0.423730659648905,1.04711605855994,0.243165882129037,2.15795898220769,-0.800683104936494,-0.166144473856491,-0.0568902541721115,-0.363292107746517,0.22071011296656,0.0649471896558051,-0.062915980541558,0.0901230184968752,1.25879988957554,-4.28797418456809,-0.0924352207669411,-0.06454756922392,-0.0566416364861415,-1.6315058882679,-0.226637196443018,0.556187660267212,0.811520663594751,13.5021695862669,-2040.9311233263
"158",-0.186352634214297,0.40527319751417,0.898258444510567,0.173749328432951,2.21004623997029,-0.674833105300773,-0.222115270410515,-0.0799629373760264,-0.376649248589757,0.248120061027056,0.145918227958076,-0.053466307526489,0.102808555745015,1.1989017350568,-4.34128550684409,-0.0983731791712582,-0.0534212871712154,-0.0296276826526589,-1.57096611579794,-0.175805693825001,0.569005862403239,0.809118134307369,12.9590498428142,-2052.60132098606
"159",-0.210198151795747,0.403303057080309,0.94265679814205,0.244152073371437,2.17898784441755,-0.698125790376515,-0.162736296015884,-0.0773416458419191,-0.373571094284139,0.293326748166926,0.203808938037746,-0.062938626092962,0.10239281017734,1.23191953273105,-4.45107645304126,-0.0984694454183586,-0.0578255288332754,-0.0376506642475907,-1.5607902237168,-0.200323540366693,0.564223644286268,0.774468370424013,12.8883333092189,-2051.84952302692
"160",-0.18619995003129,0.426068831448167,1.20045631430431,0.256167106873125,2.17313109393494,-1.01129662266845,-0.183146368375755,-0.11151079000918,-0.339913861702559,0.230124959850439,-0.03914441457755,-0.0663698898691553,0.0882697882589722,1.26225763197767,-3.76519483389462,-0.0858968486805776,-0.0625766964424387,-0.102860795907856,-1.70035465268808,-0.140359194084684,0.520205741817472,0.361096853749456,14.2598412567908,-2046.2661935734
"161",-0.147675191990633,0.452190859024395,0.963559149757864,0.114749536412105,2.12623440384506,-1.08177082073836,-0.234201288419686,-0.0875927660423669,-0.359466227433102,0.294437566173382,0.0211963801071675,-0.0662881006406006,0.100879710205619,1.24463766213778,-3.91698193559742,-0.08708414841699,-0.0642433775923373,-0.0790299569418316,-1.71524712402651,-0.0940201470994877,0.525247292136614,0.477677898027446,14.3009993283199,-2045.41690951792
"162",-0.357882339147729,0.37470595682225,1.25700226525512,0.314533128486658,2.44382515543483,-0.627086548330236,-0.025134523412391,-0.0955366520485112,-0.346534935678118,0.18237093972953,0.136665331246755,-0.0579568777418349,0.0927538886554112,1.32690905033467,-4.15289242464127,-0.115713515642812,-0.0663531884668052,-0.0700255600853983,-1.63262261025094,-0.242250243068154,0.517019440994101,0.668731845540653,13.4626582086098,-2045.60983096014
"163",-0.316255776337346,0.428990328566055,0.740702309209395,0.115175094705724,2.14170079824592,-0.977652520772307,-0.0472267653430542,-0.137115485297307,-0.365014510842916,0.284180111372651,0.0177496396918879,-0.0714008476030474,0.0992988238465314,1.2545715653729,-3.39388564805805,-0.0938653952395311,-0.06321074997213,-0.116002177725259,-1.73071335778884,-0.100764358323954,0.53488812316804,0.371494045920406,14.4858929998445,-2046.4594905436
"164",-0.299634748214041,0.414250080044648,1.24215327068303,0.278766538374902,2.17985118286113,-0.571842394983882,-0.0958941380082744,-0.115613830146317,-0.338143594345753,0.293202380295611,0.138965047897805,-0.0536775714010057,0.0932880881410012,1.26685890300515,-4.03846341173759,-0.0949148668576393,-0.0648641906376805,-0.0815353070483768,-1.66882683102674,-0.195921059127294,0.535554206845445,0.455028219240213,13.7384775662514,-2041.59350592846
"165",-0.194721801533937,0.393328253295714,1.02096071222831,0.17295893342995,2.33465824663359,-1.07839276673103,-0.1995714923336,-0.0925463618533991,-0.359004859952397,0.230946931982147,0.0124668842615583,-0.0664055105236046,0.0856803557469564,1.27276976407103,-4.1150522851,-0.10621427174411,-0.0624314614895833,-0.0459545621065959,-1.67257030327556,-0.161806332097455,0.528284187571825,0.747813286911214,14.0321584551616,-2044.73565826067
"166",-0.305273537245075,0.42394565413609,1.32378104686744,0.275797681724096,2.18858724533622,-0.56787360537451,-0.0705520842548961,-0.114177284139613,-0.358901300219062,0.2731676626858,0.107891361653252,-0.058551083889577,0.100352802030813,1.27582862996386,-4.14259506533345,-0.0997369858356127,-0.0625973286688563,-0.0785589002943811,-1.68857094323603,-0.183728366172916,0.530631614118195,0.370909532312479,14.0003229292859,-2041.08892754685
"167",-0.29139445431831,0.396186658418234,1.02349827236678,0.300850503589511,2.37853011584,-0.833746958685506,-0.0120528113302115,-0.140827362706664,-0.33809222655733,0.206294605750071,0.0272236946609061,-0.061580958236698,0.0914443226224559,1.24300193608784,-4.09451381184934,-0.110603923062759,-0.0596660142681557,-0.0771649595107148,-1.74747434966267,-0.280835292192105,0.544866111223258,0.824060242191502,14.5329633105055,-2045.45589510893
"168",-0.219133441974925,0.409613919754192,1.20152270790656,0.034868340838094,2.26664070896709,-0.811945544346635,-0.208678776830172,-0.0674042708691193,-0.364659066767436,0.374087820636248,0.116219379317503,-0.0663615089356688,0.0962058943297111,1.27054494360811,-4.11485010843157,-0.103976353883849,-0.0636112246139053,-0.0737420276946604,-1.67113880147736,-0.0571508805210423,0.556107139420439,0.426715526666286,14.0179227162157,-2042.34051438756
"169",-0.263467877011263,0.380229918910745,1.29002007382147,0.325732428942451,2.24726080702981,-1.03911444695886,-0.149074182614421,-0.0928775982424215,-0.335629697750338,0.300920796797127,0.0369968500206516,-0.0591965281052076,0.103763385585634,1.27416281095674,-4.12016681717983,-0.101972666167286,-0.0609712509936003,-0.0985362468728433,-1.67341788569803,-0.139346947719968,0.553680347456781,0.492423861860109,13.8128811822126,-2042.43850167084
"170",-0.187092147217681,0.395855104337364,1.19866731948771,0.311965729357064,2.41720747388167,-0.891645548231226,-0.119474287105436,-0.162080877980095,-0.341811200258245,0.255954086795029,0.0918710896534519,-0.0592290444433058,0.0995927686375543,1.32349143621262,-4.20255470977108,-0.116514371119417,-0.0676041965652371,-0.0684329857985524,-1.68074781578704,-0.223228070221425,0.508790607027522,0.571385822189424,13.8497919326395,-2039.1911750423
"171",-0.370489767442892,0.412667654896647,0.972235203123868,0.165227957554913,2.10058691586446,-0.692725132350482,-0.0868464123514718,-0.0264262752405499,-0.370874731220087,0.225232307363925,0.0725554060289899,-0.0632319723943077,0.0890770433634848,1.28380217960539,-4.03001980098138,-0.0829229895203064,-0.0627765680808573,-0.0658899527087649,-1.60668836991887,-0.165855025082944,0.538179957505821,0.671063937746865,13.3323114272938,-2042.25341647257
"172",-0.161592730315507,0.39351150080517,1.00054448981518,0.296125349036666,2.36770261485794,-1.01580380239975,-0.130217500696068,-0.187927092437874,-0.343279705468711,0.29796923968956,0.0672328495489235,-0.0628865448569808,0.0980888910886783,1.31235432574241,-3.69032877974068,-0.112168922128413,-0.0655682622254857,-0.0957732393587158,-1.67903358496344,-0.176931522113892,0.514880408200149,0.340095603607027,13.8771129046643,-2041.45487730932
"173",-0.220154090225206,0.399480784492896,1.1744311072455,0.330273400246824,2.40136039531968,-0.648134689482433,-0.184172972708347,-0.0975101001542789,-0.352130603182434,0.225110144022616,0.116901508335033,-0.0594814432149662,0.0956294299706346,1.29037941325432,-4.3722137972554,-0.11924512240923,-0.0636441958347966,-0.0572263603303478,-1.6551296227177,-0.087782937799768,0.537677752834136,0.708433230805794,13.5859222711243,-2037.15919413389
"174",-0.219698842558842,0.436374386806152,0.925927032149732,0.134880580160866,2.29156882238805,-1.05649960270615,-0.130538578494408,-0.086283026555847,-0.359262793799375,0.204164710982885,-0.0164415821594899,-0.0637898596342491,0.0879282712796882,1.23629496498316,-3.67766133631766,-0.102404232442479,-0.0607684306822193,-0.0737751479875719,-1.71640103473948,-0.265766302298719,0.550165280755249,0.463356551087902,14.4246563924298,-2042.21247953331
"175",-0.33370859565326,0.400672631646849,1.09012335453224,0.269237948332561,2.24524619032504,-0.77904687075362,-0.0697166521310785,-0.0899155170639157,-0.347180779767308,0.287148494414556,0.0837689860900191,-0.0563446361610029,0.0996467346478868,1.29000317124851,-4.08573926622417,-0.0965303247367979,-0.0642016201574838,-0.0754233099104037,-1.703212295342,-0.10123811257542,0.527359966900112,0.642739574919547,14.0714078586173,-2038.19303934553
"176",-0.209074392668392,0.401550345197755,1.09352093867746,0.28742491096023,2.33020482137255,-0.921398431337506,-0.178856509545029,-0.10950366139734,-0.35667796741988,0.259942368239657,0.0749295781565227,-0.0578578357224863,0.0912615605633287,1.28516383421638,-4.01388002130036,-0.105683921949889,-0.0629231188203463,-0.0780442385400296,-1.64123884116915,-0.240686989982742,0.536773734955758,0.624850231674074,13.5031616973533,-2035.72937569336
"177",-0.184509031175356,0.39340898681943,1.3002814356192,0.273126269391972,2.33043529812831,-0.950033620322279,-0.213076822635338,-0.071501334010362,-0.366085580265269,0.236326589504808,0.0421478545216787,-0.0687747683616737,0.10294783601656,1.26635843019736,-4.14074121910273,-0.110431461243911,-0.060651218178325,-0.0758383781386982,-1.68021022652171,-0.194435062172509,0.550166118121627,0.411826552463675,13.9248691103986,-2039.07999069833
"178",-0.250293832799285,0.428465482010617,1.05687256216539,0.104738237970032,2.32508920625808,-0.762672994318882,-0.125774398674019,-0.0704427636337431,-0.346484242588327,0.246357796447118,0.0828457610416816,-0.0525326868981398,0.0887625932845978,1.28618773621378,-3.9331666963661,-0.107103224767657,-0.0649433976400003,-0.0865232636828553,-1.66464588282084,-0.192453204057778,0.512570657117862,0.720503159427552,13.9165816764648,-2037.99721130384
"179",-0.274379186467515,0.422014217612904,1.24750594072318,0.170862220101544,2.32234260171005,-0.704446333161597,-0.157800192567703,-0.113040561775302,-0.357355863874384,0.217494865710507,0.0794139326368282,-0.0533775163804147,0.090150852803786,1.27812616362695,-4.26075852857076,-0.108338359186334,-0.0639441105860571,-0.0665461253498808,-1.69512079531197,-0.19167598236485,0.511092562488276,0.660979689384412,14.0971727230162,-2037.59110295186
"180",-0.292423241309629,0.399355497704279,1.14849602886677,0.240432423510625,2.29507992103403,-0.745148685225896,-0.0683967209742469,-0.119029981372445,-0.343711765304736,0.226175777570452,-0.00621335712584827,-0.0761572271967358,0.10273885892044,1.31682184211644,-4.13805105230034,-0.10615282170524,-0.0658599729205839,-0.0708889994082436,-1.77218988285646,-0.180410018035457,0.510120569730074,0.54834855483432,14.7678643312823,-2043.29120208798
"181",-0.208209011325313,0.41634577547318,1.06593376371738,0.209130512534283,2.26719213581113,-0.919319271824699,-0.253060190577669,-0.0475123493018493,-0.363806267138391,0.245612797964345,0.147787645641135,-0.055412313966913,0.0935147688315475,1.27014507890991,-4.03230984386846,-0.106251160982192,-0.0620894152005762,-0.0767862105345989,-1.55877439923494,-0.181823219471058,0.529520700128754,0.728146817484233,12.8255776951569,-2043.71603642268
"182",-0.284028755398704,0.403567379446058,1.09860321002061,0.270041828602838,2.21997342470076,-0.749616070328016,0.0238000582230288,-0.122166967978425,-0.346633952962734,0.250185598713941,-0.00213159430510609,-0.0724242926159109,0.101491663484528,1.27269971489631,-4.26659283056246,-0.0997266604447346,-0.0622129082959933,-0.0645080460323547,-1.7486451929989,-0.197520485752132,0.530196020938195,0.603560601403305,14.5813645762474,-2044.19202909222
"183",-0.145610678184574,0.415932180099347,0.949438630490811,0.114017505795002,2.27207059312342,-0.958470018875477,-0.252890311992752,-0.0644055207685029,-0.35187564234008,0.190947424193686,0.130047997549271,-0.0523605676884202,0.0971105767083141,1.26606180298016,-3.6058028221662,-0.10552263727436,-0.0631755079904797,-0.0916091782426638,-1.67499160315457,-0.108238610152706,0.535632160842375,0.453130810450581,13.9311914154102,-2041.22593030968
"184",-0.262011911654737,0.418316574673905,0.989440443082901,0.250527830207946,2.18237229603791,-0.682922654007175,-0.158136727339801,-0.0945093982447472,-0.35358388003174,0.199506816024692,0.0344630824653763,-0.0706478361774327,0.0890390119615965,1.29385029819211,-3.77777680053615,-0.0961973354825498,-0.0652097771749998,-0.0900595789185193,-1.66327119582154,-0.189251865297276,0.529487881023015,0.577221924573851,13.7766339933065,-2039.66979780777
"185",-0.260632619644761,0.397352359316202,0.974802711963873,0.047883808307595,2.10854777898193,-0.893206348586776,-0.166161543352999,-0.0340332267620676,-0.343314654913033,0.275118458112901,0.0905568457138947,-0.0546323041678751,0.0894932028626958,1.30024358145575,-3.81302405537203,-0.0843148457018643,-0.0622681593853447,-0.0899714174781665,-1.6265648281614,-0.116225091356941,0.522078537063918,0.595845864035742,13.5858996969324,-2045.52255699773
"186",-0.302470368962798,0.411661370606771,1.23697914229072,0.258003594086148,2.46710129577935,-0.609247080374577,-0.0984265474517935,-0.147390222710319,-0.354550416394026,0.193493289862151,0.0830523243593814,-0.0598554538073719,0.0868265935255173,1.27304564010102,-4.22887029443583,-0.124819416863023,-0.0633426974923618,-0.0757075891735387,-1.69738196149608,-0.186748071887354,0.53647025479524,0.773995449593721,14.0724833488165,-2039.9216934341
"187",-0.276756878646826,0.412198752975079,1.31699658119795,0.182260200903936,2.41755759395898,-0.662305805333005,-0.0878406788387947,-0.138431805677124,-0.356611902028516,0.224018671743268,0.0483201319325741,-0.0615229350080123,0.0832847661526616,1.26910838748128,-4.27638110705212,-0.121853399718909,-0.0627141502715667,-0.0741406800296896,-1.68896270706741,-0.196632974333351,0.539146006365647,0.739721788262067,14.0301544337962,-2038.64335791437
