"","sexrace","sexp","sexj","sexd","sex0","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dp","dj","d0","ysex","yrace","yage","yp","yj","yd","lp__"
"100",-0.18406724435756,0.410359794974429,1.17679947756449,-0.0232785072112775,1.29382126851303,-0.863458908278686,-0.17184064961304,-0.0906955719850141,-0.352611481202733,0.250623028968018,-0.536806984074724,-0.0640998434955759,0.0962875655668358,1.25607210957242,-4.14418498738426,-0.061923929930726,-0.090302780262015,2.30359044281179,0.381158305340309,-0.147382718009625,0.209176035041357,0.546833911268636,0.617551521352068,-0.492578135210328,58053.3203854336
"101",-0.333316287227367,0.39308133781452,1.05567131061515,-0.0137586556345861,1.2373194069117,-0.779873526091345,-0.0608919653946848,-0.0994408861184818,-0.360399753993318,0.230487059805307,-0.459822277057456,-0.0656769704459644,0.103807638090655,1.36547379649692,-4.04418331449633,-0.0706105632349391,-0.0842951257327385,2.28340904748387,0.521668057024051,-0.210688568007159,0.034564908417139,0.499371413157785,0.666593581462926,-0.484334916133988,58051.4159771851
"102",-0.29086188488831,0.380307832785976,1.41727351233339,-0.0173488977029798,1.21389735489595,-0.60314203434399,-0.131125911477528,-0.102226784565987,-0.35088781413303,0.177678913996906,-0.489645755648467,-0.0641203284529386,0.0829703693020722,1.350770210353,-4.21509266537562,-0.0691104901541674,-0.0758668988920336,2.29379714985589,0.447905823589653,-0.149906880641329,0.131326009649533,0.520575457095737,0.519584820228919,-0.485298934636472,58052.4977240839
"103",-0.20954523641332,0.422087023207824,0.922765033514057,-0.0426563468276388,1.25392453337774,-0.909878132944024,-0.180277945428839,-0.0470870703829011,-0.35622411773553,0.280923145217477,-0.49162478713551,-0.0596704492527832,0.105821364837536,1.24699748611724,-4.25680533167314,-0.0624515675410074,-0.0611924953183628,2.31419990642508,0.483497582758571,-0.145923811934485,0.0997717508269701,0.548459482788011,0.753224198297262,-0.492335753786548,58054.2847944777
"104",-0.245752696176593,0.406135507813494,1.6001136503379,-0.0174374584087425,1.19003377309557,-0.884616634152043,-0.126246433874922,-0.13687604935888,-0.35216982416728,0.184734991226211,-0.494728758018986,-0.0642534215114034,0.0875461990622473,1.27956761832199,-4.07467623460008,-0.0662756960040576,-0.109677535987004,2.29413684695781,0.535794083733925,-0.206977416833669,0.140067046464734,0.539889341799543,0.517197702117153,-0.487818803560161,58049.8778897058
"105",-0.286801000505562,0.425408905583223,1.49052511827649,-0.0250988582877525,1.1949472510783,-0.897731877790685,-0.0340271338441423,-0.111067463183052,-0.353575279491373,0.245573081949098,-0.509408262302771,-0.0620283384729594,0.091751097768225,1.24461083710345,-4.14352566617677,-0.0641223778718781,-0.0991875930726059,2.29187604226739,0.567755359728206,-0.203620561725396,0.148415928096165,0.543676758970502,0.527417994409971,-0.476240290447843,58052.1023721763
"106",-0.30088877254944,0.431412980668944,0.597247989972257,-0.0205260171180764,1.21887216718985,-0.838193189110765,-0.105078303940203,-0.0691666920561929,-0.356513790364979,0.215431431824406,-0.499718004598213,-0.0611912191842936,0.0965741874668948,1.29024560704504,-3.45202514276463,-0.0653893245925951,-0.0809386654818485,2.30576683455956,0.484660282577156,-0.16178372005235,0.121195241106043,0.515104486641974,0.471166304643348,-0.50774570218891,58056.7542498208
"107",-0.344545412810384,0.431560611490033,1.03053507709829,-0.0147379904319604,1.26756696944765,-0.856294011598603,-0.0544492978155767,-0.107928882361522,-0.369121732315652,0.265876733705671,-0.497780772627959,-0.0550301959002325,0.0960231862241522,1.29177884535612,-3.76242830340762,-0.0655117903751051,-0.0990157237228468,2.29271539450715,0.435137020241809,-0.18814894138182,0.122987238052642,0.512264475007082,0.466673357402445,-0.486748337737318,58059.5504111994
"108",-0.389886660596375,0.370965914112162,0.907330505172107,-0.0180255999890628,1.26724531022215,-0.947698289665378,0.0189645000168951,-0.0707236341115915,-0.353559730030857,0.267916977147279,-0.509987602492178,-0.0655512429682671,0.0986174629992912,1.35656750910722,-3.47071784112239,-0.0679276528014933,-0.105895581128736,2.29761589014395,0.344465346625756,-0.262994928389719,0.14628365319001,0.513340550648776,0.326979283212688,-0.486332965097382,58050.538352691
"109",-0.29373901736977,0.376121054578217,0.92066250045979,-0.0170274320582713,1.28194197769941,-0.893598595884889,-0.0848486879312445,-0.0906785805313306,-0.360831499376845,0.249146533672219,-0.51459656363238,-0.0664897569354643,0.0970924197731678,1.36287221325984,-3.37746357577525,-0.0686394539623593,-0.113621699635303,2.28856721489589,0.367925312374095,-0.210954762327411,0.144054245141797,0.509683518180616,0.30621239755624,-0.489647917233922,58055.1160398168
"110",-0.280253896117312,0.356413292898383,1.05504298913286,-0.00748392460203921,1.24808239333337,-0.801438194842387,-0.0420166328756702,-0.129348280219814,-0.382241236080242,0.238422273500826,-0.54664383367013,-0.0662262662863075,0.0941347370298881,1.36795728063236,-3.50304598292899,-0.0670298126253851,-0.10580787912396,2.28504069311726,0.468765154551233,-0.169096940315114,0.172347939274024,0.524850926319706,0.333638187473115,-0.481752058656846,58046.1230802548
"111",-0.248226020492011,0.407171984017579,0.988382344493792,-0.0127143018353058,1.22804878999622,-0.743844645134157,-0.0990290438018595,-0.0939206998147705,-0.369910268288573,0.213177996593605,-0.504777181760263,-0.0647111691922061,0.0989671772886304,1.34764888156886,-3.70161677059846,-0.0686940130220393,-0.0967064036540983,2.28803261035858,0.3996435592707,-0.203691477229981,0.187575941942513,0.49903006843628,0.365995935777107,-0.492273233578436,58053.4019583312
"112",-0.277290834168597,0.402966843749924,1.19598675746703,-0.0162107827512023,1.24869995424437,-0.798351144007628,-0.162115376615462,-0.0681071714838199,-0.338792888911457,0.199379534424385,-0.482625663794314,-0.0581195873629576,0.0886672585791108,1.23291744715948,-3.9575552058855,-0.0604570241508679,-0.08969953687112,2.29072375589422,0.442515136016485,-0.145312102856142,0.0894617053657305,0.568833218888912,0.628234709926836,-0.480938893714092,58056.8984055215
"113",-0.182347714524831,0.430848055113049,1.07344074956672,-0.0275676276905764,1.17038225111462,-0.930249917034108,-0.169878743985167,-0.10722456986182,-0.3735559870522,0.341819873136516,-0.483536516680827,-0.0630596020893595,0.09405103586556,1.32784926830028,-4.34368508199949,-0.0690657609676399,-0.0372680949865543,2.30875410362143,0.484583405859191,-0.158746631556046,0.0805723872663517,0.504747063768845,0.668618414987628,-0.496205410949193,58052.4377226062
"114",-0.147091590444411,0.413657810772241,1.16948581598119,-0.0313582153553259,1.18837965978541,-1.00078872834054,-0.235814526656914,-0.0928526335636988,-0.369184451397106,0.308974870804643,-0.484403446205388,-0.0608921427459257,0.0978700639852904,1.32331735973841,-4.42860948376077,-0.0673924819700401,-0.0486734509931349,2.31208153661973,0.528970266517858,-0.150953134282712,0.0877362338714006,0.504616374456704,0.692775013554915,-0.495555393886392,58055.5162382988
"115",-0.122635793272222,0.408868090424689,1.22584373185196,-0.0399705807501415,1.21377544795692,-0.937096676966627,-0.219469925616495,-0.0964458606064013,-0.369386139904594,0.351997796426123,-0.477237444410633,-0.063394762992982,0.0946882157920227,1.34291007145001,-4.44036551387097,-0.0698200418587737,-0.0488947609985185,2.31124555621774,0.534560587095971,-0.188374623111878,0.0991443375993201,0.5081630426903,0.665543656290797,-0.496218805768641,58053.5016348345
"116",-0.258356681466368,0.385819139374452,1.05715037094475,-0.0322772373117658,1.19647934528642,-1.12849548218554,-0.115219055620456,-0.085138633574849,-0.347132371402555,0.21945036887814,-0.485232196499469,-0.0615598823543714,0.0996898856951009,1.30185487436335,-4.01972409261594,-0.0652045604812359,-0.0775371622395668,2.30465996477379,0.492746893842824,-0.191148452065057,0.10025273949087,0.537141590132118,0.60040722346093,-0.478169517557201,58057.3076108954
"117",-0.225076523444643,0.42776481502909,1.15408864510601,-0.0203651697795713,1.25058104059834,-0.976132289448188,-0.161481111986404,-0.109259426967891,-0.363530131711906,0.167859702863459,-0.507992511682647,-0.0500024639116276,0.0905240633519971,1.26323921019567,-3.99867348122918,-0.0632517870596625,-0.0657522337399631,2.29853479040665,0.515013430964783,-0.206298701010766,0.0973801726983787,0.524276109099746,0.493484609530184,-0.491297888446932,58055.8608349499
"118",-0.26340145571842,0.412534532952207,1.23853045854609,-0.0402599116513459,1.3097639093876,-0.900585206597049,-0.0964374191878634,-0.101029351466213,-0.363169746649745,0.347174470237965,-0.493245494543254,-0.0734144209843796,0.0953267953975275,1.2921462288678,-4.26043949206523,-0.0646382060568991,-0.0903511031391011,2.31931583803734,0.289972486943515,-0.137666861633879,0.144818827176428,0.537037737949745,0.682258328003643,-0.497019766384665,58049.6759836348
"119",-0.225130485223289,0.410101098140448,0.966967826753743,-0.0187541848725548,1.23418309667972,-0.943232963325132,-0.123103504816525,-0.118188748600649,-0.355764831754041,0.170622786477401,-0.516621376914733,-0.0632626228830289,0.0958766684828497,1.29334728630319,-3.77141338333343,-0.0640945369236567,-0.0610456018787302,2.29367918076156,0.536190918194314,-0.176015501496864,0.115762635107308,0.518345188002924,0.43943700815543,-0.48752571976947,58058.5705651421
"120",-0.206598661082221,0.424558669496133,1.10837768580087,-0.0112003556994718,1.18808362124032,-0.813998989474167,-0.124415789196908,-0.129084557213326,-0.350420454768616,0.195690296756725,-0.48495812553387,-0.0638745070500986,0.0889644236670366,1.25519132206157,-3.93265580037551,-0.061855197113362,-0.0896459358522292,2.28885387425066,0.516063510678969,-0.193845177248536,0.101840447897309,0.527520911416129,0.608579970684296,-0.485824791610335,58060.1092299642
"121",-0.222891788339636,0.412035973478285,0.953313156515903,-0.0334896810007687,1.20268812976642,-0.904190214841422,-0.233644392314585,-0.104863047200152,-0.350062177791296,0.185846498262928,-0.485732798768481,-0.0638159184065481,0.0965026448727571,1.26536123706615,-3.81130017479874,-0.0634966605911178,-0.0772031672703246,2.30286883543244,0.55399733131926,-0.043889598841388,0.0812623881978674,0.542784777742051,0.609785732603876,-0.488289821504621,58055.5817948386
"122",-0.313774490136046,0.400342533519929,0.863375768178802,-0.013101339386627,1.28730298868096,-0.838795811768816,-0.0461575117412036,-0.113161863073303,-0.348487230023824,0.208097866083883,-0.530108744181727,-0.0472729473399543,0.097140297343686,1.29627248784976,-3.76163562590364,-0.0640775435413143,-0.085243878034184,2.292387809688,0.494116373728392,-0.256037107103428,0.141437989073261,0.521280616425265,0.559330180920918,-0.488616423858665,58054.4290295005
"123",-0.215836466364661,0.404882043769791,1.25998246832706,-0.0198693222000945,1.2015573142922,-0.93120230944896,-0.237320942559983,-0.0229699630341819,-0.365273889685132,0.239740794334406,-0.477705912015446,-0.0694187796087466,0.090628650988657,1.29192788386857,-4.02624125740774,-0.0644043068798303,-0.087777313850087,2.2983032149942,0.4436652914011,-0.124805952340154,0.131716758528308,0.541357839177648,0.49633947023778,-0.485906030090612,58053.7218924035
"124",-0.256118758039489,0.40646376846375,0.777688295053958,-0.0404470735686185,1.21534718109114,-0.652323057640145,-0.123431648282967,-0.110682693721005,-0.343144081120538,0.247558350103205,-0.495896073111276,-0.0497917781689487,0.0994296897032413,1.29010758377579,-3.80475206466534,-0.0653584788296381,-0.0773116065890271,2.30926390573769,0.615808741793173,-0.232831122566123,0.0797384333366805,0.52678002850226,0.558564947541929,-0.493795542656681,58051.8906999915
"125",-0.217368209368138,0.416152192905894,1.40312548144815,-0.00476692725767916,1.26579585041948,-1.00830531173654,-0.1889252640375,-0.0630317888518378,-0.369731893750282,0.233755748606012,-0.507734593914087,-0.069226512369312,0.0904474973912218,1.27824449617176,-4.25153231694885,-0.0634068714053863,-0.0837018151209506,2.28435035824382,0.387488574985468,-0.12475098763138,0.139881464920831,0.536490235417666,0.686401153149024,-0.484623789669304,58055.7195754712
"126",-0.118699054525181,0.395710459395722,1.29970335493494,-0.00990607739032688,1.23834604841998,-0.822683998353045,-0.24596332506436,-0.152641279666509,-0.330826511002498,0.219336092769525,-0.504842499990289,-0.0588707118632928,0.0983580882885939,1.27466184554332,-4.41530835032665,-0.0617870061205628,-0.0496280673909106,2.2907201888546,0.520888130327352,-0.144486239132973,0.122307091349611,0.520504235513967,0.556437772611827,-0.489425813208857,58050.0500429611
"127",-0.251088930754823,0.412778242757616,1.23917995827133,-0.0241211688630843,1.16986939937549,-0.946309739812576,-0.140298157908581,-0.0278737478389318,-0.38037219782357,0.361567402050709,-0.514631852091984,-0.0605118056769273,0.0988673703468999,1.32012452338543,-4.47380629972736,-0.065857403151934,-0.0718173037539651,2.28887968402024,0.476358855495633,-0.285242550936682,0.145444749315098,0.513839034081493,0.771051641806565,-0.484497103352627,58047.9370618168
"128",-0.285896049596796,0.443838162465736,1.30577304319573,-0.0253269145191127,1.2111910913245,-0.896273520451614,-0.217001548053367,-0.0529415368165578,-0.351879360480519,0.255439753284843,-0.522128682109961,-0.0488623219634793,0.0927606191503458,1.25863431417698,-4.40601184773878,-0.0644584986403456,-0.0469496105604377,2.29062808091587,0.57935931253812,-0.114568578881546,0.155206332398471,0.528962955489025,0.649513515283717,-0.486349737075583,58052.6570964725
"129",-0.322772811972845,0.393252841626283,1.05375054710916,-0.024167727537899,1.24120802663183,-0.799150162170065,-0.0771662674636477,-0.0758149565460819,-0.369959451847981,0.237819884175814,-0.499092816142367,-0.0669650829237383,0.0989991218375863,1.28724846967958,-4.46267496633432,-0.0623075363133961,-0.0497675366362205,2.30164959267777,0.390564203419913,-0.219987265411934,0.117616805321059,0.530221829722526,0.843145826310066,-0.502031740727659,58054.3823705481
"130",-0.130787253353207,0.417363646826373,1.24162554313473,-0.0334812877757013,1.22372015420167,-0.751882430997655,-0.213261930807832,-0.11054093096499,-0.3436266715016,0.256330239186941,-0.50454878830227,-0.0532137858848169,0.102033916813966,1.28171042957246,-4.44493915689857,-0.0645119227121656,-0.055058007520009,2.30267012721272,0.475984003715121,-0.167725917607406,0.134099305791712,0.514276487014005,0.729973585583012,-0.479428544748656,58054.9862487051
"131",-0.0871128476236679,0.395896081750355,1.34579886075732,-0.0211472475741762,1.18046067742727,-0.683648060671667,-0.292172039470647,-0.120897994919903,-0.357999069143258,0.278438284264557,-0.522557271692191,-0.0549731327451317,0.102740077002551,1.33472943422729,-4.70964188594104,-0.0668942168212896,-0.0471256139502802,2.29288795122612,0.546753862378032,-0.228372316444204,0.115153590651667,0.515733737557657,0.777544541365049,-0.477970618755012,58049.8780774191
"132",-0.22972881480602,0.402562546931887,1.1325644052243,-0.00987947174906418,1.21697331987902,-0.79440467697362,-0.13841652619937,-0.100268385088047,-0.355587253990027,0.28568445930149,-0.490534413481059,-0.066617280148812,0.0931314038582508,1.27113603108933,-4.1878706002872,-0.0637897349783168,-0.06165932166805,2.2900611441228,0.523964309108141,-0.159540700154551,0.149152401256007,0.546814462174495,0.620287894716653,-0.495953597340705,58059.8061772499
"133",-0.229722238128887,0.414209694847313,1.02929328167253,-0.0295506940052875,1.17279005306145,-0.719490856039522,-0.134092972768207,-0.123509248875947,-0.353992425518141,0.222452364295688,-0.523059955669393,-0.0604685136809791,0.0946088945261255,1.28798925335167,-4.23366377827177,-0.0650764667875565,-0.0564241881705505,2.29943039639547,0.562573890438402,-0.142448265826417,0.110895582230551,0.524851300499605,0.776276621347355,-0.487154869236173,58059.1691765288
"134",-0.2679255048914,0.397088147573172,1.21820833769119,-0.0195129684264462,1.27365056883448,-0.925829940784762,-0.0800305709741586,-0.10503696058516,-0.351067986434111,0.218482504469868,-0.480207543934972,-0.0723633152610699,0.0943361056588937,1.2506401009318,-4.0995499523836,-0.0596176898296919,-0.0731137904664753,2.29769553698253,0.411488969824997,-0.161488074101518,0.138119196263043,0.552290900990665,0.542835565390513,-0.506352063162944,58057.1327448677
"135",-0.326787999448662,0.430169253955867,0.85757294669568,-0.0347472022095678,1.13063335987157,-0.714125983679644,-0.0540074534404067,-0.110452604930851,-0.361456596403213,0.277022449100979,-0.468048101015047,-0.0547345070721914,0.0990265407845501,1.2564339647166,-3.71918138248733,-0.0618019378568177,-0.0958347335412789,2.29709669959962,0.577448620163442,-0.201895830178293,0.0612559907889246,0.52949688168679,0.631348799971791,-0.473302297066399,58050.7530278879
"136",-0.241276220617065,0.414589551361441,1.07185683300539,-0.0230019684167926,1.23196452637342,-0.9210489586498,-0.0932117142420143,-0.0997454100484977,-0.354924631556463,0.225433796643945,-0.470896012048124,-0.0693128108367256,0.0928684002379178,1.25776619489719,-3.71707719866334,-0.0611658359877996,-0.0814438462138254,2.29681442511355,0.535418108409846,-0.261169787284755,0.0926126470331442,0.542218282499145,0.359111926744996,-0.504179132858041,58055.370983106
"137",-0.18286352709111,0.389411728916155,1.36731475136719,-0.0132204841794919,1.2589938615736,-0.756489490322764,-0.185640408583667,-0.105668358201309,-0.344961339360155,0.139527892369619,-0.493775382949588,-0.0522184038555349,0.090087749659108,1.24072851855087,-4.0960936496678,-0.0582101163849462,-0.0920658279898232,2.29345101155644,0.463390710792073,-0.304929624595218,0.0886370593578686,0.550909029106657,0.566405096234721,-0.500216222596563,58051.1338194993
"138",-0.165839633347562,0.416780174904822,1.17085376847887,-0.00835519938770636,1.18982520726677,-0.98587799597399,-0.211066558538887,-0.112684712926635,-0.357594221232907,0.289552456126026,-0.494111791810963,-0.0652004520348385,0.0981996062001167,1.28700993001041,-4.28897392402384,-0.063459673163159,-0.0525147075981994,2.27974722958876,0.509774470717664,-0.135411710108564,0.136062263506967,0.527951484782972,0.632343066451639,-0.479310264870705,58057.9574421879
"139",-0.33156761843,0.399328764521676,1.14021106835016,-0.0352854214046127,1.26552364585222,-0.655966971622464,-0.0694497398296593,-0.0806323256909985,-0.353612738527318,0.218417667706482,-0.504038695038752,-0.0582108326327253,0.0934896850957861,1.27489894985329,-4.04800785364311,-0.0604644445794628,-0.0836600247959797,2.31296425833702,0.390859162857819,-0.22473677398444,0.137198997329447,0.537936152589873,0.577933724654443,-0.503936653339366,58056.2844188129
"140",-0.161972310976466,0.421494856085876,0.947537721171152,-0.00476540587389402,1.19272046867984,-0.964129780097422,-0.210320997176939,-0.109462432231217,-0.349348570455663,0.311388312960718,-0.492249202800444,-0.0661280495444868,0.095200782517228,1.29376827616052,-3.94379783132402,-0.0656306275729105,-0.0739216139186549,2.28220634181513,0.539436497836608,-0.127494000957828,0.12538634925725,0.523575502637729,0.594574188785965,-0.491747300181947,58059.2216699504
"141",-0.203066327351386,0.39849519857138,1.01101659774893,-0.0411871575095832,1.22632864816792,-1.04009039449646,-0.213280796425434,-0.0965789098763366,-0.377825971545203,0.321965181965403,-0.500932019056278,-0.0550629891645791,0.100499237317302,1.33774028709363,-4.09240023478585,-0.0669206537711137,-0.0756356910747684,2.31051077793188,0.498443258850085,-0.185471817141343,0.103751457912872,0.507036218644171,0.666924868089521,-0.477145772741042,58053.2350505103
"142",-0.171003503324714,0.444257459560817,0.678235961931494,-0.0182759869478054,1.2210910914667,-1.16504497630248,-0.18544983316016,-0.0891064426383479,-0.347815216418742,0.285209881181552,-0.483842747373243,-0.0654247203113216,0.100080795740013,1.27477492438511,-3.96884975424843,-0.0664616949866812,-0.0287871616297685,2.29673765326171,0.44132416657003,-0.137071317519048,0.132434831894891,0.519755524557046,0.566610467480724,-0.49116752611858,58050.2509516577
"143",-0.346593599115542,0.373560846084,1.5361266496212,-0.0268721666889397,1.2336778197165,-0.565706022510007,-0.0801723036729099,-0.0907161647989014,-0.368318745383507,0.171860776806299,-0.493589420746974,-0.0592109113872773,0.0940868384038906,1.31649846643636,-4.43853904182792,-0.065820237588932,-0.0949810648070902,2.29629076525196,0.48834769614901,-0.189556477114443,0.125869369210468,0.545434489297741,0.706693324703209,-0.487175416258591,58050.7072808436
"144",-0.371970550491525,0.395104143213658,1.07996264788474,-0.00748539370706856,1.15565448743646,-0.781947719914002,-0.0385716706698724,-0.106905472683593,-0.347967477780579,0.288923823039021,-0.520020368000637,-0.060573891942128,0.0955210492536391,1.2896905531142,-3.97041022664997,-0.063014771794199,-0.0697570952672709,2.28030611424929,0.56723019002427,-0.198662001090368,0.139403890887423,0.538647892115492,0.411293053057237,-0.483579915829501,58055.8498173962
"145",-0.130228697602552,0.419497793185824,0.923651847908097,-0.0376224428086553,1.27537581889752,-0.897198665761288,-0.23955770900807,-0.0909658419049733,-0.369650062547646,0.196284869381389,-0.495533268640892,-0.0636273228505044,0.0933114131098877,1.33664978413084,-3.7887402849557,-0.0688107436009729,-0.0907235285846751,2.3156094354263,0.389650011241201,-0.151464552541822,0.117443114665169,0.506407995685031,0.693886665535705,-0.494370911289239,58054.7345724111
"146",-0.149403993833734,0.409186813840668,1.00260553822776,-0.0317064039797761,1.24389448048226,-0.951143419168331,-0.230585743855597,-0.0808219505441429,-0.366232283728789,0.183498168190839,-0.487520433220269,-0.0622170471867847,0.0889135070862302,1.33020094602343,-3.81038005997954,-0.0657402776032795,-0.0849405717421998,2.30627892395861,0.484396347992394,-0.212636966166014,0.124500111065871,0.490731089213409,0.677247519107643,-0.493316456576548,58055.8293309457
"147",-0.23277638537754,0.426170815543655,1.05878781229137,-0.0317741719402202,1.19357036272692,-1.01481241781952,-0.13196674657675,-0.0581549056889952,-0.359782991281622,0.285601694152959,-0.480699728136677,-0.0677224816371751,0.0939337229776218,1.3180578180264,-3.79087428986756,-0.0689196812794772,-0.0803821250867859,2.31678614472748,0.517959095691512,-0.213782676799944,0.0897792200538603,0.518527088906301,0.516666964894562,-0.500372510010449,58052.1620364344
"148",-0.322825206150164,0.427165554001271,0.853997266821006,-0.046599408728487,1.19210875222587,-0.851398311969069,-0.0576935336691464,-0.0430142637807149,-0.35965597843645,0.336743148098623,-0.49519551038688,-0.0448959530915692,0.101460572483105,1.2819002825487,-3.90351327324791,-0.0631461109371795,-0.0624458877457788,2.31856983947523,0.558777230339186,-0.367574253108409,0.0980499276598791,0.505440210001105,0.610476721493114,-0.478821768822253,58041.8107837623
"149",-0.128754612794698,0.380854637527534,1.72789857534246,-0.00818891280126389,1.3158676438016,-0.782828809349586,-0.231900793360854,-0.108340421387632,-0.354544489505024,0.166227356498075,-0.499791392067289,-0.0809577049966688,0.0931358602733584,1.27808128354445,-4.3222054883041,-0.0593749398353557,-0.0932300788907061,2.28627171328108,0.34092875710822,-0.00334588729426942,0.0972804851194058,0.536793860214357,0.462916700508041,-0.500541066096022,58041.0407435327
"150",-0.306185381253201,0.424629414039626,0.753892353233741,-0.0259751141279514,1.17445044773121,-0.838317729293955,-0.0881088163781884,-0.0753268513635503,-0.360062180587469,0.328764180240106,-0.493589095901069,-0.0412065626429111,0.0994076859587149,1.29410552186435,-4.04397324934467,-0.0655575820556731,-0.0629328970811047,2.2990469953275,0.60003904129157,-0.360371497273522,0.125742649127266,0.494722950514816,0.744224813071588,-0.476427347919586,58043.9798902432
"151",-0.306322651778711,0.40786771267759,0.863720395189151,-0.0123797834743513,1.2572783487188,-0.895565215628599,-0.107447575555903,-0.0378720536929607,-0.353072469710273,0.181645661730664,-0.528459277099816,-0.0654388678444676,0.0891857729782447,1.29547907697485,-3.48489173370013,-0.0660514124763152,-0.0934546098249715,2.29184705463486,0.401890416468394,-0.146161544468023,0.151953675541137,0.522125515653672,0.489092671445625,-0.503629315089009,58054.6920881444
"152",-0.411251326372068,0.401768075994493,0.941664460069308,-0.0229510751947798,1.27107930863637,-0.947130828866741,-0.0369242082422483,-0.0731828470955822,-0.353617140657138,0.189041603101298,-0.511459139326482,-0.0522472400335032,0.0949533138716878,1.31498856152841,-3.49231495054146,-0.0651126160509498,-0.0993267632160443,2.30185339697131,0.450595734160679,-0.241328870492295,0.147977936713204,0.511207579747191,0.306041831985151,-0.503490949055258,58053.5380065582
"153",-0.298909507260032,0.396360883844144,0.921111370625939,-0.0189658481167188,1.25489452071789,-0.759111549282904,-0.0448273681620848,-0.0914166149885509,-0.361402986975194,0.254699039587835,-0.505591649985433,-0.0678834073261091,0.0942704341370954,1.26828239779473,-4.04211303600195,-0.060299818857371,-0.0767729695476244,2.28750385322099,0.409421671259121,-0.163888740596839,0.148103344456237,0.54296868502034,0.77668196133675,-0.475032673220241,58057.7819981122
"154",-0.267317048363763,0.430378906470367,0.867582317231397,-0.0334442734657864,1.20476426887993,-0.835586001906047,-0.0830327417603675,-0.0995537824534149,-0.366297552262773,0.253757915489449,-0.507571158895804,-0.054389648246295,0.0925861444553743,1.23060165506502,-4.26476833754297,-0.0602834571064371,-0.0345598084352217,2.30055536907433,0.581026769095344,-0.244791611729437,0.120241698736128,0.566795238973959,0.819030567451813,-0.481876047773785,58053.6660484746
"155",-0.185665433413503,0.395328882604662,1.52749827034436,-0.00835361502750013,1.1981203893777,-0.789066086941058,-0.216158342064416,-0.103118026213434,-0.343756885208832,0.24410739726473,-0.499945074207449,-0.0667185381346592,0.0982779489313951,1.32741731131503,-3.85450176223065,-0.0666560379677993,-0.129537966694442,2.28609450345607,0.461741551743066,-0.0821046503229736,0.132669919176944,0.523126710845938,0.323304174669069,-0.496170000286606,58048.8946826452
"156",-0.151474487499619,0.432819896714862,1.46708652761025,-0.0150407997184132,1.24700487791835,-1.04566417040556,-0.184167127437625,-0.150071246664541,-0.359685264280484,0.30292721957729,-0.501573347021638,-0.0647041770037457,0.0921286206895303,1.2649264132361,-4.17724932251224,-0.0630674874870346,-0.0887850213973898,2.29689431692566,0.495640086988912,-0.165775502397574,0.12068898284198,0.525629913399244,0.336286444491919,-0.506289490919358,58052.1779155937
"157",-0.39844963340171,0.412974721795791,0.897924290115176,-0.030681354310082,1.20707049465752,-0.653777809967738,-0.0389939983664979,-0.0741176745845767,-0.354178465491409,0.213561078740827,-0.559028952630359,-0.064837288798461,0.0948331838073876,1.25276874163651,-4.04181821473226,-0.060650697790052,-0.0676226197319334,2.2957344886648,0.435385196156846,-0.190938065755039,0.190697877612824,0.542231328345473,0.683999054754262,-0.474137599793191,58050.3883827867
"158",-0.3643942320872,0.415774713953713,0.957618661432041,-0.0253443870691281,1.21218654547782,-0.734673733613806,-0.0606755579677231,-0.0894654768855652,-0.358709685943291,0.194010915372696,-0.556060775116719,-0.0646663435799434,0.0925622381341899,1.25964912016058,-3.97178964973292,-0.0617864874887823,-0.0584228287373841,2.29340187664313,0.460064917979704,-0.164747010384418,0.185630734812612,0.535055676377345,0.667344682612406,-0.476875182692725,58055.3580245319
"159",-0.360937232389476,0.4263858195062,1.11259789230428,-0.0132383691813984,1.22123212635905,-0.955949086670883,-0.0277466526360942,-0.061413184806219,-0.356452791583789,0.207425060988548,-0.550679598623243,-0.0692229685026947,0.100796077003936,1.24897638401849,-3.90108246605622,-0.0622247141739562,-0.0867452839985577,2.28864892322808,0.451747704119683,-0.128333883370625,0.186752927973813,0.550203429802248,0.512710251384785,-0.485713582451784,58053.7003119714
"160",-0.259122428082697,0.397770637799523,0.947377634415661,-0.0216631476510977,1.27617484227678,-0.807037605423494,-0.0751418318821332,-0.139883998437834,-0.356469762150585,0.287308406190261,-0.504193920446628,-0.0613452051078603,0.0899088693075835,1.29670029232537,-3.93076237424877,-0.0648416019160381,-0.0727034999872022,2.29775080192852,0.433164435415746,-0.265422098081536,0.11277374819591,0.538258152310729,0.646479964953372,-0.490749969856515,58059.531919312
"161",-0.263837597610246,0.433897405763582,1.03930174099713,-0.0211641271403192,1.2458067268843,-0.888099732106837,-0.188134779265971,-0.0591806531522622,-0.359749403695901,0.166992037942218,-0.521234361310869,-0.0655332205882669,0.100894415431326,1.27222344030495,-3.81215904870007,-0.0642327928749237,-0.0914388259853303,2.29510349254396,0.387927869686681,-0.0341162365021419,0.171236210522226,0.51814401665391,0.509385822912784,-0.478498631286414,58052.9259734645
