"","agem","agerace","agen","age0","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","mw","mrace","mn","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","racen","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","n0","yage","yw","ye","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"60",-0.0725390251603529,-0.00315380474698678,-0.00130603221299605,1.48287611587316,0.00678009031191475,-0.00180838675385034,1.1955770728866,-0.012218380609013,0.00203817837204911,-0.000252909017399964,-0.00237258117801338,0.00128742226092862,-0.11783939688746,0.0281240307298311,0.00494255442292349,2.22692457223335,-0.00929017580868028,-0.0081363984999165,-0.00260521276304354,1.20232736028291,-0.00449169956273259,0.0217566509019709,0.00513980531462084,0.00018736338928842,-0.0162237455139444,-0.0013664439618982,0.0257925231793602,0.0102644370868706,-0.00106347100851368,0.0403477231679725,-0.105141745472308,-0.0044925623036536,0.0193014049486675,-0.0111894703873194,-0.831572671924203,-0.127751930093422,0.632582756830469,0.0366666017644657,1.30057330308898,-0.150625900684855,0.0307473000016788,-0.0350826673940045,0.0155466213309827,-0.0077622583553396,3.0092374639538,-0.00812368434987402,0.0380975438289754,-0.0724523965425125,-0.00351044565252293,0.269428612510689,-0.000377186315975775,-0.250710080838334,3.45138566969661,0.24112464333168,-0.00950447913129745,0.188089349146175,-0.142522700146225,-0.794765393962072,0.0188567131228362,0.959945826070116,0.337326379374771,-0.00690271024688811,-1.41933322992766,0.896980939735611,0.947090776924583,5355438.9635026
"61",-0.0705408013749522,-0.00221055880386404,0.000796427621586492,1.50195172689105,0.00753469002545073,-0.000840592618068936,1.20173116119249,-0.0154816555380601,0.0021447550638298,-0.00282166554373378,-0.00386044010999705,0.001506726188602,-0.119367036760496,0.0290659438497116,0.0043829511123887,2.22591047797608,-0.00958735896816664,-0.00567109809034809,-0.00272958421934876,1.22942631573008,-0.00405968110258672,0.0222683021340992,0.00537686747479756,0.000946195277771459,-0.0162219906550126,-0.00118994102454619,0.0224927709860808,0.0105656210848264,-0.000383086242052904,0.0399152959511225,-0.102605817437702,-0.00640664724582849,0.0208021192086469,-0.0150076215752272,-0.833342760766861,-0.124930632679374,0.657665451885401,0.0371147235195991,1.29455320736834,-0.144675003380165,0.0261024146974613,-0.044701251454471,0.00584747298640764,-0.00815825600513765,3.05202717008866,-0.0114740187080338,0.0404156977978654,-0.0686025625815965,0.00119858330613046,0.270311479549793,-0.00147592604447166,-0.26039398150961,3.43983049659354,0.245469375775435,-0.0196785494410894,0.182204054142073,-0.158161406938202,-0.824416588805225,0.0262069394745613,0.973902684913434,0.346420417602032,-0.00631325168405767,-1.42537959612736,0.907691949551033,0.952728686222386,5355428.26628322
"62",-0.0677413463386893,-0.00327384782915823,-0.00151783955103862,1.47086963977953,0.00532092634435315,-0.00254498324480134,1.20596029359125,-0.0121111192167915,0.000899834746802162,0.00237820904962522,-0.00385007157926812,0.00106706631595687,-0.12393096579546,0.0307393436573335,0.00423477811127861,2.22683113838183,-0.00971701577663391,-0.00786551887663002,-0.00115745731985735,1.14124338618061,-0.00390339871688891,0.0222727099920027,0.00554341534182539,0.000798604062693066,-0.0140789944853261,-0.000498512253226722,0.0254290902439543,0.0101447325562666,-0.000346274382784088,0.0449160259985184,-0.102426121081739,-0.00567657714781347,0.0242876106967966,-0.0122747461794619,-0.818779110296423,-0.124192768697082,0.635585117957158,0.036504966522502,1.30628879445057,-0.145036402295282,0.0296469063594308,-0.0203830639595732,0.0142358832881621,-0.0069709032451432,3.03765211768247,-0.0129081992594889,0.0367715346661003,-0.0748395693000507,-0.00354540420078498,0.272012101663116,-0.000985192182782543,-0.281442877682944,3.45243805988826,0.243631092241027,-0.00348184354091957,0.18442202715438,-0.161163508592357,-0.834968967961913,0.0158643130502495,1.02568385343883,0.338111728917612,-0.00596829405946992,-1.46066106606514,0.896552922666944,0.946864785841645,5355432.40452428
"63",-0.0702388918620307,-0.00217649670833861,-0.00132809418192253,1.49990873735947,0.00862397900762563,-0.00216938485493785,1.19572636897264,-0.0145552073515447,0.00164580869367558,-0.00256667949612024,-0.00240150543805364,0.0015971295132119,-0.119199269973322,0.0242041499069635,0.00433206650343791,2.23035470737697,-0.0103230751368182,-0.00572056483880895,-0.00113743386572447,1.22288334862542,-0.00458821017891079,0.0224612671975209,0.00500713255234482,0.000447565278404737,-0.0153692855206438,-0.00100416834332893,0.0248261418156565,0.0116593335960177,-0.000374331676235455,0.0451997469652147,-0.10362474634006,-0.00262969501660889,0.020661902632977,-0.0126262419652427,-0.828721804963956,-0.128204182944194,0.637861780314331,0.036099295398377,1.28524101500008,-0.147723529508948,0.0338875173949431,-0.03255676914125,0.0140377762753939,-0.00965913566206505,3.03408467675836,-0.0164076967823128,0.0348784137179883,-0.0694352691421393,0.000457725436081249,0.297027503703112,-0.00188731123806536,-0.220383816669164,3.4516397797395,0.245544053259132,-0.00754492852948463,0.186943350925955,-0.165059238699426,-0.839760503691357,0.0106324633083448,0.962078207775015,0.358062805331525,-0.0044433055912418,-1.47165709228567,0.913591339339844,0.955819721150304,5355430.56957615
"64",-0.0697242411829174,-0.00338922055491066,-0.00134377661551366,1.46478618327721,0.00546940900694248,-0.00233449065045355,1.18426817072539,-0.0118581788547445,0.0036293531195625,0.000279449947988397,-0.00125182664545544,0.000586579070662315,-0.123927434402106,0.0314971433265818,0.00458137172113207,2.2253462999828,-0.0134774697235165,-0.00742570939710037,-0.00210572651913266,1.18122165634673,-0.00419161679318028,0.0225906192428451,0.00552855104206963,0.000404216384771705,-0.0163837002328063,-0.000634541608791195,0.0219562240659795,0.00999769222080553,-0.000484023276838687,0.0503802996299427,-0.100820759675908,-0.00270520546506419,0.0204720607764645,-0.0131097364858849,-0.833527964305926,-0.12242749045411,0.621575110321816,0.0368758582843446,1.31719615398476,-0.145483658811725,0.0298775832017403,-0.0232469390262515,0.00217190786264112,-0.00772828928896906,3.05059517642922,-0.013072324673287,0.0376701684456468,-0.072704489745616,-0.00271830846603001,0.255212887181208,-0.000409080692169034,-0.288729167181006,3.44959492039774,0.253188082518686,-0.0220524087994062,0.186640409811687,-0.162109692378573,-0.829344606264521,0.0226103841732372,0.986475160145513,0.346716997710097,-0.00704548604406372,-1.51196276653011,0.896181237558726,0.946668494013995,5355426.80822849
"65",-0.0719595545031541,-0.0024318496584186,-0.000440323154772297,1.50432666965245,0.00496591500353559,-0.00256986876656165,1.18230356589076,-0.0137654611564986,0.00212997760142065,6.88070356555483e-05,-0.00128766404937535,-0.00128650593239804,-0.116172841911874,0.0314090671082126,0.00430793977324524,2.22650188267078,-0.00881391904978426,-0.00820625729789545,-0.000853526929590729,1.19463842513967,-0.00431779227580636,0.0224341815830044,0.00510711181448722,-0.000321059340830972,-0.0131876473860243,-0.000354757331245619,0.0296342100055777,0.0104600038020284,-0.000870078583896809,0.0384053034737352,-0.108307005395845,-0.00148283916458524,0.0219610145575031,-0.0106176825710743,-0.83001758873055,-0.122247788810858,0.609703955255522,0.0368370740088577,1.32502452674772,-0.151423902844035,0.0359941109396874,-0.0200724695285144,0.0126572297746958,-0.00756793758195509,2.96167070536635,-0.0138952778228541,0.0392633313985013,-0.0703754835093111,-0.00143891442770948,0.291435685328703,-0.00175944636347216,-0.289972837591131,3.44980675181812,0.242104393905657,-0.0045333168429742,0.191606513759199,-0.145827299752597,-0.832425789077829,0.0269603019316145,0.942433755620908,0.340304412777259,-0.00443798240925534,-1.41458559845084,0.895864987221861,0.946501445969239,5355425.81924524
"66",-0.0707474693775281,-0.00209498107351522,-0.000634769257741208,1.48373994856307,0.0101945653535877,-0.0017159565226867,1.19351942962268,-0.013561047574997,0.00322098233185927,-0.00175074278450606,-0.00137436139001532,0.000225475368648934,-0.115643988913008,0.0234411729685068,0.00458601957726827,2.2237171075855,-0.0112768889009803,-0.00533661605074401,-0.00153279338361096,1.210000646808,-0.00567046143887527,0.0219499305295271,0.00555169850195386,-5.16189922747099e-05,-0.0148780218717408,-0.000773835742491665,0.0198184709136359,0.0110759167620154,-0.000870529201256301,0.0378118165834014,-0.100344071014364,-0.00554377458555172,0.0237095985898843,-0.0147641458919005,-0.821013005430331,-0.124050666992808,0.619968439082564,0.0369318774982655,1.29289492365332,-0.135526230967161,0.0309862427561683,-0.0301863933261244,0.0106630142933631,-0.00949988489012521,2.99104659441483,-0.00996916474600018,0.0363664264637714,-0.0744627919293413,-0.00339915857697489,0.261013705598048,-0.000804726793323982,-0.218102749442273,3.4494494867405,0.240817717884243,-0.014211219151785,0.193191792921317,-0.142477054760462,-0.829981544769485,0.0190361649603706,0.974290989035427,0.364417035792877,-0.00776160127065193,-1.40931946292624,0.899692591737681,0.948521265833129,5355433.5305331
"67",-0.0678721656747801,-0.00235476467059859,-0.000186585084161857,1.50371117653613,0.00489921423507316,-0.0013275220023014,1.19575804693626,-0.0145938693451898,0.00269616220721556,-0.00130386097453839,-0.000987611042193883,-6.13176740486157e-05,-0.118902782351504,0.0296223730264198,0.00421544729933498,2.22076973021595,-0.0104598275624064,-0.0097183413797162,-0.00186235286174493,1.19924362105825,-0.00447344579562169,0.0220679708594351,0.00590139448409399,0.00148998059186412,-0.0148698879212615,-0.000432399999360536,0.0294458475438064,0.010807806056035,-0.000531098040312892,0.0429856510816659,-0.105731438196288,-0.0057931896665417,0.0239587541781134,-0.0134863836466243,-0.819920578755736,-0.12811307563812,0.614813895266756,0.0358591656652971,1.32113983611436,-0.147174465119345,0.025056765489901,-0.0395293941023965,0.0183595803738921,-0.00684652316705918,2.96496323229963,-0.0150593185209599,0.0380060726214413,-0.07060644212147,-0.00190614929591394,0.259548000065828,-0.00246722134892762,-0.264489855657754,3.45013237739571,0.257639563058031,-0.01034719114948,0.191090459650099,-0.161357780486751,-0.819257508991832,0.0130908252916642,0.992928824098003,0.33411841615435,-0.00509184630348346,-1.45106934438651,0.905139714712091,0.951388309110476,5355431.17799249
"68",-0.069326824401158,-0.00126445166850712,-0.000291188287456137,1.49017231279969,0.00975995778029244,-0.00223160117820091,1.21022994633212,-0.0151575998891218,0.00147322035890526,0.000200208362058273,3.89368983673905e-05,0.000136258782159405,-0.11254841572598,0.025460740972937,0.00377609998201848,2.22506118180673,-0.00926055349495414,-0.00541317182394049,-0.00181699254756961,1.17337581729558,-0.00411706877016758,0.0217869058727238,0.00545792807357325,0.00202567629489527,-0.0156487465777185,-0.00119126001407037,0.0227873328708632,0.00995050126399312,-0.000423494783637616,0.0414763832833052,-0.101162805669698,-0.00749704985534991,0.0212862820122661,-0.0120615211704836,-0.837282190717929,-0.127505548821439,0.613210263476533,0.0372623046340358,1.28849704060186,-0.14193623349169,0.0247271012736855,-0.0293374901034269,0.0111524222235964,-0.00734394517324371,2.96198924592456,-0.0136938598525832,0.036428562307975,-0.0725946697587102,-0.00267185080507328,0.275078975922005,-0.000320031738927617,-0.226878312132986,3.45123265261447,0.253477463615946,-0.0108712046145619,0.186820089872317,-0.159736041833155,-0.836235237504436,0.0223835384801281,0.902252704354218,0.361530161653449,-0.0045500078264324,-1.45791128650982,0.89772612551639,0.947484103041518,5355440.86319211
"69",-0.0671324804172592,-0.00150567877840335,-0.000990541068340114,1.48471252798905,0.00804442124263268,-0.00159883307537777,1.20491091478612,-0.0134023250098202,0.0015832956783821,-0.000542919231540392,-0.000362227252830778,0.00116567967379776,-0.120712503735875,0.0283979875158551,0.00453570869132606,2.2244745753212,-0.0112812171543239,-0.00467993866292318,-0.00288257821258124,1.19528087745059,-0.00507832699905873,0.0218649311346956,0.0058990292366426,-0.000277035018333018,-0.0140846065817276,-0.000995860317697714,0.024317627981837,0.0109409226704844,-0.000678624337987498,0.0428598761708496,-0.102442260284159,-0.00402117453458707,0.0210065744855274,-0.0140692353290909,-0.828757065255289,-0.126079881991163,0.608513233670833,0.0367401956172078,1.29105665495885,-0.150520102773215,0.0311074948871962,-0.0377012332185622,0.0097628917711611,-0.00864507535964208,3.01245799988508,-0.0151967962437962,0.0398193491779238,-0.0673381219471404,-0.00382591324837683,0.274948949183362,-0.00223038107101939,-0.25610779789914,3.45265632571951,0.260762029886624,-0.0131488790095883,0.185740404712074,-0.158959436333793,-0.845971943237211,0.0186947763660153,0.992028507898249,0.336496114011946,-0.00577465221568151,-1.46981995326362,0.892977094998761,0.944974653098569,5355438.09015773
"70",-0.068457023027917,-0.00189198151764276,-0.000367940138540667,1.48950723210155,0.00873973249702681,-0.00214310148201441,1.1929671487141,-0.0130728751937943,0.00229615025132946,-0.000533651506636047,-0.000573399982979995,-0.000288009970915844,-0.123434204898671,0.0262628205428766,0.00438143242271788,2.22661309495104,-0.0103168093698294,-0.00451418921035693,-0.00231186899610359,1.17842902479731,-0.00458892092082911,0.0221344941621826,0.00574375567604935,0.000340819754347012,-0.0170514430754518,-0.00113109189678695,0.0244186300926931,0.0116724294174841,-0.000830602160152043,0.0433108757288796,-0.107289906961105,-0.00456357466243677,0.024460427374887,-0.014157908392208,-0.840099191044325,-0.127148562975452,0.624943671969933,0.0356090672880584,1.30033294744264,-0.148820108980021,0.0304418545988112,-0.0249718797187782,0.0128261775361086,-0.00833215281185361,3.06338944341263,-0.0123133064401682,0.0404741718116458,-0.0754254358404931,-0.00262241492936337,0.274856411514277,-0.00144965106056275,-0.241637034125524,3.45577084939427,0.239173753225759,-0.0193772926176743,0.184330570990934,-0.14549620991773,-0.809759002024433,0.021877400589435,1.00010951911482,0.341870729312077,-0.00520285511265669,-1.46204338993234,0.905221828365129,0.951431462778654,5355442.55981243
"71",-0.071320081701171,-0.00260371332929343,-0.000527539880212399,1.50076220497675,0.008172776526554,-0.00210852427083735,1.20978569785856,-0.0134404754190833,0.00125546589397643,-0.000363600929475098,2.51527724647798e-05,0.00243350455133536,-0.124852843607059,0.0281012591960635,0.00407978346859753,2.22694879877743,-0.00865600983758207,-0.0076556406658339,-0.00185103676447683,1.19473414056705,-0.00480121041297464,0.021425689334636,0.00509975607988097,0.000471822369403965,-0.0170719058561666,-0.00165215924369808,0.0237508756647525,0.0111658785922952,-0.000644111997024337,0.0478319539259652,-0.106945121069325,-0.00595345988517073,0.0208616412088658,-0.0152056890665485,-0.833813668702496,-0.125594398258172,0.629635657109168,0.0357101230023685,1.29615511256186,-0.157946420905478,0.0337743693494464,-0.0265658809745002,0.0106314907772001,-0.00830868083363392,3.05723500678496,-0.0127878995224404,0.0406122702886572,-0.0756956343543232,-0.00119925695637664,0.277522357483865,-0.00090665726124727,-0.261182091257419,3.45671371033731,0.237949798614339,-0.0162635049499031,0.184507525246466,-0.154062695669412,-0.847242417513732,-1.89162365712844e-05,1.03414030733354,0.352417273642857,-0.00578278007661517,-1.50134759212987,0.905239930368902,0.951440975767232,5355432.04692439
"72",-0.0698173304337745,-0.000240559663460548,-0.000665999453456402,1.46449892529351,0.00831120147948808,-0.00246810410036523,1.2074106300821,-0.0133820808426297,0.00151202268582063,-0.00325320100317004,-0.00283790212534524,0.00266856733590466,-0.122084434751193,0.0272399566695062,0.00374342272504883,2.22659766085253,-0.00709680038771179,-0.00632547638993529,-0.00231144426482623,1.21015874270549,-0.00433831990334251,0.0230203924888173,0.00523546901636393,9.80680878965626e-05,-0.0162946936531517,-0.00150000404418715,0.0226454035031187,0.0112513588974594,-0.000662016516028906,0.0368465694925295,-0.0984476166116135,-0.00867652300777787,0.026449772988571,-0.0157560322583627,-0.843016442492456,-0.127507816537556,0.65030304127873,0.0362892746359109,1.27815559115484,-0.132398512380647,0.0185639377614523,-0.0230063315988878,0.0137308158316996,-0.00841693078878579,3.07280209699513,-0.0124094475890266,0.0357133615871584,-0.0662872136509865,-0.00326220593288045,0.285840285823098,-0.00112958088588635,-0.244437800004986,3.4619263160516,0.250089402064124,-0.0105074663178098,0.187778321373263,-0.158064476427875,-0.830932671081883,0.00578166868189368,0.942401241380178,0.351558227422282,-0.00439332614282974,-1.41525186319078,0.907151671054108,0.952445101333462,5355426.65075515
"73",-0.06692101829976,-0.00410413585513366,-0.00155141809825974,1.47900596748521,0.00659352669574226,-0.00202145728444206,1.18380172329404,-0.012726723089147,0.00263528602135832,-0.0046470003007817,-0.00139680468003536,-0.000969198207481162,-0.123966264172714,0.0310692300613739,0.00387847053878094,2.22625051596023,-0.00933081497201557,-0.00694938430253571,-0.00286750449352133,1.21834086919841,-0.00432112649637648,0.0216875955624535,0.0054163811309826,0.000565075620776214,-0.0135837396735563,-0.000980712453994495,0.0265450907825856,0.00946717541273904,-0.000639579071572194,0.0463988591539626,-0.10291936844697,-0.00362022443740635,0.0242009683791551,-0.0139782521318487,-0.850299100609706,-0.128900456551324,0.622494863897893,0.035647993210771,1.33243654143486,-0.1512468408201,0.0338834562722957,-0.0190925801389662,0.00095059726201853,-0.00556688610731638,3.08449670936268,-0.0116701604132697,0.0377666986786397,-0.0704649619466446,-0.00112337394746149,0.26709402939385,-0.00149572526395286,-0.274535753539208,3.46267592893349,0.238620141730759,-0.0113945526014723,0.184269621447743,-0.158280549150751,-0.855490735668396,0.0289772585078476,0.903041689908312,0.332712876687025,-0.00264379647668021,-1.48795692591812,0.910047199855004,0.953963940542306,5355424.41508596
"74",-0.0678723118906194,-0.000595731329577423,-6.49021184779854e-05,1.48140911448314,0.00545740426231769,-0.00123193501302192,1.19198891618594,-0.0136234344904989,0.00202449826655924,-0.00245885359906326,0.000863592527502065,0.000947030134470341,-0.11833704617135,0.0288622042436523,0.00459170450802676,2.22811600055179,-0.0102425484022333,-0.00584729088552056,-0.00229418894355931,1.20144505447192,-0.00446064770621771,0.0225994335539672,0.00546543457503126,0.000796779191135748,-0.0131578404080798,-0.00055229200480882,0.0212796538037454,0.00932246115384818,-0.00065875739212791,0.0380057875914849,-0.101805508773804,-0.00578795686491217,0.0263789862650524,-0.00902967409687476,-0.832365181947448,-0.124711075586364,0.583777287317123,0.0344264156744458,1.28878923085609,-0.142500701652538,0.0286808646317539,-0.0313877096232456,0.00948545587028884,-0.0113627013168608,3.02515921252062,-0.0129784646048476,0.0380793903050864,-0.0727948613978262,0.00171559089033753,0.265777456190127,-0.000122609585219097,-0.258660508142036,3.45561695829481,0.246654090054981,-0.0139020964842098,0.182396839038788,-0.157788503584373,-0.839420947446894,0.0236699760959269,1.06212500545962,0.335617009082073,-0.00670830775378613,-1.43555484525551,0.914387435865429,0.956236077475342,5355422.86690544
"75",-0.0684937290241267,-0.00495483833181575,-0.000804087321402846,1.50854626734779,0.00990127291848934,-0.00276107687034084,1.20899105867513,-0.0157917063234254,0.00223077116935386,0.00138761460697791,-0.00300898403570909,0.00114951118554222,-0.130150573178999,0.026185167846947,0.00393722783975552,2.23173604884323,-0.0127774890547969,-0.00619506769700962,-0.00285159919297793,1.17986804693903,-0.00422509512867358,0.0226748539600126,0.00490491288894887,0.000620251481375306,-0.013864830757363,-0.00142070129580309,0.0280430983330325,0.0133620932540702,-0.000599412283470913,0.0379250830539686,-0.103196063200527,-0.00711522507007707,0.0201148368344905,-0.0169778318703754,-0.832230483797184,-0.127037650612476,0.625512992035868,0.0377415755312902,1.30584350465427,-0.154458185154624,0.0228851244228137,-0.0386306141277935,0.0114460068534173,-0.0082090767102125,3.09144621872991,-0.0117744633559006,0.0385180446897515,-0.0724829594558749,-0.0011992352739769,0.259845912931994,-0.00118492846856276,-0.251566020150281,3.45798926496699,0.259620502642198,-0.0213291320587305,0.1829773025856,-0.153386660393267,-0.815622793568456,0.0141194913445251,1.00533762794213,0.369357684561668,-0.00742879757221186,-1.40632194847276,0.895621410144157,0.946372764899834,5355422.16172188
"76",-0.0710772624791607,0.000380211227438851,-0.000862411195340524,1.51249573128944,0.00665696122067594,-0.00124333129822936,1.21162707214616,-0.0147864567476895,0.00205855456734185,-0.00351001709810956,0.000281390371083003,3.71339904009106e-05,-0.122358377190378,0.0275146947942562,0.00432394578426312,2.23354557196562,-0.0126222049886596,-0.00982092592041601,-0.00187269977203096,1.22940190347067,-0.00445893726566385,0.0214928134753027,0.00464198854802158,0.00102121903617825,-0.0157544882759347,-0.000828334107673208,0.021765178106132,0.00831281523757918,-0.000683451401512557,0.0451529619464477,-0.106235677693759,-0.00482047228762144,0.020662267336529,-0.0108220018761012,-0.826246208163466,-0.12881323137156,0.616738615923087,0.0354380043769934,1.30737013913928,-0.150950986643978,0.0219524004082534,-0.032204378298773,0.00668572249611174,-0.00851475448669411,3.05790689501971,-0.00988170405851381,0.0403944215808384,-0.0720045339338356,-0.00366639815744375,0.283361279083975,-0.00146303049553038,-0.232778214926569,3.45455532672532,0.251905845353162,-0.0160192564177655,0.185162272170773,-0.161418049444327,-0.806863400362031,0.0289794476412179,0.972282619578445,0.362117694679557,-0.00663247816839682,-1.47297468687609,0.90739239305384,0.952571463489139,5355426.14285851
"77",-0.0696610178013447,-0.00339973814872799,-0.00175549369090964,1.47259648828516,0.00679835815659609,-0.00116980234422339,1.1989966561051,-0.0129731958478252,0.00160894074094569,-0.00427451409599229,-0.00138011207481219,0.000364384231277605,-0.113037994736017,0.0264770406202473,0.00408043196160245,2.22897766012391,-0.00554419091501328,-0.00524658876153904,-0.00229166949380763,1.21944708256248,-0.00436538471189966,0.0222865525840514,0.00522242980447555,0.00182214720313205,-0.0153629565940537,-0.00176769537539929,0.0231064926205994,0.0079378485669551,-0.000954800101137312,0.0461666944911667,-0.099674201456979,-0.00858980256121573,0.0256798177840995,-0.0148395729970994,-0.844056866109021,-0.128746208231505,0.627439119309763,0.036007726053244,1.30767975625395,-0.13175029134562,0.0180943629025824,-0.0313588799786595,0.0108347111482822,-0.00757145120685977,2.98635749119861,-0.0129166235017542,0.0360752676561552,-0.0683361841938808,-0.00364862013374539,0.282008732696654,-0.000233477803420289,-0.217376123097375,3.45921181371715,0.244352264441623,-0.00931592525479818,0.182603594404396,-0.149277877884115,-0.834659863772673,0.0356938048626841,0.962898295063117,0.348772430410681,-0.00628296602996677,-1.46247608970038,0.907643928416985,0.952703483995406,5355422.91672124
"78",-0.0694290128440343,5.49573548498713e-05,-0.00127201487737739,1.47389192446694,0.00564574855192617,-0.00235912492650563,1.21008031874399,-0.0126362265214327,0.00183297758486697,-0.00188218384026802,-0.00109056481823593,0.00274147848686389,-0.116430609158972,0.0282355811463366,0.00451188194544901,2.22787980839354,-0.00833545912323771,-0.00912500001255891,-0.00281130089136669,1.18911481794435,-0.00413017595765465,0.0222784951614012,0.00526867854775442,0.00151958505442764,-0.0136518465301306,-0.000484783769668401,0.0235456314246129,0.0123554868648264,-0.00050645542872998,0.0444272995001517,-0.100601600387977,-0.00897598432160791,0.0267352806308786,-0.0125756198753077,-0.828287840079335,-0.12389376138756,0.612075305918588,0.0349153532282651,1.2808734517245,-0.140244789777881,0.014122147443959,-0.0247684251870482,0.0123247137594039,-0.00879472250646229,2.97158661233882,-0.0116645727564633,0.0376408172476444,-0.0754488344785767,-0.00058831444102186,0.246572742701937,-0.0016203866666209,-0.273435335749758,3.46039663556671,0.244239227398013,-0.0144863432299858,0.18314180226777,-0.145032042204281,-0.838908377938333,0.0154660207627053,0.98850037652236,0.347846745354102,-0.00453379540486571,-1.44933589583545,0.907097264225898,0.952416539244199,5355434.61758881
"79",-0.0682838109671059,-0.00228868258868295,-0.0008895901794686,1.4823480595117,0.00955038396894275,-0.00171790580740007,1.20058644951165,-0.0135193548420101,0.00219159278877391,-0.000773906953702112,0.000899284563339696,0.000361898385340677,-0.114354355487823,0.0272964724700974,0.00379668392339041,2.22858412072311,-0.0109331201346503,-0.00813761121128056,-0.00207078796635447,1.19744713476539,-0.0047400786807238,0.021540935676754,0.00514054589544693,6.50954556561119e-05,-0.0151614722508819,-0.000778678965020959,0.0210347509587814,0.0110568330611691,-0.000685822441418531,0.0399831115130119,-0.101368095171731,-0.00164790393898581,0.0226809077335294,-0.0103314216301853,-0.830189072903358,-0.127651454905478,0.598322017531978,0.0356735236238957,1.29659066386219,-0.142342341908183,0.0326063481180648,-0.0318977700650575,0.0135342132474691,-0.00891568010114308,2.98596913218901,-0.0126033608653377,0.0389268853783449,-0.0734032458576126,2.3577755496288e-05,0.314058496569776,-0.00114476848879959,-0.243094048298625,3.46051798162272,0.241289462259786,-0.0151475087533188,0.182063594347297,-0.154543098079792,-0.819749047313618,0.0128249562003004,1.01450912500156,0.341872639868163,-0.00456586995870951,-1.44473105351309,0.894525489951071,0.945793576818468,5355434.67079206
"80",-0.0696626142218553,-0.0023939772142405,-0.000570478038078269,1.50127243409678,0.00866167240416561,-0.00130198844744727,1.20266841586028,-0.014676338665073,0.00231421092397778,-0.0027212024842654,0.00213948308206,0.0007147854901263,-0.115647457332881,0.0271068658808719,0.00401859258256547,2.22535465007968,-0.00985941077449003,-0.00845708484770283,-0.00215913758080939,1.21982503295323,-0.0034450391379108,0.0225371566484675,0.00516496157692243,0.00117232370832956,-0.0148838362544653,-0.00230817879003911,0.021059278563871,0.0101954202195085,-0.000934850319313918,0.0404256467342971,-0.103782015733397,-0.00880364597115691,0.0216698573943719,-0.0116587405985423,-0.834725167469667,-0.126762894873823,0.581236528684008,0.0358187116851155,1.30116208044403,-0.148132673706459,0.0216645851397029,-0.0404711341079401,0.0141957920023954,-0.0081802290642082,3.00497949354693,-0.0131025456965583,0.0330877425092122,-0.0727728816013408,-0.00404493569181527,0.260497030707843,-0.00180553563375311,-0.243842121791013,3.45760432066117,0.24741555855465,-0.019820148018015,0.189624015332156,-0.158308804918687,-0.812235158453162,0.0240158212977868,0.911022644985426,0.355595588612139,-0.005119295707544,-1.44145311687449,0.902523580678569,0.95001241080239,5355433.95247962
"81",-0.0714287989674632,-0.00174405707801409,8.89373634838883e-05,1.48424963133417,0.00333147157371926,-0.00128120964320225,1.19089693242581,-0.0144445840732203,0.00261040688007146,-0.00219524844420774,-0.00537968041684896,0.00068170180804704,-0.119697842218831,0.0276200190412895,0.00424337421329403,2.22662736914969,-0.0104530759237776,-0.00526308611421999,-0.00291046391568718,1.21088762091617,-0.00328662090027904,0.02136311086374,0.00489525928072844,0.000172797463598587,-0.0148612908610695,-0.00177474733707137,0.0280587897064781,0.0109096971697551,-0.000641626835453232,0.0432397987301562,-0.102728682126634,-0.00294167097569522,0.0211086485381793,-0.0135347964448163,-0.828800669204091,-0.125673558366834,0.6610121187323,0.0344123007911495,1.31868171977414,-0.146687139374764,0.0298856162190396,-0.0294716334573103,0.00474109397611135,-0.00847851796773997,2.99351249132701,-0.0101608201646854,0.0446693908343816,-0.0712610536470873,-0.00181449083887802,0.255849200762078,-0.00100130875558437,-0.25252064504695,3.45945656420499,0.241517323033542,-0.00642803811130372,0.189557102387394,-0.138744446905007,-0.829288896019673,0.0191542374611818,1.00911492022832,0.345185720959789,-0.00842738546358252,-1.44339461453659,0.905567970109503,0.951613351161859,5355424.28425117
