age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,label
5,1.0,13.0,5.0,8.0,1.0,2,1,0.4320353009573279,39,0
4,3.0,7.0,4.0,6.0,1.0,2,1,0.17198426012957613,39,0
3,5.0,8.0,5.0,6.0,0.0,4,1,0.6905977697262775,39,0
2,7.0,14.0,2.0,9.0,0.0,4,1,0.3785626815135005,39,1
2,4.0,11.0,3.0,9.0,4.0,4,1,0.5978457059503824,39,0
3,3.0,12.0,5.0,5.0,2.0,0,1,0.23930743032232832,39,1
3,4.0,9.0,2.0,12.0,1.0,4,0,-0.4203218094083083,17,1
1,1.0,10.0,3.0,3.0,1.0,4,1,-0.9352026245368457,39,0
2,4.0,11.0,3.0,3.0,0.0,4,1,0.6239731083365936,39,1
3,2.0,9.0,2.0,7.0,0.0,4,1,-1.0208757948737741,39,0
3,6.0,9.0,4.0,10.0,0.0,4,1,0.337686134958324,39,0
3,2.0,16.0,6.0,5.0,2.0,4,1,2.029253032837096,38,0
2,3.0,7.0,1.0,6.0,2.0,4,1,0.21501466999130575,39,0
4,2.0,5.0,5.0,3.0,0.0,2,1,-0.31611459795254754,21,0
8,3.0,12.0,5.0,2.0,0.0,4,0,1.235641675399438,39,1
1,6.0,11.0,5.0,7.0,0.0,4,1,-0.5332726078709114,39,1
1,5.0,9.0,4.0,4.0,4.0,4,0,-1.1216736831808158,39,0
1,2.0,11.0,7.0,4.0,0.0,4,1,0.517571613840287,39,0
3,8.0,13.0,7.0,8.0,0.0,4,1,1.464251470694064,39,0
5,5.0,6.0,3.0,4.0,1.0,4,1,-1.0840689870492994,39,0
6,5.0,13.0,3.0,10.0,1.0,4,1,1.161003714877146,39,0
2,5.0,11.0,1.0,11.0,1.0,4,1,0.6678066823267506,39,0
2,1.0,9.0,6.0,5.0,6.0,4,0,0.2920586189992753,39,0
4,7.0,11.0,2.0,8.0,2.0,4,1,0.25500145074587377,39,0
7,2.0,12.0,4.0,3.0,0.0,4,0,-0.18295011219650853,39,1
1,8.0,11.0,6.0,11.0,1.0,4,1,-0.5111769357762008,39,0
1,4.0,14.0,2.0,9.0,0.0,4,1,0.4444705479545098,39,0
2,2.0,6.0,2.0,2.0,0.0,2,1,0.006604399179923837,39,0
2,6.0,12.0,5.0,9.0,2.0,4,1,0.7179880790743141,39,0
1,5.0,8.0,2.0,10.0,1.0,4,1,-1.5823673392733202,39,0
3,0.0,13.0,4.0,2.0,0.0,4,1,-2.2205595985893964,39,0
3,4.0,9.0,4.0,9.0,0.0,4,1,0.601767505733853,39,0
1,3.0,19.0,2.0,4.0,1.0,2,1,1.3308323587910467,39,1
6,5.0,9.0,4.0,7.0,2.0,2,0,0.41198358567196736,39,0
6,2.0,7.0,3.0,7.0,0.0,4,0,-0.4015738394012304,39,0
3,5.0,14.0,3.0,9.0,1.0,4,1,0.4103736308497583,39,0
7,3.0,8.0,3.0,4.0,0.0,4,1,0.18468924337881026,39,0
3,5.0,7.0,3.0,8.0,6.0,4,0,-1.044638311480917,39,0
2,4.0,9.0,3.0,4.0,2.0,2,1,-0.17887874480747767,39,0
2,1.0,13.0,1.0,6.0,8.0,4,0,0.1961526292151599,39,0
4,3.0,13.0,5.0,3.0,2.0,4,1,0.03547024940957977,39,0
1,8.0,9.0,2.0,5.0,2.0,4,1,1.8780295212151632,39,0
7,8.0,9.0,6.0,7.0,1.0,4,1,-2.146697682192297,39,0
1,3.0,9.0,3.0,6.0,3.0,4,0,-1.4006629567805524,39,0
3,3.0,11.0,4.0,11.0,1.0,2,1,0.7848379195825015,39,0
2,5.0,9.0,7.0,7.0,0.0,4,1,-1.6589118009714556,39,0
3,2.0,6.0,3.0,2.0,5.0,4,0,-0.13723221232560945,27,0
5,6.0,8.0,3.0,7.0,2.0,4,1,1.4818353589151123,39,0
2,2.0,8.0,3.0,5.0,0.0,4,1,0.20738328285308857,39,0
4,5.0,13.0,6.0,5.0,2.0,4,0,0.4341862395868389,39,1
6,3.0,10.0,3.0,3.0,3.0,4,0,2.623998592676463,0,0
1,7.0,13.0,5.0,10.0,1.0,4,1,0.8075580596589622,39,0
2,7.0,15.0,8.0,11.0,0.0,4,1,1.3776946386239672,39,1
5,5.0,7.0,9.0,11.0,1.0,2,1,1.194781102003005,39,0
1,8.0,16.0,6.0,23.0,1.0,1,1,1.2888331294424051,39,0
5,6.0,8.0,1.0,7.0,0.0,4,1,0.7671846649429891,39,0
2,8.0,7.0,3.0,8.0,1.0,4,1,-1.0603517724142721,39,0
1,3.0,14.0,5.0,7.0,1.0,4,1,-1.0949553026954038,39,1
2,3.0,8.0,4.0,4.0,0.0,4,1,1.0859482329088277,39,0
4,7.0,9.0,5.0,14.0,2.0,4,0,1.1149623437993033,39,0
2,2.0,9.0,6.0,8.0,0.0,4,1,-0.2912194086814927,39,1
4,6.0,8.0,3.0,4.0,1.0,2,0,-0.3693749742349283,39,0
3,4.0,11.0,3.0,8.0,0.0,4,1,0.11676060448161667,39,0
2,4.0,11.0,4.0,5.0,2.0,4,1,-1.6799359778379799,39,0
4,3.0,11.0,4.0,2.0,0.0,4,0,-0.1817110222350114,39,0
2,4.0,11.0,6.0,8.0,2.0,4,1,-0.808073046726381,39,0
3,5.0,12.0,6.0,6.0,4.0,4,1,1.218685141042063,0,0
1,3.0,6.0,2.0,5.0,0.0,4,1,-1.3263241514422612,39,0
3,5.0,16.0,4.0,5.0,1.0,2,1,1.5058495832593293,39,0
1,9.0,13.0,1.0,7.0,3.0,4,0,-0.5604942497759824,39,0
3,5.0,11.0,4.0,10.0,1.0,4,1,-0.5300112870590103,39,0
2,6.0,9.0,5.0,7.0,2.0,4,0,-1.9457356975612239,24,0
6,8.0,8.0,4.0,8.0,0.0,4,1,0.09587625491832483,39,0
1,4.0,5.0,3.0,7.0,7.0,4,0,-0.3047610790715175,39,0
1,6.0,8.0,2.0,11.0,1.0,4,1,0.6034717336628073,39,0
7,5.0,8.0,6.0,9.0,0.0,4,1,-0.3864302997021781,39,0
4,7.0,7.0,2.0,9.0,0.0,4,1,-0.44267385882954463,39,0
3,4.0,13.0,2.0,4.0,1.0,4,0,-0.47106991219832084,39,0
7,4.0,12.0,4.0,3.0,2.0,4,0,-0.9300661816801032,39,0
1,3.0,12.0,4.0,5.0,2.0,4,0,-0.6730495131384789,39,0
4,8.0,7.0,3.0,10.0,0.0,2,1,0.05829952154465408,39,0
3,4.0,8.0,3.0,8.0,0.0,2,1,0.8038966862931392,39,0
4,1.0,10.0,5.0,4.0,0.0,4,1,0.6604915692743636,39,0
5,7.0,6.0,0.0,9.0,0.0,4,1,0.772638191473116,21,0
1,5.0,15.0,3.0,11.0,1.0,2,1,1.2320258992097628,39,0
1,4.0,7.0,4.0,5.0,2.0,4,1,-2.6524301673489936,39,0
3,3.0,9.0,5.0,4.0,1.0,4,0,0.08826933217444982,39,0
3,6.0,12.0,4.0,8.0,2.0,4,1,0.5311414642240092,39,0
5,3.0,12.0,6.0,9.0,4.0,2,0,0.5935607463827007,39,0
7,4.0,6.0,1.0,4.0,0.0,4,1,2.2188326321617167,39,0
1,5.0,10.0,5.0,10.0,1.0,4,1,0.47983849205519674,39,0
1,5.0,10.0,1.0,9.0,2.0,4,1,0.5443909224930401,39,0
1,1.0,13.0,3.0,4.0,2.0,4,1,0.7140589065616867,39,0
2,4.0,12.0,3.0,7.0,1.0,4,1,3.4466854578306974,39,0
2,6.0,12.0,2.0,8.0,2.0,2,0,0.27986647810953874,39,0
2,6.0,8.0,4.0,7.0,2.0,2,1,-1.488851026691423,39,0
5,7.0,7.0,3.0,12.0,0.0,4,1,-0.4738173538637581,39,1
3,1.0,6.0,4.0,3.0,3.0,4,0,1.2304729858711356,39,0
1,2.0,8.0,1.0,2.0,1.0,4,1,0.6801236798219237,39,0
1,5.0,14.0,4.0,5.0,1.0,4,1,-0.5679747998889544,39,0
4,10.0,8.0,3.0,7.0,2.0,4,0,0.402715897166269,39,1
2,5.0,8.0,3.0,6.0,3.0,4,0,1.9364882456758143,39,0
2,6.0,12.0,4.0,4.0,4.0,4,0,-1.0509414381211952,39,0
2,3.0,6.0,4.0,5.0,1.0,4,1,0.16300513398666086,39,0
1,3.0,12.0,1.0,3.0,2.0,4,1,0.13261534248467088,39,0
6,5.0,11.0,2.0,9.0,2.0,4,1,0.49657677165920044,39,1
3,2.0,8.0,6.0,5.0,5.0,1,0,-2.0941647420929606,39,0
1,0.0,11.0,3.0,6.0,0.0,2,1,0.3442946521216932,39,0
1,4.0,4.0,4.0,10.0,4.0,4,0,-1.8418636920432485,39,0
1,2.0,10.0,6.0,5.0,1.0,4,1,-1.6470305462599117,39,0
7,5.0,8.0,3.0,6.0,1.0,4,1,-0.35374860154655063,39,0
7,3.0,15.0,3.0,2.0,1.0,4,0,0.36750950874061783,39,1
3,2.0,8.0,3.0,6.0,2.0,4,1,-0.8886164956969065,39,0
4,8.0,10.0,1.0,14.0,0.0,4,1,1.398423632322382,39,1
4,7.0,14.0,4.0,10.0,0.0,4,1,2.6823869492194294,39,0
4,5.0,13.0,1.0,7.0,2.0,4,1,-0.7651315531171161,39,0
5,1.0,9.0,1.0,5.0,3.0,4,0,-0.05940587742161624,39,0
6,5.0,5.0,9.0,6.0,1.0,4,0,0.9603065386359564,39,0
1,3.0,11.0,8.0,5.0,5.0,4,0,-1.1053394792761684,39,0
5,3.0,15.0,6.0,8.0,0.0,4,1,0.5777664503656595,39,1
1,4.0,15.0,2.0,6.0,0.0,2,1,-0.34313485044021724,39,0
3,9.0,10.0,4.0,15.0,1.0,4,1,0.35133420938399806,14,0
2,3.0,17.0,6.0,7.0,2.0,4,1,2.2656102659709156,39,1
3,2.0,7.0,4.0,3.0,1.0,4,0,-1.1048256958740623,39,0
6,0.0,8.0,4.0,4.0,3.0,4,1,0.2529604898485752,2,0
3,2.0,12.0,3.0,5.0,5.0,4,1,1.1059280047226303,39,0
3,6.0,12.0,6.0,9.0,1.0,1,1,1.0295971269911626,39,0
1,3.0,8.0,2.0,8.0,1.0,4,1,0.18499151262251975,39,0
2,4.0,9.0,4.0,6.0,3.0,4,0,-1.0337584418730563,39,0
2,3.0,11.0,2.0,3.0,3.0,4,0,-1.2347456118288629,39,0
3,0.0,7.0,3.0,4.0,0.0,4,1,0.25132676755837946,39,1
5,6.0,10.0,4.0,7.0,1.0,4,1,0.9495045499980453,39,0
2,4.0,9.0,5.0,8.0,1.0,4,1,1.5059029578725387,39,0
2,3.0,7.0,8.0,3.0,4.0,4,1,0.508684131481177,39,0
1,4.0,9.0,4.0,7.0,0.0,4,1,0.7038810873528054,39,0
3,5.0,12.0,6.0,9.0,1.0,4,0,-0.3059094475721244,39,0
5,2.0,13.0,8.0,13.0,0.0,4,1,0.02047266582662821,39,1
1,2.0,4.0,4.0,5.0,0.0,4,1,-0.036489801434954255,39,0
2,2.0,9.0,6.0,4.0,2.0,4,0,-1.337258591220508,39,1
1,5.0,10.0,1.0,6.0,0.0,4,1,-0.39485059416495333,39,1
3,2.0,14.0,6.0,6.0,2.0,4,0,0.7611134743992082,39,1
5,3.0,15.0,6.0,4.0,0.0,4,1,0.046172663407279435,39,1
3,8.0,6.0,1.0,9.0,2.0,4,1,-1.749566532119396,39,0
4,5.0,11.0,7.0,6.0,1.0,4,1,1.0406262303452898,39,1
1,4.0,12.0,6.0,4.0,2.0,4,1,-1.173126106600327,39,0
3,4.0,5.0,0.0,3.0,4.0,1,0,-1.1155331363470138,0,1
6,4.0,15.0,4.0,2.0,1.0,4,0,1.9265282269099235,39,1
2,2.0,11.0,6.0,4.0,2.0,4,1,1.3646129581698234,39,0
5,4.0,10.0,3.0,3.0,0.0,4,1,-1.7423589179521284,39,0
2,4.0,8.0,3.0,5.0,5.0,4,0,0.33745238613132467,39,0
5,2.0,7.0,2.0,6.0,1.0,4,1,0.7782162178529948,39,0
6,4.0,11.0,4.0,7.0,0.0,4,1,-0.8162190131793816,39,0
2,4.0,9.0,6.0,4.0,2.0,4,1,1.7861268763291507,39,0
1,7.0,8.0,3.0,8.0,6.0,4,0,0.634917127643599,39,0
8,2.0,5.0,3.0,0.0,0.0,4,1,0.14135100512311782,39,0
2,7.0,13.0,4.0,15.0,2.0,2,1,-0.10449129951325895,39,0
1,1.0,8.0,5.0,4.0,10.0,4,0,-1.8536454207508786,39,0
3,4.0,6.0,5.0,10.0,0.0,2,1,0.029728489646380973,39,0
3,5.0,6.0,4.0,6.0,1.0,4,1,0.947349378420039,39,0
2,5.0,8.0,2.0,13.0,3.0,4,0,-0.02044589513105094,39,0
3,3.0,8.0,3.0,3.0,4.0,4,0,0.5219797549986136,39,0
6,6.0,5.0,1.0,6.0,0.0,4,1,-2.7704563458629807,39,0
3,3.0,9.0,3.0,2.0,3.0,4,0,-0.16163298024429973,39,0
3,5.0,16.0,3.0,5.0,0.0,2,1,-2.2980426278787887,39,1
1,4.0,12.0,7.0,8.0,2.0,2,0,-1.5211530007169491,39,0
3,2.0,5.0,5.0,1.0,1.0,4,1,-1.6944426852250352,26,0
1,4.0,7.0,1.0,3.0,4.0,0,1,-0.9536833885311216,39,0
5,3.0,12.0,2.0,5.0,1.0,4,1,-0.36786165451703456,39,0
3,4.0,10.0,3.0,6.0,3.0,2,0,0.31439792596381655,39,0
1,1.0,8.0,6.0,6.0,3.0,4,1,-0.5481211656272678,32,0
1,3.0,13.0,3.0,6.0,1.0,4,1,-1.3324165371546308,39,0
5,7.0,9.0,3.0,6.0,1.0,4,1,0.2344644377827951,39,0
3,2.0,16.0,6.0,5.0,4.0,4,1,-0.32648218523873973,39,0
2,6.0,9.0,2.0,8.0,1.0,4,1,1.5644505742332382,39,1
4,6.0,8.0,4.0,4.0,1.0,4,1,1.0333040500306816,39,0
3,4.0,9.0,1.0,4.0,2.0,4,1,-0.04973248586799603,39,1
5,5.0,7.0,3.0,4.0,3.0,4,0,-0.7203504963464409,39,0
1,6.0,9.0,3.0,9.0,3.0,4,0,0.021463821492838264,39,0
1,5.0,10.0,4.0,11.0,4.0,4,1,1.0675582566029258,39,0
5,6.0,9.0,3.0,10.0,0.0,4,1,0.7626045447666847,39,1
2,3.0,10.0,1.0,3.0,1.0,4,1,0.14860578134928942,39,0
1,2.0,6.0,3.0,3.0,2.0,4,0,0.7974493122593092,39,0
3,1.0,9.0,2.0,3.0,0.0,4,1,-0.6888259198915889,39,0
5,3.0,15.0,5.0,4.0,1.0,4,0,0.4487123880762611,39,1
2,4.0,7.0,4.0,7.0,1.0,4,1,-0.7534455498404125,39,0
4,0.0,12.0,9.0,2.0,1.0,4,1,1.3147930629416291,39,0
1,2.0,7.0,3.0,3.0,1.0,4,1,0.5310623563616914,39,1
4,6.0,7.0,3.0,9.0,6.0,4,0,-0.7993031451532684,39,0
4,2.0,7.0,4.0,3.0,3.0,2,1,-2.155780657952111,39,0
2,2.0,6.0,3.0,8.0,0.0,2,1,0.11659708108314121,39,0
3,4.0,12.0,3.0,9.0,2.0,4,0,-0.7749005621983156,39,0
4,1.0,11.0,4.0,3.0,1.0,4,1,-1.2690776359232014,39,0
3,5.0,6.0,3.0,9.0,1.0,4,1,-1.5604011454093898,39,0
1,7.0,14.0,4.0,10.0,0.0,4,1,1.2513560007897915,39,0
5,6.0,7.0,4.0,4.0,0.0,2,1,1.7668325188130272,0,0
1,3.0,8.0,3.0,10.0,1.0,4,1,-0.06916146849218643,35,0
4,4.0,7.0,3.0,7.0,2.0,4,1,0.9829565281176669,39,0
9,2.0,11.0,7.0,4.0,5.0,4,0,1.409709147618087,39,0
2,3.0,9.0,0.0,5.0,1.0,4,1,0.2193704794933045,39,0
2,0.0,7.0,6.0,6.0,1.0,4,1,0.02992756399416789,39,0
1,4.0,11.0,6.0,6.0,0.0,4,1,0.5402943157321506,39,0
6,2.0,14.0,4.0,4.0,0.0,4,1,-0.11383070421712072,39,0
1,4.0,8.0,9.0,13.0,2.0,4,1,0.13105439031766603,39,0
4,5.0,9.0,5.0,12.0,1.0,4,1,0.31576112961182246,39,0
3,3.0,9.0,2.0,4.0,3.0,4,0,-1.2804080028092661,39,0
5,4.0,9.0,1.0,7.0,2.0,4,0,1.136437743568558,39,0
4,2.0,8.0,4.0,4.0,1.0,4,1,-0.18722929625741042,39,0
2,3.0,8.0,5.0,6.0,2.0,4,1,-1.0470207127361548,39,0
4,4.0,7.0,0.0,7.0,3.0,4,1,0.2830608176969053,39,1
5,8.0,14.0,3.0,9.0,0.0,4,1,-0.8194025949457298,39,1
2,3.0,10.0,0.0,11.0,0.0,2,0,0.13425754641509607,39,0
2,4.0,7.0,4.0,7.0,0.0,2,1,-2.425183056559988,39,0
5,4.0,11.0,2.0,4.0,0.0,4,1,0.9680952007489881,39,1
3,2.0,4.0,4.0,4.0,1.0,4,1,-0.8585487739086666,9,0
4,7.0,7.0,1.0,5.0,0.0,4,0,0.009848644940477547,39,0
6,3.0,11.0,4.0,1.0,5.0,4,0,-0.829951139026958,39,0
3,4.0,7.0,2.0,5.0,2.0,4,1,-0.07726497904570973,39,0
2,7.0,11.0,3.0,12.0,1.0,2,1,-0.8422213267159612,39,0
3,1.0,11.0,5.0,7.0,0.0,4,1,1.6780127487396679,39,0
3,4.0,15.0,3.0,3.0,2.0,4,0,0.015336856670848248,39,0
1,3.0,10.0,5.0,2.0,1.0,4,1,1.4921418964609032,26,0
2,1.0,12.0,4.0,6.0,0.0,2,1,1.5692183078202837,26,1
4,4.0,10.0,3.0,6.0,0.0,4,1,0.2949858931747558,39,1
4,2.0,10.0,6.0,5.0,4.0,4,0,0.5814888591368012,8,0
2,7.0,16.0,6.0,7.0,0.0,4,1,0.9757355992423271,39,0
3,0.0,10.0,8.0,3.0,2.0,4,1,0.41692968153379484,39,0
1,4.0,11.0,5.0,7.0,0.0,2,1,0.6184413331566081,39,0
4,4.0,17.0,4.0,10.0,0.0,4,1,1.217456622472481,39,1
2,9.0,9.0,7.0,16.0,0.0,4,1,-1.2396543015315153,39,0
4,4.0,11.0,4.0,7.0,2.0,3,0,-0.21835378813225503,39,0
4,4.0,8.0,1.0,7.0,1.0,4,0,0.351594347102116,39,0
1,4.0,6.0,5.0,8.0,1.0,4,1,-0.15789516477963855,39,0
5,6.0,10.0,3.0,6.0,1.0,4,1,0.5286623079986039,39,0
4,7.0,7.0,5.0,8.0,2.0,1,1,0.17774444886571344,39,0
5,2.0,13.0,2.0,7.0,3.0,4,0,-0.23416453987451608,39,0
3,2.0,9.0,4.0,6.0,0.0,4,0,-1.4823821137182394,39,0
3,2.0,9.0,3.0,6.0,1.0,4,1,0.8161060975031933,39,0
3,2.0,16.0,7.0,4.0,1.0,4,1,-0.7785534246732697,39,0
3,2.0,11.0,1.0,7.0,3.0,4,1,-1.1566476973078446,26,0
5,2.0,13.0,6.0,4.0,0.0,0,1,0.47169953134105613,39,0
5,6.0,3.0,3.0,4.0,2.0,4,0,-0.3214319955201391,39,0
3,4.0,10.0,3.0,6.0,1.0,4,0,0.44607745405787336,0,1
1,0.0,11.0,1.0,8.0,2.0,4,1,-0.11797248313890402,39,0
4,2.0,12.0,6.0,8.0,1.0,4,1,-0.39747536879732037,39,0
7,2.0,5.0,3.0,5.0,0.0,2,0,-0.33501184051407323,39,0
5,4.0,10.0,1.0,10.0,1.0,4,1,1.881380329339767,39,0
1,4.0,7.0,1.0,5.0,5.0,4,0,0.14908979124929478,39,0
1,1.0,12.0,7.0,6.0,8.0,4,0,-0.2664380962438666,39,0
5,5.0,14.0,4.0,11.0,1.0,4,1,0.4259477400320895,39,0
6,4.0,9.0,2.0,7.0,0.0,4,1,0.09692000861454242,39,0
3,4.0,8.0,3.0,6.0,2.0,4,1,-0.5314011804288765,39,1
3,3.0,16.0,5.0,11.0,0.0,4,1,0.7820780144138334,39,0
5,4.0,14.0,3.0,4.0,0.0,2,1,0.6583774090631496,39,1
1,0.0,8.0,5.0,4.0,2.0,4,1,-1.4006165448691161,39,0
5,5.0,14.0,9.0,10.0,2.0,4,0,0.9008931056171265,39,0
3,5.0,21.0,4.0,11.0,2.0,4,0,0.34838042098087685,39,0
4,7.0,11.0,4.0,12.0,0.0,4,1,0.15867374482263435,39,1
2,2.0,6.0,3.0,4.0,1.0,4,1,1.2169759196285197,39,0
1,4.0,12.0,7.0,7.0,2.0,4,1,0.16148269587951886,39,1
2,3.0,7.0,3.0,5.0,0.0,4,1,0.021706144207345415,39,0
4,6.0,11.0,4.0,10.0,0.0,4,1,0.7812170101331839,39,0
5,5.0,5.0,1.0,6.0,0.0,4,1,0.00025584489212946565,39,0
3,2.0,9.0,5.0,3.0,2.0,3,1,1.281392272513974,39,0
3,1.0,12.0,6.0,3.0,1.0,4,0,0.29864145480768145,39,0
1,2.0,8.0,4.0,6.0,3.0,4,1,-1.312706599643352,39,0
3,3.0,10.0,5.0,3.0,1.0,4,1,-0.24043010565653566,39,0
1,5.0,7.0,1.0,8.0,2.0,4,1,-1.6704114944705126,26,0
1,4.0,11.0,3.0,5.0,0.0,4,1,0.49601286003615647,39,0
6,4.0,8.0,5.0,1.0,0.0,2,1,2.3928230111330215,29,0
1,2.0,10.0,4.0,4.0,0.0,4,1,-1.6297269879087952,39,0
3,2.0,17.0,7.0,3.0,2.0,4,1,0.502637675745684,39,1
3,8.0,9.0,2.0,6.0,0.0,4,1,-1.0511915157395098,39,0
3,5.0,6.0,1.0,8.0,0.0,4,1,1.4979423729621453,40,0
3,6.0,10.0,3.0,8.0,0.0,4,1,0.14825758994862823,39,0
3,6.0,16.0,5.0,7.0,1.0,4,1,-0.3022871295940639,39,0
3,3.0,16.0,6.0,8.0,0.0,4,1,2.046971616513271,39,1
2,3.0,11.0,1.0,6.0,1.0,4,1,-0.05559629873772981,39,0
4,1.0,9.0,4.0,3.0,1.0,4,1,1.3096896997080552,39,1
2,6.0,13.0,5.0,6.0,1.0,4,0,0.7213848333107185,39,1
2,10.0,10.0,1.0,16.0,0.0,4,1,0.04963330361248125,39,0
1,4.0,7.0,4.0,6.0,1.0,4,1,-1.0509938620669848,39,0
2,6.0,6.0,2.0,12.0,3.0,4,0,0.880463323793305,39,0
5,4.0,6.0,5.0,7.0,0.0,4,1,-1.0218205870883263,39,0
4,5.0,13.0,3.0,9.0,1.0,4,1,-0.7740284302405649,39,0
1,4.0,8.0,4.0,5.0,1.0,4,1,-0.8806212284459445,39,0
5,3.0,12.0,6.0,7.0,0.0,4,1,1.7430042576171734,39,1
5,4.0,10.0,6.0,5.0,1.0,4,1,0.18324631026922067,39,0
5,2.0,8.0,5.0,3.0,0.0,4,1,0.5996446289771009,30,0
1,4.0,9.0,0.0,4.0,1.0,1,1,0.22323524097143477,39,0
1,5.0,8.0,2.0,5.0,3.0,2,1,-0.46152610375014635,39,0
2,12.0,12.0,3.0,20.0,0.0,4,1,1.6887446008283598,39,0
1,6.0,11.0,2.0,9.0,2.0,4,1,-0.7293807042145188,39,0
1,3.0,10.0,5.0,5.0,0.0,4,1,1.5480966247627095,39,0
3,5.0,11.0,4.0,10.0,2.0,4,0,2.8142915173062995,1,0
2,4.0,8.0,1.0,7.0,0.0,4,1,-0.6049633475316452,39,0
7,9.0,10.0,0.0,11.0,0.0,4,0,0.004351040611325255,39,1
1,1.0,5.0,5.0,3.0,2.0,4,1,-1.8736142267673705,39,0
4,3.0,11.0,5.0,5.0,1.0,4,1,-0.07986193446962692,39,0
1,3.0,7.0,4.0,2.0,4.0,4,0,-0.3251227614684794,39,0
4,6.0,13.0,7.0,10.0,1.0,4,1,1.3038933844981297,39,1
1,9.0,14.0,4.0,15.0,0.0,4,1,1.7833666121791794,39,0
2,3.0,5.0,6.0,6.0,2.0,4,1,1.2312271633184961,39,0
6,7.0,4.0,5.0,6.0,2.0,2,1,0.4465722996551122,39,0
4,5.0,10.0,4.0,14.0,3.0,4,0,0.5564762382729195,39,0
2,5.0,14.0,2.0,8.0,3.0,4,0,0.12045445885421191,39,0
1,5.0,11.0,4.0,4.0,2.0,4,1,-0.7078211132154588,39,0
1,5.0,13.0,5.0,7.0,2.0,4,1,-0.614537084287001,39,0
2,3.0,7.0,5.0,7.0,0.0,4,1,-1.7997326749433216,39,0
3,4.0,10.0,3.0,7.0,0.0,4,1,-0.2777775445377654,39,0
5,5.0,8.0,4.0,4.0,1.0,4,1,0.13631524669786474,39,0
5,0.0,9.0,3.0,3.0,1.0,4,1,-1.1254075343016992,39,0
2,7.0,5.0,2.0,10.0,1.0,4,1,0.4666976820320558,39,0
5,1.0,13.0,6.0,3.0,1.0,2,1,-0.07080965725611515,26,0
2,2.0,6.0,3.0,6.0,4.0,4,0,-0.7473440537768008,39,0
2,1.0,9.0,4.0,4.0,1.0,4,1,-0.47986913892569955,39,0
1,1.0,12.0,4.0,10.0,0.0,4,1,1.0592162310350444,39,0
1,5.0,9.0,4.0,7.0,0.0,4,1,1.2058172504399487,39,0
4,1.0,9.0,3.0,4.0,0.0,4,1,0.6817152508080642,39,1
1,4.0,19.0,3.0,9.0,0.0,4,1,0.37099762970696987,39,1
5,5.0,7.0,3.0,4.0,0.0,1,1,-1.7823399728013933,39,0
2,3.0,15.0,3.0,6.0,0.0,4,1,-1.7886264054983423,39,0
3,3.0,12.0,7.0,5.0,2.0,4,0,0.3323680266600705,39,0
5,9.0,9.0,4.0,5.0,2.0,4,0,-2.051317123135351,39,0
3,3.0,13.0,2.0,8.0,0.0,2,0,-0.5738720380510234,39,1
6,6.0,5.0,4.0,9.0,0.0,3,1,0.4938410014542547,39,0
4,5.0,13.0,3.0,8.0,4.0,4,0,-0.13299267547935525,39,0
5,2.0,12.0,4.0,2.0,1.0,4,1,1.0688240928279988,39,1
3,3.0,9.0,5.0,11.0,1.0,4,1,0.2762821774029163,39,0
6,3.0,13.0,1.0,3.0,0.0,0,0,-1.9381313447831987,39,0
1,3.0,10.0,2.0,2.0,1.0,0,0,-1.4096567858284366,39,0
2,9.0,16.0,7.0,15.0,2.0,4,0,0.18687738168804907,39,0
3,2.0,6.0,3.0,3.0,2.0,4,1,0.10041120901394585,39,0
4,7.0,12.0,4.0,7.0,1.0,4,1,0.4015273343807232,39,1
1,6.0,12.0,8.0,7.0,0.0,2,1,-0.7204737478834398,39,0
5,2.0,6.0,4.0,2.0,4.0,1,0,-2.159034681709821,39,0
2,4.0,9.0,3.0,11.0,3.0,4,1,1.5989725162703403,0,1
4,6.0,8.0,4.0,8.0,0.0,4,1,1.7738624879237312,39,1
4,6.0,18.0,9.0,9.0,1.0,4,1,1.5937103633481677,39,1
4,2.0,15.0,3.0,7.0,1.0,4,1,-0.6511449806116504,39,0
2,5.0,18.0,5.0,7.0,0.0,4,0,0.9688613532290121,39,0
5,3.0,10.0,2.0,6.0,1.0,4,1,0.08809882838306882,39,0
6,2.0,8.0,6.0,3.0,0.0,4,1,1.8604060013208756,0,0
1,6.0,6.0,6.0,9.0,1.0,4,1,-0.5134866962226371,39,0
4,3.0,8.0,3.0,6.0,0.0,4,1,-3.0029520655682536,39,0
4,4.0,15.0,7.0,8.0,1.0,4,0,-1.2950819709203258,39,0
4,6.0,10.0,3.0,9.0,1.0,4,1,2.1904706250809785,39,1
4,6.0,8.0,2.0,4.0,0.0,4,1,-1.0618546983339119,39,0
4,2.0,12.0,4.0,9.0,0.0,4,1,1.9977087446053758,39,0
3,4.0,14.0,6.0,4.0,0.0,4,1,2.292635964596098,39,1
2,6.0,7.0,4.0,6.0,3.0,4,0,2.1605593512121555,39,0
3,3.0,6.0,3.0,6.0,5.0,2,0,-1.5616102719690068,39,0
3,6.0,9.0,5.0,6.0,5.0,4,0,-1.446949028383369,39,0
9,5.0,5.0,3.0,6.0,2.0,4,0,1.3157060972375634,39,1
5,6.0,9.0,2.0,10.0,1.0,2,1,0.6542267192059463,39,1
1,6.0,15.0,3.0,8.0,0.0,4,1,-0.3929164094344639,39,1
