"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeaklabel","oldpeak0","slopethalach","slopeoldpeak","ca0","thalsex","thal0","labelthalach","labelexang","labelca","labelthal","label0","lp__"
"104",-0.30215422092918,-0.32115365494995,0.315442425876251,1.74377103604846,-0.0311477654985675,0.8478323892329,-0.120824090908894,-0.00100633665758485,-0.0268930837050419,5.25776688252327,0.147552189120726,0.422709581988578,0.679378059909408,-2.33751820705654,-0.0766663741774979,1.13878380591462,-2.28555154780949,0.58999103275422,1.35372054139316,-0.0972496372196789,0.0924647930380952,0.9319833292302,0.384985854175276,-0.872004054604224,178988.614181635
"105",-0.311026636806652,-0.224281812882529,0.318236937208003,1.73017159313315,-0.0320161581205984,0.755398141898978,-0.0918336221238647,-0.0008799592365309,-0.0253415541785256,5.25886630023251,0.181133465440604,0.421801490152368,0.598196729031397,-2.16684711394831,-0.0846641070497814,1.03928718349728,-2.3802385268244,0.504483300260593,1.40618810219427,-0.0683903676426113,0.132549122877617,0.925244705652794,0.252273890224944,-0.868953758996362,178988.586251914
"106",-0.278206207724096,-0.274850528942889,0.286360888898235,1.74772781043589,-0.0336124574883974,0.790133311357112,-0.122795734401933,-0.000892285479155047,-0.0260364228206648,5.23069587742457,0.16229550156599,0.431391012102718,0.590415313047852,-2.14433480945322,-0.0587435164439792,1.11124136891271,-2.22188719039068,0.546038921017759,1.41682999913401,-0.0772963686214489,0.136475226990409,0.936668880972832,0.387812617686476,-0.860386056021031,178985.962807126
"107",-0.232610556535305,-0.26653456331845,0.301365785685946,1.7843199716296,-0.032420626280791,1.03670719102258,-0.178932283107451,-0.00121508321586095,-0.0323939407355583,5.25305508924859,0.143484785025178,0.434689519565655,0.711070602629694,-2.03970557211587,-0.0805384028670263,1.06666756220794,-2.40988692966126,0.498545196563164,1.3942173941773,-0.0781196084331754,0.123730319125769,1.10807293365591,0.419649327869071,-0.876711955502374,178987.78649477
"108",-0.281175199772203,-0.403072626999382,0.323026540510099,1.76469757779683,-0.0316421622351455,0.83447483673911,-0.194814317129955,-0.00119557497747579,-0.0274154682333069,5.24723217134164,0.0705237543254715,0.416682299252081,0.827569030940882,-2.20411084731077,-0.0671302018513713,1.00626794631622,-2.60606878128349,0.681886512028775,1.4539438125392,-0.0911099747505008,0.221844471231605,1.21047260499701,0.381985078402256,-0.890226351513221,178986.304500826
"109",-0.300585124772098,-0.229905089992692,0.344385947176847,1.70738854592173,-0.0290693775308423,0.754271615777938,-0.225338243013926,-0.000672384028520832,-0.0252583503596333,5.22787119123663,0.0923252746484786,0.407520585826177,0.947695698134866,-2.12676452311322,-0.0655309969082282,0.964765954235061,-2.64865436500337,0.476737847594668,1.37505804873461,-0.0813582136748557,0.144893612793722,1.07920467472415,0.451907133863504,-0.913565964642361,178988.320282522
"110",-0.337904097680226,-0.378590319368052,0.400269736758413,1.69964647481795,-0.0305507520172404,0.940097902050177,-0.223858988451345,-0.000686836870909493,-0.0291430670368497,5.23256954569464,0.096683720838101,0.400844236915714,0.938229225339806,-2.25718425094863,-0.0686737262092028,1.1134454184301,-2.87341170865672,0.703220700144651,1.42761849920928,-0.0832427201577123,0.128667332155861,1.06523158487786,0.37640523989356,-0.931385076209453,178991.106873554
"111",-0.315937043732833,-0.173202720270132,0.311648150455494,1.75797308186288,-0.026952755986656,0.850471049987738,-0.134658271325304,-0.000937480475343095,-0.0273174863215704,5.22348633250146,0.210350621727867,0.391289698279618,0.816095793343784,-2.17326424464125,-0.070247232355856,1.0513067701408,-2.47946264932611,0.443257814418041,1.36767296403244,-0.0851250780271801,0.0990455501653589,1.22395115337657,0.338525856873437,-0.923927885680277,178992.691342784
"112",-0.334733205346605,-0.230024458196142,0.285397269076931,1.78792207480521,-0.0252789230344397,0.749346337843476,-0.146564815030627,-0.00134101980288471,-0.0250063572627186,5.23194330310809,0.172960802655008,0.400042538548251,0.756570710169392,-2.11373037556373,-0.0788167350739543,1.01004897484398,-2.39197093788939,0.500795228983512,1.45367269265029,-0.079852122328998,0.146609985165986,1.19139456782588,0.256927679710752,-0.92402446331715,178990.882673806
"113",-0.380248319944695,-0.263114380218802,0.319284651089024,1.79170936596441,-0.0313981821119267,0.890066978273811,-0.123003263911146,-0.00128567019959373,-0.0283245767904133,5.25612913221099,0.12898256997431,0.402848075870471,0.896115862303895,-2.20035118539264,-0.0740781754242316,1.02658931459354,-2.5543124303407,0.559761873055337,1.34147707988185,-0.0793115455648493,0.12903974381919,1.17726031107413,0.443321255365528,-0.935455228613368,178989.139216148
"114",-0.366510741506251,-0.247884872341196,0.315656450852029,1.84167578783016,-0.0358695576604121,0.818599064276871,-0.210647519642953,-0.00170125518469497,-0.0271812939499365,5.23948117740653,0.145461231219524,0.418723430375045,0.866361627836357,-1.7615512270726,-0.0634854244658878,0.827937126814518,-2.51762289736603,0.524474566426516,1.44508004298943,-0.0681343363903683,0.175922422787412,1.10298910270467,0.255408500874975,-0.942687849300743,178989.72562769
"115",-0.336990898711523,-0.239034830108979,0.33782757643497,1.8252467443122,-0.0268606491833843,0.871059355581369,-0.219901365541058,-0.00151473474762587,-0.0274939567493657,5.23911344957222,0.109153687248294,0.403177944609157,0.828084629052212,-1.84005532745105,-0.0820593327111063,0.960775761369398,-2.56314815271113,0.518891338340383,1.39369037617489,-0.0676324341804664,0.174803556614233,1.13516521964977,0.28611427834786,-0.92564669101529,178988.457175776
"116",-0.259423807219186,-0.323154527776175,0.351066170439407,1.8048062360754,-0.034133564793781,0.788212950613927,-0.229628188935938,-0.00165630391149609,-0.0262547208817133,5.25368855687872,0.206994913660404,0.416850842563543,0.886343429340904,-1.73988904301732,-0.0742229187744941,0.904689908353681,-2.60190142697899,0.539554275467373,1.37439959093548,-0.0767516233242859,0.206244730624613,1.02675027491026,0.282324268228123,-0.943547346824631,178988.366359008
"117",-0.270927084970727,-0.232096143585236,0.33998926832776,1.81425345620473,-0.0349594117337748,0.784102303308894,-0.0853970919743283,-0.00178316104175989,-0.0263814672332506,5.23615100198091,0.222428355447831,0.423886077048153,0.86619578508134,-1.72509926387235,-0.061006277288887,0.83255360564845,-2.58987346966579,0.440362322338919,1.38884451060847,-0.0902232385519509,0.209823689059893,1.09655394924127,0.308675976247542,-0.958465268789574,178986.903887232
"118",-0.344442376664493,-0.256026439747008,0.326005094171396,1.81766553492341,-0.0228379124182797,0.766495025074082,-0.118091651879055,-0.00145658678044125,-0.0250961299182855,5.22238002057848,0.1913710185977,0.417236198955343,0.841369200678133,-1.85808582276101,-0.0740230905787112,0.880664623409028,-2.52743078582424,0.562430089765527,1.4265508671605,-0.0788610361489186,0.174081317026593,1.08803945747541,0.248667099361014,-0.95642075097287,178990.203539602
"119",-0.346990490497771,-0.366275897178892,0.312269948848062,1.81824149155003,-0.0327629803883293,0.68947791851059,-0.130250259623736,-0.00135437373358053,-0.0231498259481611,5.23242138516824,0.0938344786551462,0.415226831702732,0.855113151557832,-1.90394676629994,-0.0669564111653526,0.900273442658009,-2.49082067555147,0.650615161806747,1.36895207121201,-0.0750878656769281,0.127028157735088,1.16976581469098,0.390357678947587,-0.96236212109723,178990.638996797
"120",-0.27322802020062,-0.164330270902905,0.354167547372035,1.81530298542243,-0.034892250126986,0.719356329636847,-0.156852136774398,-0.00151113434813231,-0.0254173630801593,5.24204793234743,0.213625229086143,0.436331335495443,0.740567004294894,-1.82212394315967,-0.0683102897149682,0.857583135811496,-2.6262533236947,0.438160817569236,1.3963268798703,-0.0687186933643268,0.132162885966498,1.17411581819934,0.285397380663013,-0.964860028368281,178988.469929395
"121",-0.272376706691491,-0.332921777867069,0.337868255529424,1.77007056172888,-0.0305733397290717,0.747491120931783,-0.182790467693426,-0.00112417352233442,-0.024865145798517,5.23550007048462,0.206288495367209,0.471548849241871,0.847263729452307,-1.96285317638103,-0.073160391258967,0.965392309549479,-2.66347710646741,0.659535437051357,1.35098583368309,-0.0980219727912015,0.197012558013093,1.11251624037429,0.374063730882433,-0.955274062517064,178989.261246352
"122",-0.285675258754116,-0.226222351489291,0.342867730059237,1.77801310892779,-0.0355066150836222,0.869693028095083,-0.171967631895874,-0.0011595435027147,-0.0281131011596453,5.24564786954181,0.0814282449510189,0.472179247761992,0.686236529782445,-1.9674284379574,-0.0695428655951052,0.974389323300846,-2.59544016818166,0.446760607154819,1.43337640948011,-0.0671358057015484,0.214568866523301,1.01425552630577,0.309736145529984,-0.934005138551177,178990.926673157
"123",-0.300640452450815,-0.292980784132717,0.340372478279618,1.74780929908824,-0.0337145035758375,0.78105613719077,-0.173894977136367,-0.00100076415588814,-0.0271702223585412,5.23821892197009,0.144043826232359,0.459086353478773,0.713570418832181,-2.13013555646961,-0.0659019744910335,1.03298898346212,-2.54615989840538,0.58617184553172,1.38877741814152,-0.0961482672365083,0.223760991155713,1.03092386130239,0.312112709556314,-0.952945530805528,178993.077277119
"124",-0.279768659299731,-0.291329718263134,0.336869476209637,1.79198749953949,-0.0386411897809606,0.901292127630177,-0.124196296798525,-0.00164196343826069,-0.0301485522588635,5.27082761011369,0.155886127828979,0.463203920145648,0.757927840781177,-1.98300516830881,-0.0784976464625327,1.00081706822186,-2.39599572014337,0.551464070720416,1.36911094387702,-0.0709357214076611,0.218580049555041,0.981349166152928,0.361840659983128,-1.00620830122552,178990.254293227
"125",-0.278957937444752,-0.314097241147657,0.315530710111451,1.79230126248495,-0.0345777879855957,0.940698018202869,-0.142523707529469,-0.00114028406779185,-0.0314605149025939,5.25119513924544,0.162403143828358,0.461964810140106,0.728619474836381,-1.95992495849181,-0.0732132204205992,0.978706376019644,-2.42648329431171,0.601275662995692,1.35457616497335,-0.075009898181216,0.215719320798247,0.939995714766871,0.349592217891229,-0.9922023547479,178992.981821634
"126",-0.201969314544294,-0.174769613326896,0.317565325139587,1.79645432842575,-0.0300422838167939,0.879870611236772,-0.148806899136779,-0.00134135137031705,-0.0282845196933518,5.23002523558377,0.137245569419723,0.44276016422322,0.837278311744966,-2.03274165411962,-0.0712516642506085,0.996920616211633,-2.5025565454549,0.430793231601057,1.40877947045861,-0.0898392570307917,0.252232203937228,1.09732586203641,0.279570032834111,-1.00773417175515,178993.920991363
"127",-0.170413109131682,-0.336517540420929,0.313589714984553,1.7847665560254,-0.0272540232273424,0.891741330380386,-0.162845015857593,-0.00113619326571017,-0.0285909469164863,5.22249388228474,0.12725765545228,0.436207070807462,0.944181964927443,-2.02116133836096,-0.0698584491180959,0.995257155002096,-2.49603515166412,0.570441648128913,1.34965162559504,-0.0944257587797202,0.2612199548962,0.986709596354867,0.410545249498136,-1.01942653867718,178993.278835494
"128",-0.182041547210153,-0.327285346162885,0.322638453632246,1.82110278618981,-0.0272037787477709,0.785053266262514,-0.19271633071612,-0.00136960262833217,-0.0262206240449265,5.21999582316776,0.159159817717994,0.441887470925535,1.00720697770173,-2.15469180444323,-0.0660124177856727,1.04650564240105,-2.5480724914875,0.536302075084993,1.43750266644954,-0.0918786312372581,0.266090051502194,1.03118698789429,0.262901567386609,-1.03043093597585,178994.337342153
"129",-0.197719009486468,-0.259945308317382,0.312119313962894,1.77953036172853,-0.0302803254036871,0.997672197358736,-0.11158639881805,-0.00129488223399008,-0.0310644106513961,5.22693745068155,0.205546129992316,0.436643132998434,0.917986569538814,-2.25810851094548,-0.0608517474740978,1.11401531044145,-2.58794237562568,0.550633335788675,1.34471039555343,-0.0970290603684393,0.229828525246778,1.30036764522992,0.396321882696445,-1.05205988843455,178993.203950548
"130",-0.214493867568193,-0.348954446997513,0.317663948242883,1.77061384669532,-0.0306014663072303,0.991225061717948,-0.0594835624865083,-0.00124386298208169,-0.0308534670950457,5.23501541751292,0.167036561903228,0.435919927943516,0.897902101635981,-2.2402915877084,-0.0683066572891455,1.08080986590952,-2.58929062589722,0.598902281513031,1.34997291846861,-0.0756107271371864,0.221266899695789,1.29262393448965,0.407989891056737,-1.06230775934311,178993.120756305
"131",-0.254548900995222,-0.309301260848814,0.353365325044226,1.78845145282379,-0.0322096784787703,0.861290027293181,-0.0163851312992244,-0.00123966704765754,-0.0270275060859551,5.23006028066251,0.125803734825121,0.434612056590943,0.721746470461414,-2.23333717979146,-0.0675386500629608,1.08915291974523,-2.75937910930351,0.559701479409509,1.47609317430254,-0.0798277647125768,0.230832064680852,1.21657452811185,0.261801425728106,-1.0475407713214,178991.305412019
"132",-0.252250983749243,-0.353210567418122,0.357694856423307,1.78296308993895,-0.0333473672060939,0.8921569425052,-0.0848320175914042,-0.00118247317517401,-0.0289815035746945,5.24141616994542,0.103560977006689,0.435614941854318,0.699127234643242,-2.23995296379144,-0.0654663166143241,1.10908096958507,-2.77596480445621,0.64887536898131,1.48010003058282,-0.0891244120497914,0.22915020868245,1.25254224991326,0.290034112935045,-1.04727880507666,178993.093946349
"133",-0.287399745791155,-0.216382667104747,0.382761750475659,1.77034191157351,-0.0331425279846223,0.767230479603644,-0.0329921630851309,-0.00116763828371444,-0.0268653770866575,5.25826202018871,0.116653815111207,0.441100989616652,0.816916304518557,-2.14431888909968,-0.0746926167340748,1.05263277919908,-2.94673731492757,0.494950614345414,1.42297980524908,-0.0866954358125825,0.230189074704629,1.05845220769054,0.284498335382486,-1.04092392640011,178990.816963867
"134",-0.299094158338475,-0.289274749963512,0.379584391995764,1.743803378887,-0.0272763730036372,0.666177597287369,-0.21801245339267,-0.000986575247234777,-0.0243071931246895,5.24539663716021,0.116844925383629,0.445285459696798,0.832679076449127,-2.1201257395185,-0.0798223671740838,1.03318807041856,-2.95693299608006,0.575578841075083,1.49593274637248,-0.073126454169445,0.199155186251391,1.10635442165489,0.209119166986685,-1.030485993104,178984.590659827
"135",-0.357071491995593,-0.28016826267553,0.44812722124943,1.78597410749985,-0.037471913012728,0.911513547104291,-0.0400654943764064,-0.00133650257827264,-0.02899539921785,5.22802168883795,0.170039479285226,0.449389434533823,0.903587084461673,-2.09625576288841,-0.0555227454621092,1.02625187878781,-3.14511787405115,0.558262885741868,1.30708275751976,-0.0677294230696341,0.278378108190247,1.01869812996577,0.511997436867906,-1.04798183824885,178984.789404346
"136",-0.366021144333585,-0.20071678886626,0.452224727670372,1.80571703147098,-0.0360230978593993,0.953488978994197,-0.0786954468994213,-0.0012216615446219,-0.0307467946526567,5.2663900696181,0.187395745422195,0.436709826186605,0.922767062150563,-2.07455639271385,-0.0801610204176256,1.01621137717342,-3.19362018923087,0.47358823187829,1.45197563486269,-0.0525718440633019,0.261823323362677,1.06315837236295,0.270600237205403,-1.05699499736008,178989.08405005
"137",-0.3382752017963,-0.2180353505611,0.472314481505534,1.81260338716794,-0.0238744482847212,0.903025790691867,-0.0672760954010923,-0.00160278220115454,-0.0308358008248537,5.236502471082,0.270096492294206,0.454604387152357,0.882401970994188,-2.1805192252644,-0.085890549949633,1.06179028400509,-3.27633201954996,0.548520132027006,1.28006498265913,-0.083650403827447,0.269063350433489,0.979086139925494,0.452972441102333,-1.05821287355249,178981.863282515
"138",-0.328801483670282,-0.32580320093396,0.460525820962072,1.794049476429,-0.0326482463567458,0.920287685362791,-0.0456861970916066,-0.00101157183543609,-0.0309098975529949,5.23696356674155,0.175269461659337,0.447659415309485,0.801499276771867,-2.21460142294307,-0.0717885299468174,1.07116709712634,-3.21368307523889,0.555069149535449,1.40271781951904,-0.0778667304149846,0.265060981320464,1.09305142222379,0.333700121749694,-1.04127424629523,178989.978229709
"139",-0.342034096469095,-0.271297223867243,0.44688138880904,1.8047911788882,-0.0395250893425234,0.798931569492094,-0.0541085527756584,-0.00158369270779783,-0.0268284103334974,5.2315125658758,0.167804784522748,0.461732277255879,0.854061700083356,-2.1423006465537,-0.0540750597582794,1.04686576079356,-3.10035932444766,0.655124255102306,1.38926962368459,-0.077066780391867,0.269317850016036,1.00565235336566,0.366650553983911,-1.08635363841835,178987.404379745
"140",-0.194670246719307,-0.231673099744703,0.41952227484576,1.83433201312791,-0.0307833668858872,0.698844020251256,-0.184059774689163,-0.00141820918514783,-0.0245383765726889,5.21145930237778,0.133878069505945,0.455656322176536,0.7893383490521,-2.07426868325174,-0.0494167997329474,1.00567832126633,-2.89324632738185,0.521564405907989,1.37847080960677,-0.0883549000976196,0.310463336638047,0.908584598777417,0.318016307340043,-1.09031105818868,178990.238694149
"141",-0.173125259042171,-0.266762021919766,0.371586816168707,1.86383819522082,-0.0364349062346425,0.909474076808567,-0.142027548007801,-0.00183767738506662,-0.028117403229113,5.25307784105432,0.137265994182471,0.432391237558359,0.925858850387506,-2.18630366588679,-0.0677098219244514,1.0801354605965,-2.83485483384074,0.544138851599073,1.40252961741769,-0.0936943883674282,0.285538037275274,1.11080304488292,0.308042463462599,-1.09117701796854,178996.628221797
"142",-0.175181803752451,-0.297696101381412,0.369641275971066,1.86208053438006,-0.0299857599412785,0.924099756835418,-0.12552270325907,-0.00168447831443436,-0.0285310046391086,5.23415760009071,0.124093323637207,0.432663417541489,0.917450966661666,-2.19243503280001,-0.0687536077462286,1.06177862715924,-2.82510877638003,0.57019653738942,1.40954420734146,-0.0973788584978896,0.284273418696564,1.1145603505979,0.322427928153812,-1.09156510566292,178997.514843461
"143",-0.112749361086392,-0.463617214907821,0.382433062233398,1.85156221823445,-0.0230743845995606,0.905563150098481,-0.112322649125312,-0.00163005197704253,-0.0282172498847813,5.2182725952618,0.110141654376595,0.427973405677413,0.762203987596677,-2.32541367658879,-0.07411552206487,1.13002039017478,-2.81644856309786,0.784323716775664,1.42618221744216,-0.0835966224820938,0.304425265575909,1.16515544823803,0.326658582088702,-1.10695073442287,178991.930761357
"144",-0.106817621064731,-0.147135550470282,0.400732180879761,1.89540432581759,-0.0295685907094925,1.15115474654254,-0.206423927213676,-0.00195266729431221,-0.0337147414384866,5.2354304498339,0.100914559719377,0.433405187450693,1.00101134363088,-2.29768635849444,-0.0701112877497876,1.11750867880162,-2.85927273867108,0.385056972852774,1.39176618767138,-0.0924876136237462,0.294098249549268,1.14635800052829,0.366636503199654,-1.10334542793668,178990.933209169
"145",-0.0734806278089506,-0.362967672501504,0.396990016210777,1.91917289818082,-0.0353127574398242,1.01281797662094,-0.24857673374226,-0.00205123271993263,-0.029996851729821,5.25109565973536,0.169240853775639,0.426891781420996,1.12298398717757,-2.24113270898933,-0.0767074404251977,1.06988862142105,-2.77130337379671,0.588193398019167,1.37927793685188,-0.0609359018455297,0.247754057300473,1.04887670194833,0.296232861488574,-1.08320618833145,178990.604442847
"146",-0.0619067156625751,-0.355181754244366,0.385221294148986,1.855394770164,-0.0274611874214788,1.05763721160724,-0.243915989884861,-0.00159235226955794,-0.0315780833195416,5.21954713761453,0.22381846499226,0.406280536105819,1.04783580374965,-2.28126911531034,-0.0623324882622187,1.12843568671054,-2.88276730339376,0.618663782582146,1.39817470993119,-0.105435208118808,0.228802862236536,0.949963800774482,0.270862112281087,-1.08752750773718,178990.11219433
"147",-0.0671755898526419,-0.424691012032713,0.383851049066541,1.91444609895336,-0.0374645269206068,1.05995520740578,-0.198763483550752,-0.00215076419194385,-0.031073409616457,5.26409262135629,0.176242453321647,0.40747376178816,0.905145373284535,-2.24586466574921,-0.0788536565849975,1.0722420179759,-2.77533934378934,0.651353508677538,1.38963633918426,-0.0541877975413947,0.249444246359592,1.04300658514143,0.36747584713442,-1.07484717898487,178990.924194655
"148",-0.0547487765652392,-0.24221334884701,0.402860942008763,1.91528388472902,-0.0292414906918472,0.888088141679064,-0.13520383828153,-0.00184528869197049,-0.0310354631742494,5.22086621328469,0.0872277799962435,0.418941558624525,0.794666413194393,-2.21411932347093,-0.0613329740171804,1.09463893694681,-3.07829316167104,0.437492260505716,1.42492960107645,-0.098122674551285,0.263861971493844,1.31903362825278,0.351752715200171,-1.05611194785227,178991.54427822
"149",-0.00693366865345582,-0.329795906364538,0.407113782299831,1.88617451026784,-0.0281562865847687,0.883160084730822,-0.122671782630069,-0.00152899696058957,-0.0296877128747371,5.23673174835684,0.101272068804808,0.407495254303898,0.769402705300996,-2.17185923179048,-0.0772463226843034,1.06267966613522,-3.119219222927,0.541736503578025,1.40740224974319,-0.0854429329439878,0.283759914080473,1.34088401622804,0.347019502732409,-1.06756101467742,178993.40860116
"150",-0.0657128116886226,-0.246726150886648,0.461664887613145,1.87613352598063,-0.039525327958411,0.778907924724627,-0.125694089390674,-0.00181801003285407,-0.0270789474125579,5.24978171152753,0.182414526181351,0.387461323788715,0.764607740699172,-2.07885912055287,-0.0609827384356356,1.00218138346657,-3.21822060966404,0.43491566118423,1.39438374224567,-0.0830612219746206,0.290612387218675,1.10440502972054,0.33603592926411,-1.05280202028781,178994.210001837
"151",-0.0474128513940902,-0.325826219357878,0.441629570787246,1.92765612728196,-0.0260048711453036,0.837427835719569,-0.0917639157896506,-0.00232006279940502,-0.0267863166881324,5.22748085648734,0.197295448137212,0.373526083554798,0.698065671072965,-2.08228177458224,-0.0749727276983671,1.01284593904574,-3.07982392184138,0.527233341187069,1.36088510289276,-0.0779336701301136,0.298365398099876,1.02609251417649,0.354270932585863,-1.0649826637201,178996.024214623
"152",-0.0681702142524143,-0.344555522754644,0.438106514532536,1.9478181411607,-0.0366846761492911,0.952627099396411,-0.0638251367414236,-0.00208626829947921,-0.0301825816906601,5.24898426670209,0.197080815934253,0.375709611931111,0.679228770757898,-2.05868129857385,-0.0674854187501218,0.995817128474557,-3.07291589254509,0.581822342584539,1.37248494010492,-0.0787029704643813,0.314027939519836,1.09830410069826,0.328414846628042,-1.07030075477157,178996.528712811
"153",-0.0591085628537641,-0.287894700312363,0.429194683434272,1.93702328851049,-0.0340768312137941,0.829361404345464,-0.0724422535409028,-0.00211028127757399,-0.0269866998759792,5.23863946633335,0.17869215469705,0.375246005956591,0.682271643148737,-1.99163585132028,-0.0610941810173143,1.0002717891213,-3.03623658790197,0.499105183128455,1.3963993964505,-0.0904274294989625,0.303251125151322,1.09843480830217,0.292089266567548,-1.0688254329947,178996.86693845
"154",-0.0711499865956078,-0.275079625750662,0.391481440670749,1.91864317599432,-0.0307996889091558,0.626245222777508,-0.106795886227119,-0.00228535564373496,-0.0224273577263931,5.2296472710168,0.226549965089367,0.380799686075695,0.890392608305234,-2.1345258287726,-0.0663792843930122,1.08446728334944,-2.93063024557648,0.517040809674205,1.31947853306742,-0.0874175918098043,0.321756265382147,1.18402197884559,0.358914298156546,-1.10859196401286,178994.957841646
"155",-0.064377084380402,-0.289966338826268,0.352764027135791,1.91277356041288,-0.0322065842007116,0.809162949460585,-0.127250214881378,-0.00184798939139716,-0.0259884910028384,5.25412479386416,0.177073613278221,0.370636842296905,0.798089702496266,-2.18210008077088,-0.0825199684475018,1.0191955159958,-2.71603602696641,0.539172164331394,1.43629489482718,-0.0773294265269414,0.257933362727589,1.21118594197432,0.292862518671492,-1.08835416046578,178994.01640987
"156",-0.0520366179245237,-0.407248410030576,0.302773476532799,1.91523134215531,-0.0371786057411346,0.928070910455342,-0.127379942370293,-0.00225687243867722,-0.029301018366714,5.26823446125788,0.0935407118550479,0.359865087854188,0.863494677413105,-2.12870645199347,-0.083260638837729,1.00185405390486,-2.4703677079431,0.637961047532311,1.39325417135918,-0.0681346026114735,0.262143308401398,1.18177095497255,0.308835894422122,-1.09884187935544,178993.423654926
"157",-0.0615116222301881,-0.190811886257472,0.266761402580854,1.93983502314546,-0.0283432151069133,0.897445939241342,-0.200153667076819,-0.00229393708839127,-0.029132808020506,5.24876590839359,0.184364643729557,0.367273561527421,0.876397352015174,-2.28926313328723,-0.0829945224897979,1.13249291839279,-2.27955742373878,0.383196664180639,1.38058014005618,-0.0996971082929483,0.376453860212931,1.27967601307296,0.301925989857446,-1.09635668726209,178991.12165087
"158",-0.0853020384899097,-0.24114633258842,0.28327029500832,1.90172720876027,-0.0336523812518087,1.00778406648064,-0.0449536081346193,-0.00199805793509736,-0.0309049548153834,5.26279390631381,0.222623047331501,0.35795318378795,0.911720502802002,-2.29167235794783,-0.0868078423541658,1.09123426380975,-2.34688013268818,0.422196292206274,1.40576004779875,-0.0690507556054146,0.385127394561944,1.23221385124236,0.284274634845369,-1.11711930381921,178991.243989375
"159",0.00245057879763302,-0.429630374937461,0.255762638224359,1.92247893411416,-0.0422685450612363,0.713314262494114,-0.0690871307289782,-0.00211965812531308,-0.0241414155864524,5.25896327584456,0.184537104953391,0.369423836695752,0.973260538205657,-2.37817571729602,-0.0601189575207722,1.18495894291982,-2.23137889737869,0.64446100452338,1.36795548975974,-0.071648186464244,0.401298013047287,1.15965314455018,0.368845445090696,-1.11657020470202,178992.312131213
"160",-0.0174747155373062,-0.290025371681389,0.253113317552934,1.96339094012225,-0.0455471968108126,0.487736940829948,-0.0833509609468523,-0.00221213231308069,-0.0188131115097501,5.29155772822983,0.122631580584281,0.372132049137678,0.945884345304793,-2.49729668890139,-0.0754417139415132,1.16327766256077,-2.13973330431418,0.543266950590156,1.42752644813503,-0.0614086910725533,0.364670810395081,1.12765402550703,0.332373324194697,-1.09478777428179,178987.318508483
"161",-0.0591070424183006,-0.275612835973143,0.32061434580086,1.98131575955877,-0.0402613535563883,0.600873569324651,-0.0915922266701186,-0.00256601050339604,-0.0213816811173182,5.24957868896947,0.16957755829248,0.374209648728287,0.845607258154282,-2.39940467743893,-0.0568663226700671,1.17743888451964,-2.46151429455008,0.44365288347641,1.39083837087196,-0.0989242285800943,0.376764213155621,1.00695289951843,0.358761652538638,-1.08058167560028,178992.531146082
"162",-0.138347942795945,-0.305659338050243,0.363572335397933,2.02097322799081,-0.0348660271930236,0.801801030042824,-0.15496771615003,-0.00254809740875069,-0.0270268737053398,5.23564016403193,0.104677548858151,0.343559954537517,1.00100594044398,-2.27282698906973,-0.0583488707634428,1.12377283199059,-2.65158043848755,0.521238923379933,1.42054033365175,-0.0922424730340879,0.4472408338144,0.996159369365683,0.363317088614538,-1.06891134775157,178996.61061985
"163",-0.142145997292351,-0.277015592356315,0.336962540801883,2.03596609001815,-0.0364474365928351,0.886855399335785,-0.169606555845757,-0.00270757141328297,-0.0288076013970057,5.23466761044138,0.132270587097022,0.340306655040382,0.917992706656404,-2.27956559939245,-0.0613402396780405,1.11772663619255,-2.57823865365657,0.49043187766598,1.39076084473862,-0.0789709420824881,0.488020480753919,1.0771073844771,0.322193552304648,-1.03927552448913,178997.55584971
"164",-0.144544674626831,-0.330012690098391,0.322439546638238,2.02080141063298,-0.0323232766840405,0.953711999717558,-0.150751088657174,-0.00233991593359001,-0.0305157660776841,5.24409624080458,0.145582172071767,0.344913517592481,0.900135481485395,-2.17418861390432,-0.0700016584414885,1.0866187763301,-2.45589746476616,0.55797233014017,1.45686961031917,-0.0853795949429151,0.518516643059211,1.04649302235709,0.272606166625081,-1.00805502928796,178993.949354955
"165",-0.112771419429547,-0.313252713545893,0.321035038868353,1.95111651360474,-0.0344784164639661,0.692214279582814,-0.145538302734189,-0.00200281897046676,-0.0230900813959796,5.24510652656309,0.0806143741043729,0.346028263824887,0.946366637867769,-2.24901969041411,-0.0662534862810332,1.0983110292198,-2.47215487560585,0.556515593287192,1.4365583114639,-0.0627430081723081,0.569357152857739,1.02150058654193,0.307509881272801,-1.01817924692206,178993.069336972
"166",-0.111123614619487,-0.364688480139606,0.325844894343623,1.95618725269524,-0.0328130126008279,0.719100517757244,-0.179226730681131,-0.00207708562951771,-0.0237440221581369,5.24040598386993,0.0898004383621274,0.344663418385567,0.971213831209592,-2.25231352326339,-0.0624127449159743,1.09413350697102,-2.45139186960858,0.575402622397986,1.46096329714282,-0.0986533316197329,0.568150659091334,1.03312233918197,0.317268441554416,-1.0192294938929,178993.481717103
